USFLUX,MEANGBT,MEANJZH,MEANPOT,SHRGT45,TOTUSJH,MEANGBH,MEANALP,MEANGAM,MEANGBZ,MEANJZD,TOTUSJZ,SAVNCPP,TOTPOT,MEANSHR,AREA_ACR,R_VALUE,ABSNJZH,HARPNUM,NOAA_ARS,GOES_CLASS,PEAK_TIME
8.947851e+22,87.777,0.00060188,15603.21,31.374,8278.359,51.368,0.00098886,42.489,99.604,-0.01890087,120400500000000.0,9256032000000.0,2.310931e+24,37.709,2465.983643,0.0,67.12,3686,11967,M1.3,2014.01.29_22:04_TAI
3.271803e+22,101.492,-0.00146195,4220.553,16.21,1956.096,44.697,-0.0042987,34.792,102.921,0.01090238,40892810000000.0,1368645000000.0,2.85377e+23,29.17,1209.426025,4.29,74.432,3688,11968,M3.8,2014.01.31_01:23_TAI
8.309293e+22,95.722,-0.00693791,13266.68,32.61,7775.398,53.051,-0.01327566,43.743,102.077,0.15735181,124272000000000.0,20499480000000.0,2.082341e+24,38.087,2790.692383,5.204,819.977,3686,11967,M5.2,2014.01.31_04:00_TAI
8.137905e+22,95.81,-0.00756031,12584.56,33.817,7781.847,55.079,-0.01608964,45.216,101.33,0.12981766,138540500000000.0,27053070000000.0,2.0625e+24,39.379,2946.657227,5.161,932.972,3686,11967,M1.4,2014.01.31_09:49_TAI
7.608864e+22,99.331,-0.01035415,14471.51,37.37,8058.677,59.405,-0.02047789,47.299,105.598,0.10328225,139500500000000.0,27740190000000.0,2.13617e+24,41.026,3062.383057,5.204,1150.833,3686,11967,M1.5,2014.01.31_16:02_TAI
7.542902e+22,100.777,-0.01624108,19003.95,44.884,9683.418,65.895,-0.02919225,51.857,108.029,0.19843681,151384400000000.0,42463140000000.0,2.789968e+24,44.975,3595.405762,5.238,1795.338,3686,11967,M1.3,2014.02.01_16:20_TAI
7.486619e+22,100.265,-0.02758776,24358.38,52.768,10143.667,71.191,-0.04018325,56.677,111.024,0.19329678,143061200000000.0,88097530000000.0,3.291576e+24,48.711,3909.281738,5.444,2807.027,3686,11967,M2.0,2014.02.03_04:56_TAI
2.162834e+22,109.998,-0.00643907,7183.288,39.275,1936.396,68.236,-0.01873357,51.689,110.933,0.12235165,42732760000000.0,14307820000000.0,3.636351e+23,41.714,1625.781372,4.337,245.438,3688,11968,M1.9,2014.02.03_10:29_TAI
2.792392e+22,96.752,0.0103882,6070.52,19.471,1988.152,48.251,0.024199,36.729,101.391,-0.30539149,38075470000000.0,17068120000000.0,3.222107e+23,30.937,777.141052,4.419,415.175,3721,11974,M1.8,2014.02.07_16:51_TAI
2.769154e+22,99.412,0.00983771,5977.049,20.66,1897.943,48.395,0.02447655,38.179,103.58,-0.03664411,37545780000000.0,18013610000000.0,3.299578e+23,31.518,823.476807,4.393,408.934,3721,11974,M3.7,2014.02.08_04:25_TAI
2.453656e+22,107.395,0.01361621,6615.761,22.042,1916.139,52.667,0.0315108,38.833,111.579,-0.32612696,36670640000000.0,19578580000000.0,3.10665e+23,32.219,858.428101,4.434,481.442,3721,11974,M2.3,2014.02.08_06:58_TAI
2.174115e+22,109.671,0.01146924,6661.318,23.452,1731.556,54.849,0.02793374,40.501,112.072,-0.31382683,34614150000000.0,15443180000000.0,2.866097e+23,33.36,877.239807,4.329,371.581,3721,11974,M2.1,2014.02.08_15:51_TAI
2.099228e+22,114.22,0.00560017,6491.472,23.787,1564.95,55.551,0.01427233,40.961,114.725,-0.07132526,31206810000000.0,7417107000000.0,2.801123e+23,33.379,880.72406,4.114,181.961,3721,11974,M1.8,2014.02.09_01:40_TAI
2.098368e+22,114.872,0.00543445,6559.64,24.13,1606.189,56.117,0.01385676,41.08,115.436,-0.07846414,32006380000000.0,7521532000000.0,2.834806e+23,33.57,894.070496,4.245,176.837,3721,11974,M1.0,2014.02.09_02:51_TAI
1.956691e+22,114.365,0.00545242,6800.496,26.481,1592.11,59.544,0.01397441,43.204,114.301,-0.13706867,31940760000000.0,6397792000000.0,2.794574e+23,34.631,943.022949,4.021,168.714,3721,11974,M1.8,2014.02.09_08:12_TAI
1.877953e+22,111.372,0.00665554,6647.437,30.867,1693.518,60.961,0.01838685,46.327,112.068,0.12036595,36613410000000.0,7986336000000.0,2.808303e+23,37.45,974.011414,3.983,211.713,3721,11974,M1.4,2014.02.09_15:57_TAI
1.882638e+22,113.159,0.00272511,7855.429,35.024,1743.106,66.208,0.00675609,48.955,113.342,0.14344671,34814330000000.0,4601704000000.0,3.193657e+23,39.17,1066.80188,3.979,83.424,3721,11974,M2.3,2014.02.10_02:57_TAI
1.751044e+22,112.212,0.00829246,8777.22,37.051,1856.296,69.186,0.02103722,50.361,114.842,0.21879394,38529390000000.0,4943949000000.0,3.402194e+23,40.271,1182.740356,4.235,242.024,3721,11974,M1.6,2014.02.10_12:40_TAI
1.722189e+22,111.993,0.00903115,8714.094,37.828,1840.435,69.142,0.02311356,51.072,114.436,0.09200016,39002870000000.0,5136026000000.0,3.3643e+23,40.554,1171.909424,4.272,262.544,3721,11974,M1.1,2014.02.10_13:28_TAI
1.764606e+22,110.282,0.00266973,8181.792,39.337,1813.236,68.653,0.00722903,52.307,112.049,0.28121531,38267730000000.0,4514080000000.0,3.406097e+23,41.228,1183.526489,4.376,83.688,3721,11974,M1.0,2014.02.10_16:39_TAI
4.275149e+22,107.005,-0.0006367,9446.332,45.66,3907.917,68.897,-0.0016357,55.226,107.911,0.22556393,84187000000000.0,8502827000000.0,9.188315e+23,45.157,2783.679688,4.566,46.632,3766,11982,M1.1,2014.02.22_15:01_TAI
7.502226e+21,119.831,-0.01131652,5941.437,32.413,745.213,71.177,-0.03392019,49.264,123.875,0.18790816,16486940000000.0,5167025000000.0,1.026316e+23,38.716,537.821472,4.081,147.194,3813,11996,M1.4,2014.03.06_23:00_TAI
8.111126e+21,119.311,-0.0117717,6274.616,32.638,804.782,71.271,-0.03565609,49.234,122.893,0.07380265,17975720000000.0,7449703000000.0,1.159116e+23,39.033,573.518005,4.123,163.744,3813,11996,M3.5,2014.03.07_03:50_TAI
1.540741e+22,112.679,-0.00093975,2764.051,8.952,808.574,44.131,-0.00315444,31.353,112.053,0.09884727,17726310000000.0,1259690000000.0,9.029023e+22,25.975,583.473083,3.186,23.115,3804,11991,M1.7,2014.03.07_12:07_TAI
9.424072e+21,125.485,-0.00846035,3393.724,22.692,800.393,66.264,-0.02939893,44.054,125.005,0.21638308,17473890000000.0,5464362000000.0,7.543392e+22,34.52,656.033142,3.618,141.601,3813,11996,M2.5,2014.03.08_11:05_TAI
1.202874e+22,121.988,-0.00398715,3118.469,21.861,985.707,59.179,-0.01304692,41.194,123.397,-0.08749338,21936510000000.0,3100360000000.0,8.477576e+22,32.977,683.931702,3.922,81.617,3813,11996,M9.3,2014.03.08_22:34_TAI
1.92832e+22,111.446,-0.0021861,4940.636,22.142,1416.611,56.225,-0.00593669,40.646,115.036,-0.26793572,30027970000000.0,4193740000000.0,1.981275e+23,33.243,778.391052,4.353,66.009,3813,11996,M1.2,2014.03.09_19:19_TAI
1.299363e+22,115.379,0.00167403,6764.679,25.405,1026.284,64.077,0.0034435,42.081,118.299,-0.22365052,19300460000000.0,2061363000000.0,1.584202e+23,34.696,480.365387,3.902,29.518,3894,12017,M2.0,2014.03.24_19:18_TAI
1.293744e+22,115.77,0.00498971,7025.825,27.404,945.102,64.046,0.01059558,44.241,117.875,0.05835901,18627470000000.0,4710642000000.0,1.709927e+23,36.006,503.924744,4.036,91.426,3894,12017,M2.6,2014.03.24_23:51_TAI
1.074332e+22,114.923,0.00398806,6701.95,35.452,942.929,69.908,0.01044443,51.063,114.046,0.43752533,21442070000000.0,4198394000000.0,1.63137e+23,39.715,625.585083,3.658,73.097,3894,12017,M2.1,2014.03.26_11:55_TAI
1.699577e+22,106.327,0.00062369,8313.824,36.504,1238.989,57.773,0.00155656,48.521,108.909,0.03732403,28188000000000.0,2476589000000.0,3.080254e+23,39.688,1326.809082,4.065,17.4,3879,12014,M1.4,2014.03.27_08:07_TAI
3.495495e+22,111.721,0.00638127,7815.306,31.711,3158.756,61.245,0.01769887,46.44,115.829,0.31131044,64151650000000.0,9598805000000.0,6.032421e+23,37.746,2793.397705,4.571,370.86,4000,12038,C3.6,2014.04.18_05:47_TAI
6.823464e+21,131.749,-0.01288437,2343.251,9.038,711.718,59.592,-0.05317627,33.826,134.198,0.97122306,14540840000000.0,6243177000000.0,3.715036e+22,24.999,889.693359,3.489,153.814,4138,12065,M1.3,2014.05.20_18:35_TAI
2.429856e+22,114.835,0.0099739,6194.688,24.039,2127.956,58.524,0.02691828,40.787,118.785,-0.12064087,43129830000000.0,10811010000000.0,3.136476e+23,33.813,1168.386475,4.525,380.255,4197,12080,C2.4,2014.06.06_06:28_TAI
3.343351e+22,114.156,0.00935938,7230.6,33.298,3325.318,67.15,0.02334612,47.873,118.773,0.22399315,67014320000000.0,12218380000000.0,5.189703e+23,39.077,1845.013672,4.561,505.79,4197,12080,M1.8,2014.06.07_05:34_TAI
4.007537e+22,104.178,0.00165332,9494.522,45.041,3492.157,66.105,0.00412827,54.266,105.235,0.18509513,76172150000000.0,6876318000000.0,8.64231e+23,44.764,2443.09668,4.658,113.319,4197,12085,M1.8,2014.06.08_09:37_TAI
6.71489e+22,95.483,0.00426946,10678.33,37.406,4545.839,53.569,0.00866324,47.155,100.877,-0.13487516,92401020000000.0,19348930000000.0,1.376423e+24,40.398,2999.532715,4.818,414.377,4197,12085,M1.1,2014.06.11_11:39_TAI
2.252603e+22,121.98,-0.00149541,4603.634,17.265,1634.502,59.429,-0.00472593,38.698,120.309,0.15354784,35796500000000.0,3067153000000.0,2.246894e+23,30.188,1977.833252,3.547,54.955,4294,12106,M1.5,2014.07.06_22:34_TAI
2.861827e+22,97.477,0.00156537,2730.166,8.282,1413.17,39.433,0.00553939,30.116,97.095,0.22085217,31370980000000.0,5443800000000.0,1.698243e+23,24.2,937.512329,2.898,73.316,4639,12182,M1.3,2014.10.05_01:43_TAI
2.867024e+22,97.934,0.001464,2722.618,8.387,1415.171,39.501,0.00518791,30.103,97.627,0.17645676,31576510000000.0,4357199000000.0,1.696513e+23,24.244,946.823303,3.037,68.69,4639,12182,M1.4,2014.10.05_01:58_TAI
2.749924e+22,101.467,0.00081918,2640.314,7.938,1411.091,40.873,0.00297675,30.371,101.101,0.07247995,32016700000000.0,1747117000000.0,1.605782e+23,24.121,1021.42981,2.971,37.514,4639,12182,M1.2,2014.10.05_06:59_TAI
1.223411e+23,66.289,-0.0057846,12859.96,31.201,6847.067,37.963,-0.01127558,42.47,76.814,-0.02952725,113769100000000.0,29779910000000.0,2.770728e+24,36.844,3711.482178,4.849,938.43,4698,12192,X1.6,2014.10.18_14:28_TAI
1.259822e+23,79.561,-0.00475806,13895.76,33.173,8355.905,44.362,-0.00886774,43.474,90.88,-0.01191095,140776700000000.0,27226600000000.0,3.070536e+24,38.302,4213.363281,4.976,791.665,4698,12192,M1.1,2014.10.19_09:50_TAI
1.371877e+23,94.608,-0.00574854,17089.37,40.202,12389.543,54.512,-0.01021202,47.749,109.525,0.05338543,203746000000000.0,24681820000000.0,4.250811e+24,42.951,5295.769531,5.344,1076.661,4698,12192,X3.1,2014.10.20_21:41_TAI
1.34094e+23,93.559,-0.00495868,17945.38,46.261,11199.778,58.458,-0.0090604,51.216,105.988,0.16085581,213996800000000.0,16565690000000.0,4.543214e+24,45.743,6039.368652,5.428,945.262,4698,12192,X1.0,2014.10.21_17:08_TAI
1.301318e+23,95.462,-0.00362297,20757.57,51.208,11411.205,61.405,-0.00615044,53.507,109.509,0.1020487,211450700000000.0,9457764000000.0,4.902841e+24,47.903,6518.69873,5.416,644.345,4698,12192,X2.0,2014.10.22_10:56_TAI
1.346092e+23,94.875,-0.00210445,20285.96,51.422,11302.864,61.214,-0.00368201,53.947,106.774,0.12773198,213059500000000.0,12553150000000.0,5.084672e+24,48.046,6698.441895,5.427,397.182,4698,12192,M1.0,2014.10.22_17:17_TAI
1.368017e+23,98.031,-0.00247131,21369.57,51.421,12532.478,62.187,-0.00382455,53.83,111.804,0.09737331,218781000000000.0,22329290000000.0,5.186197e+24,47.962,6753.834961,5.494,451.609,4698,12192,M1.9,2014.10.22_18:49_TAI
1.390148e+23,97.733,-0.00320896,20503.65,51.206,12656.538,60.568,-0.00544154,53.879,111.175,0.10139797,222309700000000.0,10254500000000.0,5.288453e+24,48.023,6771.869629,5.536,623.225,4698,12192,M2.4,2014.10.22_20:21_TAI
1.386952e+23,96.339,-0.00343881,20661.43,52.584,11757.729,61.359,-0.0058075,54.439,107.886,0.05021466,216569600000000.0,6044722000000.0,5.301874e+24,48.584,6762.783691,5.445,664.434,4698,12192,M7.1,2014.10.23_00:34_TAI
1.392921e+23,95.364,-0.00312346,20092.93,52.249,11715.418,60.401,-0.00544262,54.466,107.073,0.0720863,217014500000000.0,7440160000000.0,5.286481e+24,48.497,6793.410645,5.454,618.783,4698,12192,M1.0,2014.10.23_02:02_TAI
1.401154e+23,95.841,-0.00319764,20050.36,52.151,12311.204,59.816,-0.00557025,54.392,108.27,0.10559121,221689900000000.0,11003100000000.0,5.32542e+24,48.592,6811.885254,5.444,639.497,4698,12192,M1.3,2014.10.23_03:41_TAI
1.370019e+23,95.717,-0.00286796,20165.98,52.426,11225.408,60.728,-0.00512815,54.491,107.527,0.14149858,221299700000000.0,14430000000000.0,5.243433e+24,48.934,6800.129883,5.37,561.504,4698,12192,M6.7,2014.10.23_10:09_TAI
1.391762e+23,93.47,-0.00194311,19360.41,52.462,11329.912,59.463,-0.0036165,54.571,104.106,0.16142114,223500100000000.0,17125520000000.0,5.240359e+24,49.081,6900.064941,5.365,396.015,4698,12192,X2.0,2014.10.23_14:47_TAI
1.402969e+23,96.56,-0.0025935,20204.55,53.124,11810.421,61.155,-0.00433867,54.907,107.252,0.01814701,220849500000000.0,1852794000000.0,5.251557e+24,49.184,6933.874512,5.361,507.561,4698,12192,M1.4,2014.10.23_17:40_TAI
1.439262e+23,95.062,-0.00312834,18945.52,52.74,11715.104,59.24,-0.00564057,54.481,105.285,0.04996468,224583600000000.0,5454200000000.0,5.274493e+24,49.03,6829.922363,5.406,655.791,4698,12192,M3.4,2014.10.24_02:42_TAI
1.450468e+23,94.43,-0.0032608,18739.57,52.062,12152.92,58.169,-0.00594344,54.231,105.38,0.08430166,227824800000000.0,9347476000000.0,5.299107e+24,48.774,6869.660156,5.413,694.295,4698,12192,M6.6,2014.10.24_03:32_TAI
1.48785e+23,92.344,-0.00209051,17490.53,50.866,11871.894,56.338,-0.00406473,53.236,102.08,0.15825006,232429000000000.0,18441880000000.0,5.202766e+24,48.034,6998.439453,5.346,468.234,4698,12192,M1.6,2014.10.24_14:06_TAI
1.613273e+23,95.042,-0.00297877,17358.32,45.983,12784.365,56.543,-0.00529464,50.416,105.14,0.08004926,232478100000000.0,24717900000000.0,5.226283e+24,45.406,7197.61377,5.428,675.302,4698,12192,M1.0,2014.10.25_08:20_TAI
1.631863e+23,93.026,-0.00204178,16434.46,44.723,12715.711,54.653,-0.00386867,49.983,102.781,0.10832214,235729300000000.0,29478450000000.0,5.182794e+24,44.958,7153.522461,5.446,484.839,4698,12192,M1.2,2014.10.25_10:01_TAI
1.663682e+23,93.997,-0.0021778,16466.76,43.043,12929.035,55.003,-0.00404828,48.916,103.701,0.08361905,236420700000000.0,28567960000000.0,5.183774e+24,43.958,7133.59668,5.443,516.212,4698,12192,M1.4,2014.10.25_14:33_TAI
1.674182e+23,97.318,-0.00201172,17339.57,42.712,13421.1,56.386,-0.00336389,48.501,107.882,0.00204815,232210200000000.0,37438960000000.0,5.166983e+24,43.589,7140.845215,5.505,451.374,4698,12192,M1.0,2014.10.25_16:20_TAI
1.765877e+23,94.295,-0.00188722,15921.77,40.337,13236.691,52.707,-0.00339547,47.286,104.449,0.0936707,240311300000000.0,37030430000000.0,5.224653e+24,42.619,7067.698242,5.451,466.287,4698,12192,M1.3,2014.10.25_18:50_TAI
1.737711e+23,96.403,-0.00299989,16436.71,40.761,13075.937,55.15,-0.00505912,47.356,105.348,0.04925854,234708700000000.0,26876700000000.0,5.075057e+24,42.638,6965.302246,5.384,697.448,4698,12192,M2.3,2014.10.25_21:22_TAI
1.765318e+23,94.377,-0.00211513,15912.16,39.001,13100.229,53.588,-0.00361299,46.577,103.276,0.02170521,236663800000000.0,35918530000000.0,5.02495e+24,41.852,6900.827637,5.3,502.941,4698,12192,M1.3,2014.10.26_00:37_TAI
1.775438e+23,95.024,-0.00234834,15975.22,38.807,13112.614,53.841,-0.00395983,46.432,103.804,0.01038924,235471200000000.0,35834620000000.0,5.015988e+24,41.737,6915.531738,5.33,555.198,4698,12192,M3.5,2014.10.26_01:35_TAI
1.831048e+23,93.065,-0.00217269,15311.12,37.189,13212.746,51.523,-0.00384149,45.523,101.899,0.05488208,236879300000000.0,37412090000000.0,5.084927e+24,40.742,6948.816895,5.425,543.311,4698,12192,M1.2,2014.10.26_04:28_TAI
4.689988e+22,78.303,0.01910248,6602.993,20.304,3485.345,43.627,0.04323932,36.274,90.298,-0.09287251,57973400000000.0,43142690000000.0,5.640439e+23,30.503,1244.261475,4.648,1228.691,4781,12205,M2.3,2014.11.05_15:32_TAI
3.587043e+22,88.36,0.00567259,6360.076,19.352,2491.531,49.008,0.01171391,37.244,104.639,-0.03441237,41998660000000.0,5736055000000.0,3.988756e+23,31.194,1081.091064,4.613,267.882,4874,12222,M1.8,2014.11.27_06:41_TAI
3.602123e+22,86.792,-0.00409848,15698.86,51.707,2519.309,54.865,-0.00726472,55.011,92.532,0.01246085,53463530000000.0,2066256000000.0,1.140762e+24,48.241,1415.955444,4.691,224.252,4874,12222,M1.3,2014.11.30_08:10_TAI
3.335686e+22,89.793,-0.00646961,17139.72,52.277,2424.8,56.938,-0.01039953,55.308,94.309,0.03206471,48277500000000.0,8554270000000.0,1.090678e+24,48.355,1372.52063,4.562,309.985,4874,12222,M6.1,2014.11.30_18:25_TAI
3.314508e+22,92.322,-0.00605592,17885.65,52.06,2596.556,57.627,-0.0089803,54.986,97.249,0.02269968,48279550000000.0,8326574000000.0,1.090592e+24,48.266,1367.917114,4.461,278.045,4874,12222,M1.3,2014.11.30_19:41_TAI
3.002538e+22,89.598,-0.00468148,16229.06,53.193,2087.326,56.521,-0.00868275,56.533,92.511,-0.0485641,45913620000000.0,7521868000000.0,1.018957e+24,49.375,1338.636353,4.186,221.303,4874,12222,M1.5,2014.12.01_12:25_TAI
6.498751e+22,101.155,0.00629317,3690.513,11.072,3702.018,40.733,0.02007307,31.602,102.051,0.33179998,79461470000000.0,32707250000000.0,5.050453e+23,26.372,2613.423828,4.339,648.467,4920,12242,M1.5,2014.12.13_01:10_TAI
5.523995e+22,109.681,0.00709167,7170.594,27.459,4482.914,55.984,0.02071111,43.128,113.02,0.4545193,94189990000000.0,26164820000000.0,8.779891e+23,35.202,4199.515137,4.834,653.809,4920,12242,M1.3,2014.12.15_09:44_TAI
7.310016e+22,110.764,0.0054785,9817.204,33.231,6068.978,60.384,0.01354071,46.11,115.403,0.40949407,123064100000000.0,32075660000000.0,1.493374e+24,38.32,4885.658691,4.946,627.513,4920,12242,M1.2,2014.12.17_07:32_TAI
8.415051e+22,109.48,0.00808937,10287.5,33.166,7201.096,61.062,0.02047073,45.74,115.7,0.32722139,144862400000000.0,56390260000000.0,1.806601e+24,38.625,4873.306152,5.203,1069.649,4920,12242,M1.0,2014.12.18_01:49_TAI
5.086181e+21,141.9,-0.00503792,1656.641,4.487,413.693,67.038,-0.0203896,33.748,142.768,0.9572764,9061926000000.0,4148817000000.0,1.873158e+22,22.167,857.879028,2.947,42.893,4955,12249,M2.2,2014.12.23_02:16_TAI
3.377787e+22,95.704,0.00449613,7621.474,25.601,2509.174,54.389,0.00909465,40.734,106.306,0.06278753,45905860000000.0,8739866000000.0,4.53369e+23,34.604,1018.891296,4.712,201.391,5011,12253,M1.3,2014.12.31_15:36_TAI
2.062639e+22,95.327,-0.0094155,13113.79,56.428,1908.867,67.139,-0.02031244,58.812,102.784,-0.01397551,39545390000000.0,10356590000000.0,5.806046e+23,50.67,892.996521,4.607,313.894,5026,12257,M4.9,2015.01.09_04:58_TAI
2.496517e+22,96.037,-0.0006152,9894.929,46.029,1838.717,60.237,-0.00138479,52.303,100.797,-0.23377155,39181490000000.0,4605917000000.0,5.089207e+23,44.952,1005.440125,4.565,23.824,5026,12257,M2.2,2015.01.10_12:58_TAI
4.087938e+22,81.722,0.00057582,8211.036,26.854,2211.964,42.981,0.00119926,40.362,87.427,0.01108418,42150600000000.0,469261400000.0,6.170269e+23,33.786,1158.91272,4.445,32.58,5107,12268,M1.4,2015.01.24_04:41_TAI
2.916186e+22,93.628,0.00281754,10813.51,35.831,1799.445,50.259,0.00562689,45.757,97.441,0.05216089,37090720000000.0,4117693000000.0,5.96778e+23,39.112,1155.341919,4.197,117.086,5107,12268,M2.1,2015.01.25_11:42_TAI
2.923178e+22,97.289,-0.00102013,10587.38,38.69,1891.149,52.897,-0.00214468,47.646,99.986,0.08840099,39849080000000.0,5668385000000.0,6.214462e+23,40.606,1204.402588,4.252,45.087,5107,12268,M2.0,2015.01.26_00:44_TAI
2.857159e+22,98.258,-0.00344907,10888.01,40.689,2031.245,54.884,-0.00729986,49.27,102.746,0.13124368,43363770000000.0,9456288000000.0,6.352607e+23,42.13,1247.627686,4.246,151.524,5107,12268,M1.7,2015.01.26_05:36_TAI
6.49913e+22,96.332,-0.00059545,5761.572,19.596,3923.664,45.955,-0.00149891,36.934,100.116,-0.09545588,77800490000000.0,5399754000000.0,7.288015e+23,31.03,2188.824463,4.666,56.715,5127,12277,M1.2,2015.01.31_02:15_TAI
1.342264e+22,112.309,0.00946331,7088.367,42.473,1499.773,73.448,0.02710232,55.21,114.974,0.35222518,32909140000000.0,13001500000000.0,2.358217e+23,44.259,811.005676,4.262,237.065,5144,12280,C6.0,2015.02.08_02:12_TAI
1.103501e+22,120.314,-0.00196456,2676.047,8.911,683.714,51.549,-0.00612387,32.434,119.84,0.191752,14273190000000.0,1666256000000.0,5.986559e+22,26.296,498.272644,0.0,33.093,5233,12290,M1.0,2015.02.26_06:39_TAI
1.117559e+22,119.935,-0.0002581,2424.659,7.079,661.01,48.722,-0.0008122,30.525,118.824,0.07044192,13815570000000.0,616561800000.0,5.46733e+22,24.988,485.638458,1.922,4.382,5233,12290,M3.7,2015.02.26_15:28_TAI
