USFLUX,MEANGBT,MEANJZH,MEANPOT,SHRGT45,TOTUSJH,MEANGBH,MEANALP,MEANGAM,MEANGBZ,MEANJZD,TOTUSJZ,SAVNCPP,TOTPOT,MEANSHR,AREA_ACR,R_VALUE,ABSNJZH,HARPNUM,NOAA_ARS,GOES_CLASS,PEAK_TIME
3.21302e+22,85.105,0.01330783,13483.48,48.718,2228.26,53.328,0.02452081,52.252,93.081,0.12643649,45738120000000.0,23722980000000.0,8.181011e+23,45.905,1278.528198,4.731,607.982,6206,12473,M1.8,2015.12.24_12:45_TAI
2.619869e+22,118.244,0.01617404,11237.1,38.788,2407.536,72.074,0.03118026,50.664,121.116,0.43436891,45357630000000.0,27439420000000.0,5.749227e+23,42.041,1373.286377,4.425,623.105,6206,12473,M2.3,2015.12.29_00:11_TAI
1.276749e+22,106.549,-0.00838699,7871.047,41.393,1168.626,64.213,-0.02493169,52.902,108.802,0.45054263,26124710000000.0,6591517000000.0,2.430868e+23,42.092,974.954468,4.059,195.023,6289,12488,C9.6,2016.01.24_12:02_TAI
3.506168e+22,106.301,0.00394882,3889.027,12.129,2387.89,48.433,0.01007709,33.064,108.951,0.14070414,46166550000000.0,7964572000000.0,2.550223e+23,27.885,1331.860596,4.312,194.977,6327,12497,C8.9,2016.02.07_21:03_TAI
3.766087e+22,80.623,-0.00740259,25643.25,57.587,2478.654,52.896,-0.00922744,58.418,87.415,0.09265163,49207230000000.0,5439502000000.0,1.714041e+24,51.447,1768.16333,4.494,372.565,6483,12529,M6.7,2016.04.14_00:29_TAI
3.083385e+22,79.46,-0.00582002,14853.82,61.104,2289.57,55.506,-0.01216134,60.772,82.081,0.09832631,48954660000000.0,6154873000000.0,1.027851e+24,52.827,1443.586792,4.296,303.223,6670,12567,M7.6,2016.07.19_05:16_TAI
3.068042e+22,79.217,-0.00570958,14708.43,61.346,2234.624,55.238,-0.01209175,60.849,81.608,0.17762277,47731940000000.0,6666127000000.0,1.021092e+24,52.922,1433.03064,4.306,298.445,6670,12567,M5.5,2016.07.19_05:31_TAI
1.677227e+22,101.173,0.00111889,7336.585,31.64,1057.8,51.603,0.00252364,42.81,105.04,0.23321287,21313080000000.0,2938900000000.0,2.405622e+23,36.458,667.276367,4.119,27.625,6870,12615,C4.0,2016.12.06_17:15_TAI
1.287604e+22,86.456,-0.00328303,14120.03,57.243,999.21,56.07,-0.00651645,58.382,89.144,0.15571517,19770420000000.0,10315030000000.0,3.887482e+23,49.706,588.554932,3.722,68.06,6972,12644,C3.7,2017.03.28_19:56_TAI
1.253504e+22,91.056,-0.00240933,15557.81,57.61,971.282,59.825,-0.00429029,58.569,92.063,0.06045998,19547450000000.0,9244611000000.0,3.920718e+23,49.942,569.817932,3.825,45.717,6972,12644,M4.4,2017.03.28_21:48_TAI
1.151153e+22,87.737,0.00322488,16558.42,57.936,783.436,57.034,0.0055112,58.16,89.954,0.22328195,15416090000000.0,2667204000000.0,3.696572e+23,49.763,545.954773,3.379,54.21,6972,12644,M5.3,2017.03.29_08:02_TAI
1.153137e+22,79.407,0.0030216,15194.25,58.956,743.244,51.546,0.00569774,58.703,82.099,0.22066368,15075110000000.0,2150119000000.0,3.750199e+23,50.51,516.0979,3.064,56.156,6972,12644,M2.1,2017.03.29_18:38_TAI
1.133587e+22,81.656,0.00432641,15714.92,58.457,749.933,53.884,0.00766449,58.267,82.996,0.19698952,15142930000000.0,1819658000000.0,3.674392e+23,50.266,491.803955,3.276,76.166,6972,12644,M1.2,2017.03.30_01:05_TAI
1.130331e+22,88.603,0.00409224,13898.17,53.415,700.658,56.183,0.00776688,56.248,89.035,0.28903833,15083540000000.0,2670738000000.0,3.250532e+23,47.495,502.620697,3.66,72.064,6972,12644,M5.8,2017.03.30_14:29_TAI
7.241756e+21,115.199,-0.00528759,5834.318,29.898,501.427,57.165,-0.01507531,44.462,111.246,0.06534988,11040140000000.0,2214300000000.0,9.586116e+22,36.213,438.427216,2.964,65.413,7058,12664,B3.1,2017.06.28_12:39_TAI
3.254125e+22,87.478,-0.01500887,16063.86,54.609,2714.475,59.616,-0.02758585,57.355,94.398,-0.02706623,54970930000000.0,34451040000000.0,1.071391e+24,50.181,1297.187134,4.846,753.76,7075,12665,M2.4,2017.07.10_02:09_TAI
2.885193e+22,92.39,-0.01408411,16425.19,56.675,2460.426,61.022,-0.02481918,59.045,94.129,-0.02542678,48339200000000.0,25606580000000.0,9.853104e+23,51.077,1351.923584,4.281,636.137,7075,12665,C5.8,2017.07.11_19:36_TAI
2.362002e+22,92.527,-0.0151477,6383.765,21.986,1743.053,54.061,-0.02807835,38.772,99.775,-0.08593035,27544110000000.0,17625950000000.0,2.541513e+23,31.259,621.75769,4.488,454.098,7107,12671,C7.0,2017.08.15_21:55_TAI
1.184463e+22,109.15,-0.00128884,4464.476,18.791,687.281,45.29,-0.00427682,36.895,108.162,0.19438842,16138130000000.0,2128166000000.0,1.210647e+23,30.631,506.224243,3.804,26.317,7110,12672,C7.7,2017.08.29_15:41_TAI
2.990439e+21,73.393,0.00846192,14339.59,62.332,165.612,52.383,0.01446867,61.264,74.147,0.40710181,3445692000000.0,1024696000000.0,8.948595e+22,51.793,106.279427,3.665,39.763,7115,12673,M1.5,2017.08.31_15:30_TAI
3.155443e+21,75.776,0.00922339,14091.6,60.257,173.48,51.566,0.01585164,60.095,74.581,0.21996829,3573471000000.0,865477000000.0,9.323454e+22,50.431,103.028343,3.702,45.951,7115,12673,M1.0,2017.08.31_18:22_TAI
3.10931e+21,82.181,0.01076439,16512.16,60.689,161.707,56.503,0.01564819,59.865,80.008,0.33827817,3199443000000.0,783864600000.0,9.488624e+22,49.927,101.968323,3.564,46.578,7115,12673,M5.5,2017.08.31_20:33_TAI
2.798943e+21,81.876,0.00963631,13852.45,63.255,157.998,56.397,0.01898441,62.337,78.999,0.47604498,3901940000000.0,1215330000000.0,8.771532e+22,51.69,115.856087,2.023,45.946,7115,12673,X9.3,2017.09.02_12:02_TAI
8.046822e+21,108.319,-0.00575825,7945.727,53.848,888.739,73.371,-0.01664115,62.62,108.237,-0.12599312,22485080000000.0,6931409000000.0,1.779747e+23,50.937,380.106079,4.051,97.107,7115,12673,M7.3,2017.09.03_10:15_TAI
1.289498e+22,115.873,-0.01841456,10852.64,52.338,1719.813,82.273,-0.04333375,61.615,120.856,-0.05245131,35457970000000.0,12234880000000.0,3.344202e+23,50.123,549.490967,4.601,427.273,7115,12673,X1.3,2017.09.03_14:36_TAI
2.330957e+22,108.533,-0.035147,17168.69,57.418,3211.806,81.971,-0.0666426,60.971,122.083,-0.17617425,56044520000000.0,53733650000000.0,8.307009e+23,51.6,938.419678,4.912,1280.44,7115,12673,M3.9,2017.09.03_23:59_TAI
4.964387e+22,110.245,-0.06110171,20639.44,42.394,7553.191,75.045,-0.0873507,49.59,125.799,-0.21537441,94968620000000.0,92719960000000.0,1.70954e+24,42.987,1776.548584,5.304,3810.669,7115,12673,X8.2,2017.09.06_16:06_TAI
