USFLUX,MEANGBT,MEANJZH,MEANPOT,SHRGT45,TOTUSJH,MEANGBH,MEANALP,MEANGAM,MEANGBZ,MEANJZD,TOTUSJZ,SAVNCPP,TOTPOT,MEANSHR,AREA_ACR,R_VALUE,ABSNJZH,HARPNUM,NOAA_ARS,ANALYSIS,PEAK_TIME
3.50441e+22,120.854,0.00401716,6118.994,26.913,2967.492,65.409,0.01133183,44.406,121.158,0.31438428,63201630000000.0,9570705000000.0,4.662706e+23,35.036,2752.207275,4.198,230.497,4000,12038,"[{'isMostAccurate': True, 'time21_5': '2014-04-22T13:48Z', 'latitude': 63.0, 'longitude': 10.0, 'halfAngle': 21.0, 'speed': 240.0, 'type': 'S', 'featureCode': 'null', 'imageType': None, 'measurementTechnique': 'null', 'note': '', 'levelOfData': 0, 'tilt': None, 'minorHalfWidth': None, 'speedMeasuredAtHeight': None, 'submissionTime': '2014-04-22T13:02Z', 'link': 'https://kauai.ccmc.gsfc.nasa.gov/DONKI/view/CMEAnalysis/5284/-1', 'enlilList': []}]",2014.04.19_21:28_TAI
6.590811e+22,94.754,0.00329739,10878.31,44.676,4955.444,55.86,0.00730575,51.039,100.807,0.05915985,106441500000000.0,12292260000000.0,1.494429e+24,44.332,3132.168213,4.901,341.082,4197,12085,"[{'isMostAccurate': True, 'time21_5': '2014-06-13T06:13Z', 'latitude': -51.0, 'longitude': 40.0, 'halfAngle': 12.0, 'speed': 285.0, 'type': 'S', 'featureCode': 'null', 'imageType': None, 'measurementTechnique': 'null', 'note': 'based on STA only and using flare source as location, should be remeasured with additional images', 'levelOfData': 0, 'tilt': None, 'minorHalfWidth': None, 'speedMeasuredAtHeight': None, 'submissionTime': '2014-06-13T00:33Z', 'link': 'https://kauai.ccmc.gsfc.nasa.gov/DONKI/view/CMEAnalysis/5766/-1', 'enlilList': []}]",2014.06.10_18:39_TAI
1.157149e+22,111.24,-0.00094897,3365.352,12.472,750.581,50.19,-0.00285111,34.783,112.606,-0.13259473,16052670000000.0,1292015000000.0,8.01978e+22,28.787,451.938171,3.531,17.028,4252,12093,"[{'isMostAccurate': True, 'time21_5': '2014-06-21T05:00Z', 'latitude': -16.0, 'longitude': -29.0, 'halfAngle': 35.0, 'speed': 250.0, 'type': 'S', 'featureCode': 'null', 'imageType': None, 'measurementTechnique': 'null', 'note': '', 'levelOfData': 0, 'tilt': None, 'minorHalfWidth': None, 'speedMeasuredAtHeight': None, 'submissionTime': '2014-06-21T19:47Z', 'link': 'https://kauai.ccmc.gsfc.nasa.gov/DONKI/view/CMEAnalysis/5846/-1', 'enlilList': [{'modelCompletionTime': '2014-06-21T19:36Z', 'au': 2.0, 'estimatedShockArrivalTime': '2014-06-24T20:00Z', 'estimatedDuration': None, 'rmin_re': None, 'kp_18': None, 'kp_90': 2, 'kp_135': 3, 'kp_180': 3, 'isEarthGB': True, 'link': 'https://kauai.ccmc.gsfc.nasa.gov/DONKI/view/WSA-ENLIL/5844/-1', 'impactList': [{'isGlancingBlow': False, 'isMinorImpact': False, 'location': 'MESSENGER', 'arrivalTime': '2014-06-22T19:52Z'}], 'cmeIDs': ['2014-06-20T12:24:00-CME-001', '2014-06-21T05:36:00-CME-001']}]}]",2014.06.18_12:24_TAI
2.16469e+22,105.76,0.0091292,3310.509,10.265,1545.16,47.167,0.02489508,31.598,109.63,-0.06783666,28591820000000.0,11739710000000.0,1.379535e+23,25.847,577.361816,4.191,286.447,4344,12113,"[{'isMostAccurate': True, 'time21_5': '2014-07-11T16:47Z', 'latitude': 51.0, 'longitude': -63.0, 'halfAngle': 16.0, 'speed': 266.0, 'type': 'S', 'featureCode': 'null', 'imageType': None, 'measurementTechnique': 'null', 'note': 'Very slow CME, has a second wave later in the day. The measurements listed here are from that second wave from 2014-07-11T04:17:00-CME-001', 'levelOfData': 0, 'tilt': None, 'minorHalfWidth': None, 'speedMeasuredAtHeight': None, 'submissionTime': '2014-07-11T18:35Z', 'link': 'https://kauai.ccmc.gsfc.nasa.gov/DONKI/view/CMEAnalysis/5986/-1', 'enlilList': []}]",2014.07.08_23:12_TAI
3.788923e+22,97.345,-0.00020361,2803.321,9.2,1889.164,39.13,-0.00064305,30.356,98.411,-0.12016241,40865660000000.0,3822919000000.0,2.177917e+23,24.687,1180.651733,3.928,11.91,4294,12106,"[{'isMostAccurate': True, 'time21_5': '2014-07-11T12:52Z', 'latitude': 42.0, 'longitude': 82.0, 'halfAngle': 20.0, 'speed': 815.0, 'type': 'C', 'featureCode': 'null', 'imageType': None, 'measurementTechnique': 'null', 'note': '', 'levelOfData': 0, 'tilt': None, 'minorHalfWidth': None, 'speedMeasuredAtHeight': None, 'submissionTime': '2014-07-11T15:41Z', 'link': 'https://kauai.ccmc.gsfc.nasa.gov/DONKI/view/CMEAnalysis/5982/-1', 'enlilList': [{'modelCompletionTime': '2014-07-11T15:17Z', 'au': 2.0, 'estimatedShockArrivalTime': None, 'estimatedDuration': None, 'rmin_re': None, 'kp_18': None, 'kp_90': None, 'kp_135': None, 'kp_180': None, 'isEarthGB': False, 'link': 'https://kauai.ccmc.gsfc.nasa.gov/DONKI/view/WSA-ENLIL/5983/-1', 'impactList': None, 'cmeIDs': ['2014-07-11T09:24:00-CME-001']}]}]",2014.07.09_09:24_TAI
5.015134e+21,112.083,0.00013636,9529.487,41.374,355.26,67.621,0.00026448,51.398,113.918,0.42508951,7202017000000.0,1674654000000.0,9.176562e+22,41.149,231.802277,3.707,0.989,4375,12119,[],2014.07.21_08:12_TAI
6.696949e+22,99.148,0.0011774,5955.264,25.04,4695.195,49.83,0.00309176,40.586,104.708,0.0467685,93234770000000.0,2604221000000.0,8.124847e+23,34.081,2650.522217,4.727,120.955,4396,12132,"[{'isMostAccurate': True, 'time21_5': '2014-08-03T07:22Z', 'latitude': -26.0, 'longitude': -45.0, 'halfAngle': 22.0, 'speed': 750.0, 'type': 'C', 'featureCode': 'null', 'imageType': None, 'measurementTechnique': 'null', 'note': '', 'levelOfData': 0, 'tilt': None, 'minorHalfWidth': None, 'speedMeasuredAtHeight': None, 'submissionTime': '2014-08-03T13:22Z', 'link': 'https://kauai.ccmc.gsfc.nasa.gov/DONKI/view/CMEAnalysis/6318/-1', 'enlilList': [{'modelCompletionTime': '2014-08-03T13:03Z', 'au': 2.0, 'estimatedShockArrivalTime': None, 'estimatedDuration': None, 'rmin_re': None, 'kp_18': None, 'kp_90': None, 'kp_135': None, 'kp_180': None, 'isEarthGB': False, 'link': 'https://kauai.ccmc.gsfc.nasa.gov/DONKI/view/WSA-ENLIL/6316/-1', 'impactList': None, 'cmeIDs': ['2014-08-03T03:24:00-CME-001']}]}]",2014.08.01_03:24_TAI
5.149253e+22,108.583,0.00101374,6275.514,28.235,3685.887,59.032,0.00267162,44.309,109.761,0.09559621,77606540000000.0,4940660000000.0,6.811677e+23,36.072,3003.327148,4.591,82.851,4396,12132,"[{'isMostAccurate': True, 'time21_5': '2014-08-05T02:46Z', 'latitude': -50.0, 'longitude': -90.0, 'halfAngle': 15.0, 'speed': 800.0, 'type': 'C', 'featureCode': 'null', 'imageType': None, 'measurementTechnique': 'null', 'note': 'This is plane of sky only.', 'levelOfData': 0, 'tilt': None, 'minorHalfWidth': None, 'speedMeasuredAtHeight': None, 'submissionTime': '2014-08-05T12:58Z', 'link': 'https://kauai.ccmc.gsfc.nasa.gov/DONKI/view/CMEAnalysis/6332/-1', 'enlilList': []}, {'isMostAccurate': False, 'time21_5': '2014-08-05T01:19Z', 'latitude': -25.0, 'longitude': -27.0, 'halfAngle': 18.0, 'speed': 1100.0, 'type': 'O', 'featureCode': 'null', 'imageType': None, 'measurementTechnique': 'null', 'note': 'This is the same measurement reprojected to come from the flaring region.', 'levelOfData': 0, 'tilt': None, 'minorHalfWidth': None, 'speedMeasuredAtHeight': None, 'submissionTime': '2014-08-05T12:58Z', 'link': 'https://kauai.ccmc.gsfc.nasa.gov/DONKI/view/CMEAnalysis/6333/-1', 'enlilList': []}]",2014.08.02_22:24_TAI
2.788672e+22,79.2,0.00018635,3970.912,13.49,1358.307,34.802,0.00054829,32.75,82.036,-0.22395687,27444680000000.0,5115879000000.0,2.225173e+23,27.504,758.37738,4.012,7.863,4424,12134,"[{'isMostAccurate': False, 'time21_5': '2014-08-06T02:00Z', 'latitude': 45.0, 'longitude': -80.0, 'halfAngle': 21.0, 'speed': 345.0, 'type': 'S', 'featureCode': 'null', 'imageType': None, 'measurementTechnique': 'null', 'note': 'Very faint CME mostly only visible in LASCO C2, a little in STA.  Rough parameters from the faint imagery.', 'levelOfData': 0, 'tilt': None, 'minorHalfWidth': None, 'speedMeasuredAtHeight': None, 'submissionTime': '2014-08-06T03:05Z', 'link': 'https://kauai.ccmc.gsfc.nasa.gov/DONKI/view/CMEAnalysis/6344/-1', 'enlilList': []}]",2014.08.03_16:24_TAI
1.367674e+23,83.0,-0.00519683,13348.95,33.419,9241.046,45.664,-0.01017173,44.151,93.971,0.04258989,166360000000000.0,33679480000000.0,3.402129e+24,38.921,4522.509766,5.168,997.283,4698,12192,"[{'isMostAccurate': True, 'time21_5': '2014-10-22T05:11Z', 'latitude': -27.0, 'longitude': -34.0, 'halfAngle': 20.0, 'speed': 300.0, 'type': 'S', 'featureCode': 'null', 'imageType': None, 'measurementTechnique': 'null', 'note': 'Very preliminary!  Only based on a couple of C2 images.', 'levelOfData': 0, 'tilt': None, 'minorHalfWidth': None, 'speedMeasuredAtHeight': None, 'submissionTime': '2014-10-21T20:02Z', 'link': 'https://kauai.ccmc.gsfc.nasa.gov/DONKI/view/CMEAnalysis/6985/-1', 'enlilList': []}]",2014.10.19_17:48_TAI
1.368752e+23,89.828,-0.0047399,15444.39,38.693,10926.503,51.78,-0.00892935,46.959,102.139,0.09470879,194755500000000.0,28101090000000.0,3.961236e+24,42.075,5326.322266,5.351,915.379,4698,12192,"[{'isMostAccurate': True, 'time21_5': '2014-10-23T07:49Z', 'latitude': -72.0, 'longitude': -5.0, 'halfAngle': 16.0, 'speed': 326.0, 'type': 'S', 'featureCode': 'null', 'imageType': None, 'measurementTechnique': 'null', 'note': 'POS measurements only with SOHO.  The longitude here is the longitude of the 2192 AR.', 'levelOfData': 0, 'tilt': None, 'minorHalfWidth': None, 'speedMeasuredAtHeight': None, 'submissionTime': '2014-10-23T14:27Z', 'link': 'https://kauai.ccmc.gsfc.nasa.gov/DONKI/view/CMEAnalysis/7007/-1', 'enlilList': []}]",2014.10.20_17:36_TAI
2.210972e+22,111.17,0.02130814,10745.32,38.589,2744.844,68.869,0.05152059,49.954,116.623,0.57400304,48067190000000.0,29070000000000.0,5.038541e+23,40.843,1511.422363,4.708,752.326,4781,12205,"[{'isMostAccurate': True, 'time21_5': '2014-11-11T16:33Z', 'latitude': 39.0, 'longitude': 46.0, 'halfAngle': 20.0, 'speed': 900.0, 'type': 'C', 'featureCode': 'null', 'imageType': None, 'measurementTechnique': 'null', 'note': 'This was a narrow non-radial CME, difficult to measure.  Also, C3 pylon overlapped with part of CME.', 'levelOfData': 0, 'tilt': None, 'minorHalfWidth': None, 'speedMeasuredAtHeight': None, 'submissionTime': '2014-11-11T20:57Z', 'link': 'https://kauai.ccmc.gsfc.nasa.gov/DONKI/view/CMEAnalysis/7213/-1', 'enlilList': [{'modelCompletionTime': '2014-11-12T02:44Z', 'au': 2.0, 'estimatedShockArrivalTime': None, 'estimatedDuration': None, 'rmin_re': None, 'kp_18': None, 'kp_90': None, 'kp_135': None, 'kp_180': None, 'isEarthGB': False, 'link': 'https://kauai.ccmc.gsfc.nasa.gov/DONKI/view/WSA-ENLIL/7214/-1', 'impactList': None, 'cmeIDs': ['2014-11-11T12:36:00-CME-001']}]}]",2014.11.09_12:36_TAI
3.627867e+22,105.449,0.00053845,5039.264,17.559,2436.342,50.55,0.00151581,36.741,108.867,0.02677295,49799230000000.0,7135032000000.0,3.624585e+23,31.359,1498.487793,4.445,29.162,4800,12207,"[{'isMostAccurate': True, 'time21_5': '2014-11-14T05:47Z', 'latitude': -42.0, 'longitude': 29.0, 'halfAngle': 32.0, 'speed': 750.0, 'type': 'C', 'featureCode': 'null', 'imageType': None, 'measurementTechnique': 'null', 'note': 'Despite the central location of the source on the disk the CME direction is much more southward.\nThe SW direction of the CME is supported by AIA 304 imagery, where the dark filament is seem moving SW after 01:45.', 'levelOfData': 0, 'tilt': None, 'minorHalfWidth': None, 'speedMeasuredAtHeight': None, 'submissionTime': '2014-11-14T19:16Z', 'link': 'https://kauai.ccmc.gsfc.nasa.gov/DONKI/view/CMEAnalysis/7224/-1', 'enlilList': []}]",2014.11.12_01:54_TAI
