USFLUX,MEANGBT,MEANJZH,MEANPOT,SHRGT45,TOTUSJH,MEANGBH,MEANALP,MEANGAM,MEANGBZ,MEANJZD,TOTUSJZ,SAVNCPP,TOTPOT,MEANSHR,AREA_ACR,R_VALUE,ABSNJZH,HARPNUM,NOAA_ARS,ANALYSIS,PEAK_TIME
3.471385e+22,105.647,-0.00026684,3759.824,13.299,2094.763,45.794,-0.00082032,33.093,106.607,-0.01660537,45306570000000.0,2345815000000.0,2.717906e+23,27.296,1563.671509,4.216,14.524,4294,12106,"[{'isMostAccurate': True, 'time21_5': '2014-07-11T12:52Z', 'latitude': 42.0, 'longitude': 82.0, 'halfAngle': 20.0, 'speed': 815.0, 'type': 'C', 'featureCode': 'null', 'imageType': None, 'measurementTechnique': 'null', 'note': '', 'levelOfData': 0, 'tilt': None, 'minorHalfWidth': None, 'speedMeasuredAtHeight': None, 'submissionTime': '2014-07-11T15:41Z', 'link': 'https://kauai.ccmc.gsfc.nasa.gov/DONKI/view/CMEAnalysis/5982/-1', 'enlilList': [{'modelCompletionTime': '2014-07-11T15:17Z', 'au': 2.0, 'estimatedShockArrivalTime': None, 'estimatedDuration': None, 'rmin_re': None, 'kp_18': None, 'kp_90': None, 'kp_135': None, 'kp_180': None, 'isEarthGB': False, 'link': 'https://kauai.ccmc.gsfc.nasa.gov/DONKI/view/WSA-ENLIL/5983/-1', 'impactList': None, 'cmeIDs': ['2014-07-11T09:24:00-CME-001']}]}]",2014.07.08_09:24_TAI
3.931071e+21,114.342,0.00196671,8592.68,45.343,357.598,77.652,0.00387987,56.347,115.705,0.47916093,7141104000000.0,1554385000000.0,6.812643e+22,44.175,165.289825,0.0,11.741,4375,12119,[],2014.07.20_08:12_TAI
5.720398e+22,91.914,-9.13e-05,6374.698,23.822,3642.199,45.38,-0.00023914,39.878,97.162,-0.14097321,72023770000000.0,6665506000000.0,7.383097e+23,33.628,1867.820923,0.0,7.963,4396,12132,"[{'isMostAccurate': True, 'time21_5': '2014-08-03T07:22Z', 'latitude': -26.0, 'longitude': -45.0, 'halfAngle': 22.0, 'speed': 750.0, 'type': 'C', 'featureCode': 'null', 'imageType': None, 'measurementTechnique': 'null', 'note': '', 'levelOfData': 0, 'tilt': None, 'minorHalfWidth': None, 'speedMeasuredAtHeight': None, 'submissionTime': '2014-08-03T13:22Z', 'link': 'https://kauai.ccmc.gsfc.nasa.gov/DONKI/view/CMEAnalysis/6318/-1', 'enlilList': [{'modelCompletionTime': '2014-08-03T13:03Z', 'au': 2.0, 'estimatedShockArrivalTime': None, 'estimatedDuration': None, 'rmin_re': None, 'kp_18': None, 'kp_90': None, 'kp_135': None, 'kp_180': None, 'isEarthGB': False, 'link': 'https://kauai.ccmc.gsfc.nasa.gov/DONKI/view/WSA-ENLIL/6316/-1', 'impactList': None, 'cmeIDs': ['2014-08-03T03:24:00-CME-001']}]}]",2014.07.31_03:24_TAI
5.758734e+22,107.348,0.00100085,6170.713,26.705,4240.801,56.51,0.00259068,42.814,111.05,-0.0350474,87047460000000.0,5235136000000.0,7.282718e+23,35.244,2870.031494,4.705,88.944,4396,12132,"[{'isMostAccurate': True, 'time21_5': '2014-08-05T02:46Z', 'latitude': -50.0, 'longitude': -90.0, 'halfAngle': 15.0, 'speed': 800.0, 'type': 'C', 'featureCode': 'null', 'imageType': None, 'measurementTechnique': 'null', 'note': 'This is plane of sky only.', 'levelOfData': 0, 'tilt': None, 'minorHalfWidth': None, 'speedMeasuredAtHeight': None, 'submissionTime': '2014-08-05T12:58Z', 'link': 'https://kauai.ccmc.gsfc.nasa.gov/DONKI/view/CMEAnalysis/6332/-1', 'enlilList': []}, {'isMostAccurate': False, 'time21_5': '2014-08-05T01:19Z', 'latitude': -25.0, 'longitude': -27.0, 'halfAngle': 18.0, 'speed': 1100.0, 'type': 'O', 'featureCode': 'null', 'imageType': None, 'measurementTechnique': 'null', 'note': 'This is the same measurement reprojected to come from the flaring region.', 'levelOfData': 0, 'tilt': None, 'minorHalfWidth': None, 'speedMeasuredAtHeight': None, 'submissionTime': '2014-08-05T12:58Z', 'link': 'https://kauai.ccmc.gsfc.nasa.gov/DONKI/view/CMEAnalysis/6333/-1', 'enlilList': []}]",2014.08.01_22:24_TAI
1.339792e+23,68.884,-0.00562058,12398.86,31.321,7565.314,38.664,-0.0112947,42.646,78.855,0.00817474,131676400000000.0,35917160000000.0,3.044294e+24,36.86,3843.630371,4.893,1039.104,4698,12192,"[{'isMostAccurate': True, 'time21_5': '2014-10-22T05:11Z', 'latitude': -27.0, 'longitude': -34.0, 'halfAngle': 20.0, 'speed': 300.0, 'type': 'S', 'featureCode': 'null', 'imageType': None, 'measurementTechnique': 'null', 'note': 'Very preliminary!  Only based on a couple of C2 images.', 'levelOfData': 0, 'tilt': None, 'minorHalfWidth': None, 'speedMeasuredAtHeight': None, 'submissionTime': '2014-10-21T20:02Z', 'link': 'https://kauai.ccmc.gsfc.nasa.gov/DONKI/view/CMEAnalysis/6985/-1', 'enlilList': []}]",2014.10.18_17:48_TAI
1.374022e+23,83.004,-0.00474658,13290.22,33.046,9335.614,45.571,-0.00935153,44.027,93.963,0.04215561,168300700000000.0,34809940000000.0,3.411676e+24,38.797,4506.311035,5.159,917.48,4698,12192,"[{'isMostAccurate': True, 'time21_5': '2014-10-23T07:49Z', 'latitude': -72.0, 'longitude': -5.0, 'halfAngle': 16.0, 'speed': 326.0, 'type': 'S', 'featureCode': 'null', 'imageType': None, 'measurementTechnique': 'null', 'note': 'POS measurements only with SOHO.  The longitude here is the longitude of the 2192 AR.', 'levelOfData': 0, 'tilt': None, 'minorHalfWidth': None, 'speedMeasuredAtHeight': None, 'submissionTime': '2014-10-23T14:27Z', 'link': 'https://kauai.ccmc.gsfc.nasa.gov/DONKI/view/CMEAnalysis/7007/-1', 'enlilList': []}]",2014.10.19_17:36_TAI
2.81903e+22,113.037,0.03243206,9731.494,33.995,3378.478,65.299,0.07774758,45.874,119.933,0.33773717,57814680000000.0,56850880000000.0,5.51086e+23,38.515,1625.063599,4.815,1382.935,4781,12205,"[{'isMostAccurate': True, 'time21_5': '2014-11-11T16:33Z', 'latitude': 39.0, 'longitude': 46.0, 'halfAngle': 20.0, 'speed': 900.0, 'type': 'C', 'featureCode': 'null', 'imageType': None, 'measurementTechnique': 'null', 'note': 'This was a narrow non-radial CME, difficult to measure.  Also, C3 pylon overlapped with part of CME.', 'levelOfData': 0, 'tilt': None, 'minorHalfWidth': None, 'speedMeasuredAtHeight': None, 'submissionTime': '2014-11-11T20:57Z', 'link': 'https://kauai.ccmc.gsfc.nasa.gov/DONKI/view/CMEAnalysis/7213/-1', 'enlilList': [{'modelCompletionTime': '2014-11-12T02:44Z', 'au': 2.0, 'estimatedShockArrivalTime': None, 'estimatedDuration': None, 'rmin_re': None, 'kp_18': None, 'kp_90': None, 'kp_135': None, 'kp_180': None, 'isEarthGB': False, 'link': 'https://kauai.ccmc.gsfc.nasa.gov/DONKI/view/WSA-ENLIL/7214/-1', 'impactList': None, 'cmeIDs': ['2014-11-11T12:36:00-CME-001']}]}]",2014.11.08_12:36_TAI
3.984676e+22,96.35,0.0021996,3946.619,12.062,2262.002,43.767,0.00564273,31.826,99.747,-0.07618401,44136650000000.0,3059744000000.0,2.888786e+23,26.846,1136.598633,3.98,121.231,4800,12207,"[{'isMostAccurate': True, 'time21_5': '2014-11-14T05:47Z', 'latitude': -42.0, 'longitude': 29.0, 'halfAngle': 32.0, 'speed': 750.0, 'type': 'C', 'featureCode': 'null', 'imageType': None, 'measurementTechnique': 'null', 'note': 'Despite the central location of the source on the disk the CME direction is much more southward.\nThe SW direction of the CME is supported by AIA 304 imagery, where the dark filament is seem moving SW after 01:45.', 'levelOfData': 0, 'tilt': None, 'minorHalfWidth': None, 'speedMeasuredAtHeight': None, 'submissionTime': '2014-11-14T19:16Z', 'link': 'https://kauai.ccmc.gsfc.nasa.gov/DONKI/view/CMEAnalysis/7224/-1', 'enlilList': []}]",2014.11.11_01:54_TAI
2.490506e+21,112.751,0.00057523,2381.181,2.232,154.797,47.912,0.00158321,28.591,112.719,-0.29523018,2967264000000.0,530448000000.0,1.104913e+22,23.066,66.17865,0.0,2.01,4839,12215,"[{'isMostAccurate': True, 'time21_5': '2014-11-21T13:01Z', 'latitude': 53.0, 'longitude': -58.0, 'halfAngle': 25.0, 'speed': 350.0, 'type': 'S', 'featureCode': 'null', 'imageType': None, 'measurementTechnique': 'null', 'note': 'Source location not certain since the CME longitude is different from the location of AR2215 that looks like the potential source.', 'levelOfData': 0, 'tilt': None, 'minorHalfWidth': None, 'speedMeasuredAtHeight': None, 'submissionTime': '2014-11-21T21:29Z', 'link': 'https://kauai.ccmc.gsfc.nasa.gov/DONKI/view/CMEAnalysis/7257/-1', 'enlilList': []}]",2014.11.18_02:48_TAI
2.726457e+21,106.504,-0.00032374,1936.048,3.856,161.339,43.985,-0.00114287,29.376,105.767,0.04004885,3526448000000.0,90270400000.0,1.126938e+22,24.092,77.294716,2.779,1.419,4839,12215,"[{'isMostAccurate': True, 'time21_5': '2014-11-21T18:45Z', 'latitude': 46.0, 'longitude': -32.0, 'halfAngle': 21.0, 'speed': 290.0, 'type': 'S', 'featureCode': 'null', 'imageType': None, 'measurementTechnique': 'null', 'note': 'source location uncertain since dimming is insignificant', 'levelOfData': 0, 'tilt': None, 'minorHalfWidth': None, 'speedMeasuredAtHeight': None, 'submissionTime': '2014-11-21T21:23Z', 'link': 'https://kauai.ccmc.gsfc.nasa.gov/DONKI/view/CMEAnalysis/7259/-1', 'enlilList': []}]",2014.11.18_07:12_TAI
2.394909e+22,116.887,-0.00400565,3913.474,16.607,1867.157,54.618,-0.01158848,36.929,118.149,0.03314077,36292640000000.0,3388057000000.0,1.948819e+23,29.89,990.846191,4.281,150.2,4862,12226,"[{'isMostAccurate': True, 'time21_5': '2014-12-05T13:50Z', 'latitude': 14.0, 'longitude': 76.0, 'halfAngle': 44.0, 'speed': 445.0, 'type': 'S', 'featureCode': 'null', 'imageType': None, 'measurementTechnique': 'null', 'note': '', 'levelOfData': 0, 'tilt': None, 'minorHalfWidth': None, 'speedMeasuredAtHeight': None, 'submissionTime': '2014-12-05T15:37Z', 'link': 'https://kauai.ccmc.gsfc.nasa.gov/DONKI/view/CMEAnalysis/7336/-1', 'enlilList': [{'modelCompletionTime': '2014-12-05T14:13Z', 'au': 2.0, 'estimatedShockArrivalTime': None, 'estimatedDuration': None, 'rmin_re': None, 'kp_18': None, 'kp_90': None, 'kp_135': None, 'kp_180': None, 'isEarthGB': False, 'link': 'https://kauai.ccmc.gsfc.nasa.gov/DONKI/view/WSA-ENLIL/7334/-1', 'impactList': None, 'cmeIDs': ['2014-12-05T06:24:00-CME-001']}]}]",2014.12.02_06:24_TAI
2.86142e+22,93.881,0.00999502,12156.08,44.509,2146.968,54.928,0.02090568,51.138,98.312,0.03339678,43198370000000.0,21327180000000.0,7.10118e+23,44.411,1207.338623,4.442,439.621,4941,12241,"[{'isMostAccurate': True, 'time21_5': '2014-12-25T09:58Z', 'latitude': 16.0, 'longitude': 90.0, 'halfAngle': 19.0, 'speed': 760.0, 'type': 'C', 'featureCode': 'null', 'imageType': None, 'measurementTechnique': 'null', 'note': '', 'levelOfData': 0, 'tilt': None, 'minorHalfWidth': None, 'speedMeasuredAtHeight': None, 'submissionTime': '2014-12-26T14:33Z', 'link': 'https://kauai.ccmc.gsfc.nasa.gov/DONKI/view/CMEAnalysis/7474/-1', 'enlilList': [{'modelCompletionTime': '2014-12-26T14:00Z', 'au': 2.0, 'estimatedShockArrivalTime': None, 'estimatedDuration': None, 'rmin_re': None, 'kp_18': None, 'kp_90': None, 'kp_135': None, 'kp_180': None, 'isEarthGB': False, 'link': 'https://kauai.ccmc.gsfc.nasa.gov/DONKI/view/WSA-ENLIL/7473/-1', 'impactList': None, 'cmeIDs': ['2014-12-25T05:36:00-CME-001', '2014-12-25T09:12:00-CME-001', '2014-12-26T05:48:00-CME-001']}]}, {'isMostAccurate': False, 'time21_5': '2014-12-25T09:54Z', 'latitude': 16.0, 'longitude': 90.0, 'halfAngle': 19.0, 'speed': 760.0, 'type': 'C', 'featureCode': 'null', 'imageType': None, 'measurementTechnique': 'null', 'note': '', 'levelOfData': 0, 'tilt': None, 'minorHalfWidth': None, 'speedMeasuredAtHeight': None, 'submissionTime': '2014-12-25T16:40Z', 'link': 'https://kauai.ccmc.gsfc.nasa.gov/DONKI/view/CMEAnalysis/7468/-1', 'enlilList': [{'modelCompletionTime': '2014-12-25T16:30Z', 'au': 2.0, 'estimatedShockArrivalTime': None, 'estimatedDuration': None, 'rmin_re': None, 'kp_18': None, 'kp_90': None, 'kp_135': None, 'kp_180': None, 'isEarthGB': False, 'link': 'https://kauai.ccmc.gsfc.nasa.gov/DONKI/view/WSA-ENLIL/7466/-1', 'impactList': None, 'cmeIDs': ['2014-12-25T05:36:00-CME-001', '2014-12-25T09:12:00-CME-001']}, {'modelCompletionTime': '2014-12-25T17:45Z', 'au': 5.5, 'estimatedShockArrivalTime': None, 'estimatedDuration': None, 'rmin_re': None, 'kp_18': None, 'kp_90': None, 'kp_135': None, 'kp_180': None, 'isEarthGB': False, 'link': 'https://kauai.ccmc.gsfc.nasa.gov/DONKI/view/WSA-ENLIL/7471/-1', 'impactList': None, 'cmeIDs': ['2014-12-25T05:36:00-CME-001', '2014-12-25T09:12:00-CME-001']}]}]",2014.12.22_05:36_TAI
2.81947e+22,94.104,0.01095174,12497.61,41.472,2041.863,53.524,0.02180875,49.523,100.316,-0.10512345,40917650000000.0,21028330000000.0,6.88708e+23,42.983,1212.650146,4.604,454.442,4941,12241,"[{'isMostAccurate': True, 'time21_5': '2014-12-25T12:26Z', 'latitude': 16.0, 'longitude': 90.0, 'halfAngle': 20.0, 'speed': 970.0, 'type': 'C', 'featureCode': 'null', 'imageType': None, 'measurementTechnique': 'null', 'note': '', 'levelOfData': 0, 'tilt': None, 'minorHalfWidth': None, 'speedMeasuredAtHeight': None, 'submissionTime': '2014-12-25T16:40Z', 'link': 'https://kauai.ccmc.gsfc.nasa.gov/DONKI/view/CMEAnalysis/7470/-1', 'enlilList': [{'modelCompletionTime': '2014-12-25T16:30Z', 'au': 2.0, 'estimatedShockArrivalTime': None, 'estimatedDuration': None, 'rmin_re': None, 'kp_18': None, 'kp_90': None, 'kp_135': None, 'kp_180': None, 'isEarthGB': False, 'link': 'https://kauai.ccmc.gsfc.nasa.gov/DONKI/view/WSA-ENLIL/7466/-1', 'impactList': None, 'cmeIDs': ['2014-12-25T05:36:00-CME-001', '2014-12-25T09:12:00-CME-001']}, {'modelCompletionTime': '2014-12-25T17:45Z', 'au': 5.5, 'estimatedShockArrivalTime': None, 'estimatedDuration': None, 'rmin_re': None, 'kp_18': None, 'kp_90': None, 'kp_135': None, 'kp_180': None, 'isEarthGB': False, 'link': 'https://kauai.ccmc.gsfc.nasa.gov/DONKI/view/WSA-ENLIL/7471/-1', 'impactList': None, 'cmeIDs': ['2014-12-25T05:36:00-CME-001', '2014-12-25T09:12:00-CME-001']}, {'modelCompletionTime': '2014-12-26T14:00Z', 'au': 2.0, 'estimatedShockArrivalTime': None, 'estimatedDuration': None, 'rmin_re': None, 'kp_18': None, 'kp_90': None, 'kp_135': None, 'kp_180': None, 'isEarthGB': False, 'link': 'https://kauai.ccmc.gsfc.nasa.gov/DONKI/view/WSA-ENLIL/7473/-1', 'impactList': None, 'cmeIDs': ['2014-12-25T05:36:00-CME-001', '2014-12-25T09:12:00-CME-001', '2014-12-26T05:48:00-CME-001']}]}]",2014.12.22_09:12_TAI
