Method,Time,C,Gamma,TSS Mean,TSS Std,HSS Mean,HSS Std
flare_linked,48,1.0,0.0001,0.0,0.0,0.0,0.0
flare_linked,48,10.0,1.0,0.1834,0.0941,0.2364,0.1064
flare_linked,48,10.0,0.1,0.6179,0.1548,0.6288,0.1243
flare_linked,48,10.0,0.01,0.4869,0.146,0.445,0.1265
flare_linked,48,10.0,0.07,0.6376,0.172,0.6369,0.1392
flare_linked,48,10.0,0.001,0.1125,0.138,0.0701,0.0913
flare_linked,48,10.0,0.005,0.3478,0.1731,0.2899,0.1394
flare_linked,48,10.0,0.0001,0.025,0.114,0.0097,0.0685
flare_linked,48,100.0,1.0,0.1834,0.0941,0.2364,0.1064
flare_linked,48,100.0,0.1,0.689,0.1483,0.7146,0.1325
flare_linked,48,100.0,0.01,0.7395,0.1484,0.7177,0.1127
flare_linked,48,100.0,0.07,0.7226,0.1629,0.735,0.1379
flare_linked,48,100.0,0.001,0.3848,0.1882,0.3206,0.1582
flare_linked,48,100.0,0.005,0.6782,0.1672,0.6246,0.1305
flare_linked,48,100.0,0.0001,0.1099,0.1203,0.0641,0.0751
flare_linked,48,1000.0,1.0,0.1834,0.0941,0.2364,0.1064
flare_linked,48,1000.0,0.1,0.6799,0.1533,0.7079,0.1408
flare_linked,48,1000.0,0.01,0.7848,0.1069,0.7738,0.0931
flare_linked,48,1000.0,0.07,0.7134,0.1625,0.728,0.1384
flare_linked,48,1000.0,0.001,0.656,0.1687,0.5826,0.1269
flare_linked,48,1000.0,0.005,0.7728,0.1323,0.7601,0.1082
flare_linked,48,1000.0,0.0001,0.3286,0.1967,0.2647,0.1582
flare_linked,48,10000.0,1.0,0.1834,0.0941,0.2364,0.1064
flare_linked,48,10000.0,0.1,0.6799,0.1533,0.7079,0.1408
flare_linked,48,10000.0,0.01,0.7599,0.1592,0.7667,0.1462
flare_linked,48,10000.0,0.07,0.7134,0.1625,0.728,0.1384
flare_linked,48,10000.0,0.001,0.7143,0.1362,0.671,0.1168
flare_linked,48,10000.0,0.005,0.7848,0.1597,0.7717,0.1425
flare_linked,48,10000.0,0.0001,0.5415,0.1737,0.4611,0.1371
flare_linked,48,100000.0,1.0,0.1834,0.0941,0.2364,0.1064
flare_linked,48,100000.0,0.1,0.6799,0.1533,0.7079,0.1408
flare_linked,48,100000.0,0.01,0.7593,0.1876,0.7731,0.1651
flare_linked,48,100000.0,0.07,0.7134,0.1625,0.728,0.1384
flare_linked,48,100000.0,0.001,0.7852,0.1067,0.7652,0.0917
flare_linked,48,100000.0,0.005,0.7662,0.1819,0.7677,0.1666
flare_linked,48,100000.0,0.0001,0.6588,0.1246,0.5964,0.1209
flare_linked,48,1000000.0,1.0,0.1834,0.0941,0.2364,0.1064
flare_linked,48,1000000.0,0.1,0.6799,0.1533,0.7079,0.1408
flare_linked,48,1000000.0,0.01,0.7593,0.1876,0.7731,0.1651
flare_linked,48,1000000.0,0.07,0.7134,0.1625,0.728,0.1384
flare_linked,48,1000000.0,0.001,0.7688,0.1625,0.7702,0.1337
flare_linked,48,1000000.0,0.005,0.757,0.1786,0.7608,0.1617
flare_linked,48,1000000.0,0.0001,0.7091,0.1121,0.6579,0.1055
flare_linked,48,10000000.0,1.0,0.1834,0.0941,0.2364,0.1064
flare_linked,48,10000000.0,0.1,0.6799,0.1533,0.7079,0.1408
flare_linked,48,10000000.0,0.01,0.7593,0.1876,0.7731,0.1651
flare_linked,48,10000000.0,0.07,0.7134,0.1625,0.728,0.1384
flare_linked,48,10000000.0,0.001,0.767,0.1584,0.7667,0.1322
flare_linked,48,10000000.0,0.005,0.757,0.1786,0.7608,0.1617
flare_linked,48,10000000.0,0.0001,0.6742,0.1596,0.6363,0.1297
only_cme,48,0.001,1.0,0.0,0.0,0.0,0.0
only_cme,48,0.001,0.1,0.0,0.0,0.0,0.0
only_cme,48,0.001,0.01,0.0,0.0,0.0,0.0
only_cme,48,0.001,0.07,0.0,0.0,0.0,0.0
only_cme,48,0.001,0.001,0.0,0.0,0.0,0.0
only_cme,48,0.001,0.005,0.0,0.0,0.0,0.0
only_cme,48,0.001,0.0001,0.0,0.0,0.0,0.0
only_cme,48,0.01,1.0,0.0,0.0,0.0,0.0
only_cme,48,0.01,0.1,0.0,0.0,0.0,0.0
only_cme,48,0.01,0.01,0.0,0.0,0.0,0.0
only_cme,48,0.01,0.07,0.0,0.0,0.0,0.0
only_cme,48,0.01,0.001,0.0,0.0,0.0,0.0
only_cme,48,0.01,0.005,0.0,0.0,0.0,0.0
only_cme,48,0.01,0.0001,0.0,0.0,0.0,0.0
only_cme,48,0.1,1.0,0.0083,0.0178,0.0037,0.008
only_cme,48,0.1,0.1,0.1721,0.1686,0.1298,0.1302
only_cme,48,0.1,0.01,0.0,0.0,0.0,0.0
only_cme,48,0.1,0.07,0.158,0.1613,0.1025,0.1086
only_cme,48,0.1,0.001,0.0,0.0,0.0,0.0
only_cme,48,0.1,0.005,0.0,0.0,0.0,0.0
only_cme,48,0.1,0.0001,0.0,0.0,0.0,0.0
only_cme,48,1.0,1.0,0.2631,0.1527,0.3338,0.1724
only_cme,48,1.0,0.1,0.518,0.2223,0.464,0.1905
only_cme,48,1.0,0.01,0.104,0.2031,0.0714,0.1392
only_cme,48,1.0,0.07,0.5446,0.1721,0.4741,0.1551
only_cme,48,1.0,0.001,-0.0545,0.079,-0.0399,0.0601
only_cme,48,1.0,0.005,0.0138,0.127,0.0123,0.1013
only_cme,48,1.0,0.0001,0.0,0.0,0.0,0.0
only_cme,48,10.0,1.0,0.254,0.1314,0.3257,0.1547
only_cme,48,10.0,0.1,0.6328,0.1724,0.6419,0.1487
only_cme,48,10.0,0.01,0.6865,0.1721,0.6066,0.1488
only_cme,48,10.0,0.07,0.6899,0.1457,0.6788,0.1376
only_cme,48,10.0,0.001,0.0814,0.1403,0.0604,0.1092
only_cme,48,10.0,0.005,0.5728,0.2543,0.4789,0.2107
only_cme,48,10.0,0.0001,-0.0707,0.1132,-0.0556,0.0786
only_cme,48,100.0,1.0,0.254,0.1314,0.3257,0.1547
only_cme,48,100.0,0.1,0.5722,0.1815,0.5946,0.1561
only_cme,48,100.0,0.01,0.7688,0.1566,0.7308,0.128
only_cme,48,100.0,0.07,0.6095,0.1645,0.6271,0.1381
only_cme,48,100.0,0.001,0.5989,0.1868,0.5226,0.1807
only_cme,48,100.0,0.005,0.7506,0.1499,0.6892,0.1194
only_cme,48,100.0,0.0001,0.0744,0.1546,0.062,0.1246
only_cme,48,1000.0,1.0,0.254,0.1314,0.3257,0.1547
only_cme,48,1000.0,0.1,0.575,0.1643,0.6006,0.1389
only_cme,48,1000.0,0.01,0.7741,0.1284,0.7602,0.0978
only_cme,48,1000.0,0.07,0.5805,0.1786,0.6019,0.1479
only_cme,48,1000.0,0.001,0.7322,0.1671,0.6712,0.1502
only_cme,48,1000.0,0.005,0.7583,0.1711,0.7307,0.1396
only_cme,48,1000.0,0.0001,0.5856,0.1542,0.4992,0.1409
only_cme,48,10000.0,1.0,0.254,0.1314,0.3257,0.1547
only_cme,48,10000.0,0.1,0.575,0.1643,0.6006,0.1389
only_cme,48,10000.0,0.01,0.7099,0.1269,0.6991,0.1251
only_cme,48,10000.0,0.07,0.5805,0.1786,0.6019,0.1479
only_cme,48,10000.0,0.001,0.759,0.1729,0.7306,0.142
only_cme,48,10000.0,0.005,0.7553,0.1547,0.7578,0.1165
only_cme,48,10000.0,0.0001,0.6335,0.1018,0.5519,0.091
only_cme,48,100000.0,1.0,0.254,0.1314,0.3257,0.1547
only_cme,48,100000.0,0.1,0.575,0.1643,0.6006,0.1389
only_cme,48,100000.0,0.01,0.6965,0.1375,0.6931,0.1242
only_cme,48,100000.0,0.07,0.5805,0.1786,0.6019,0.1479
only_cme,48,100000.0,0.001,0.7774,0.1682,0.7747,0.131
only_cme,48,100000.0,0.005,0.7028,0.1374,0.6963,0.1319
only_cme,48,100000.0,0.0001,0.722,0.1568,0.6644,0.1377
only_cme,48,1000000.0,1.0,0.254,0.1314,0.3257,0.1547
only_cme,48,1000000.0,0.1,0.575,0.1643,0.6006,0.1389
only_cme,48,1000000.0,0.01,0.6965,0.1375,0.6931,0.1242
only_cme,48,1000000.0,0.07,0.5805,0.1786,0.6019,0.1479
only_cme,48,1000000.0,0.001,0.7036,0.1448,0.6911,0.1154
only_cme,48,1000000.0,0.005,0.7,0.1383,0.6913,0.133
only_cme,48,1000000.0,0.0001,0.723,0.184,0.6863,0.1517
only_cme,48,10000000.0,1.0,0.254,0.1314,0.3257,0.1547
only_cme,48,10000000.0,0.1,0.575,0.1643,0.6006,0.1389
only_cme,48,10000000.0,0.01,0.6965,0.1375,0.6931,0.1242
only_cme,48,10000000.0,0.07,0.5805,0.1786,0.6019,0.1479
only_cme,48,10000000.0,0.001,0.6623,0.1693,0.6512,0.1469
only_cme,48,10000000.0,0.005,0.7,0.1383,0.6913,0.133
only_cme,48,10000000.0,0.0001,0.6995,0.1452,0.6743,0.1204
only_flares,60,0.001,1.0,0.0,0.0,0.0,0.0
only_flares,60,0.001,0.1,0.0,0.0,0.0,0.0
only_flares,60,0.001,0.01,0.0,0.0,0.0,0.0
only_flares,60,0.001,0.07,0.0,0.0,0.0,0.0
only_flares,60,0.001,0.001,0.0,0.0,0.0,0.0
only_flares,60,0.001,0.005,0.0,0.0,0.0,0.0
only_flares,60,0.001,0.0001,0.0,0.0,0.0,0.0
only_flares,60,0.01,1.0,0.0,0.0,0.0,0.0
only_flares,60,0.01,0.1,0.0,0.0,0.0,0.0
only_flares,60,0.01,0.01,0.0,0.0,0.0,0.0
only_flares,60,0.01,0.07,0.0,0.0,0.0,0.0
only_flares,60,0.01,0.001,0.0,0.0,0.0,0.0
only_flares,60,0.01,0.005,0.0,0.0,0.0,0.0
only_flares,60,0.01,0.0001,0.0,0.0,0.0,0.0
only_flares,60,0.1,1.0,0.0174,0.0288,0.0164,0.0274
only_flares,60,0.1,0.1,0.2008,0.0502,0.1935,0.0491
only_flares,60,0.1,0.01,-0.01,0.03,-0.0094,0.0281
only_flares,60,0.1,0.07,0.1148,0.087,0.1109,0.0843
only_flares,60,0.1,0.001,0.0,0.0,0.0,0.0
only_flares,60,0.1,0.005,0.0,0.0,0.0,0.0
only_flares,60,0.1,0.0001,0.0,0.0,0.0,0.0
only_flares,60,1.0,1.0,0.5196,0.1567,0.5163,0.1581
only_flares,60,1.0,0.1,0.4881,0.0837,0.4888,0.0845
only_flares,60,1.0,0.01,0.0292,0.1174,0.0291,0.1154
only_flares,60,1.0,0.07,0.466,0.0684,0.4663,0.0702
only_flares,60,1.0,0.001,0.0938,0.1167,0.0951,0.1186
only_flares,60,1.0,0.005,0.0384,0.0597,0.0375,0.0578
only_flares,60,1.0,0.0001,0.0,0.0,0.0,0.0
only_flares,60,10.0,1.0,0.5741,0.127,0.5705,0.1285
only_flares,60,10.0,0.1,0.7573,0.0567,0.76,0.0567
only_flares,60,10.0,0.01,0.5081,0.1038,0.5099,0.1028
only_flares,60,10.0,0.07,0.771,0.0591,0.7738,0.0591
only_flares,60,10.0,0.001,0.0635,0.0805,0.0622,0.0784
only_flares,60,10.0,0.005,0.3197,0.0948,0.3196,0.0958
only_flares,60,10.0,0.0001,0.0364,0.1564,0.0373,0.1522
only_flares,60,100.0,1.0,0.5741,0.127,0.5705,0.1285
only_flares,60,100.0,0.1,0.7679,0.0823,0.7699,0.0832
only_flares,60,100.0,0.01,0.7293,0.0602,0.732,0.0616
only_flares,60,100.0,0.07,0.8286,0.0865,0.8303,0.088
only_flares,60,100.0,0.001,0.3584,0.1,0.3573,0.099
only_flares,60,100.0,0.005,0.6262,0.1124,0.629,0.112
only_flares,60,100.0,0.0001,0.0647,0.0778,0.0631,0.0757
only_flares,60,1000.0,1.0,0.5741,0.127,0.5705,0.1285
only_flares,60,1000.0,0.1,0.7827,0.065,0.784,0.0664
only_flares,60,1000.0,0.01,0.8275,0.0208,0.8293,0.0212
only_flares,60,1000.0,0.07,0.8003,0.0698,0.8024,0.0721
only_flares,60,1000.0,0.001,0.5276,0.1143,0.5286,0.1147
only_flares,60,1000.0,0.005,0.768,0.0695,0.7726,0.0688
only_flares,60,1000.0,0.0001,0.3659,0.141,0.3643,0.1413
only_flares,60,10000.0,1.0,0.5741,0.127,0.5705,0.1285
only_flares,60,10000.0,0.1,0.7827,0.065,0.784,0.0664
only_flares,60,10000.0,0.01,0.7971,0.1026,0.7981,0.1029
only_flares,60,10000.0,0.07,0.8003,0.0698,0.8024,0.0721
only_flares,60,10000.0,0.001,0.6855,0.0768,0.6894,0.0765
only_flares,60,10000.0,0.005,0.8149,0.0617,0.8159,0.0608
only_flares,60,10000.0,0.0001,0.4737,0.0986,0.4743,0.0986
only_flares,60,100000.0,1.0,0.5741,0.127,0.5705,0.1285
only_flares,60,100000.0,0.1,0.7827,0.065,0.784,0.0664
only_flares,60,100000.0,0.01,0.7784,0.1126,0.7794,0.1128
only_flares,60,100000.0,0.07,0.8003,0.0698,0.8024,0.0721
only_flares,60,100000.0,0.001,0.7648,0.0862,0.7689,0.0866
only_flares,60,100000.0,0.005,0.7864,0.0811,0.7878,0.0808
only_flares,60,100000.0,0.0001,0.5221,0.1218,0.5236,0.1213
only_flares,60,1000000.0,1.0,0.5741,0.127,0.5705,0.1285
only_flares,60,1000000.0,0.1,0.7827,0.065,0.784,0.0664
only_flares,60,1000000.0,0.01,0.7784,0.1126,0.7794,0.1128
only_flares,60,1000000.0,0.07,0.8003,0.0698,0.8024,0.0721
only_flares,60,1000000.0,0.001,0.7725,0.0964,0.7739,0.0958
only_flares,60,1000000.0,0.005,0.7864,0.0811,0.7878,0.0808
only_flares,60,1000000.0,0.0001,0.6588,0.0935,0.662,0.0933
only_flares,60,10000000.0,1.0,0.5741,0.127,0.5705,0.1285
only_flares,60,10000000.0,0.1,0.7827,0.065,0.784,0.0664
only_flares,60,10000000.0,0.01,0.7784,0.1126,0.7794,0.1128
only_flares,60,10000000.0,0.07,0.8003,0.0698,0.8024,0.0721
only_flares,60,10000000.0,0.001,0.767,0.0984,0.7687,0.0959
only_flares,60,10000000.0,0.005,0.7864,0.0811,0.7878,0.0808
only_flares,60,10000000.0,0.0001,0.6906,0.0883,0.6915,0.0889
flare_linked,60,0.001,1.0,0.0,0.0,0.0,0.0
flare_linked,60,0.001,0.1,0.0,0.0,0.0,0.0
flare_linked,60,0.001,0.01,0.0,0.0,0.0,0.0
flare_linked,60,0.001,0.07,0.0,0.0,0.0,0.0
flare_linked,60,0.001,0.001,0.0,0.0,0.0,0.0
flare_linked,60,0.001,0.005,0.0,0.0,0.0,0.0
flare_linked,60,0.001,0.0001,0.0,0.0,0.0,0.0
flare_linked,60,0.01,1.0,0.0,0.0,0.0,0.0
flare_linked,60,0.01,0.1,0.0,0.0,0.0,0.0
flare_linked,60,0.01,0.01,0.0,0.0,0.0,0.0
flare_linked,60,0.01,0.07,0.0,0.0,0.0,0.0
flare_linked,60,0.01,0.001,0.0,0.0,0.0,0.0
flare_linked,60,0.01,0.005,0.0,0.0,0.0,0.0
flare_linked,60,0.01,0.0001,0.0,0.0,0.0,0.0
flare_linked,60,0.1,1.0,0.0242,0.0227,0.0121,0.0113
flare_linked,60,0.1,0.1,0.0623,0.1578,0.042,0.1049
flare_linked,60,0.1,0.01,-0.0036,0.0925,-0.0146,0.0771
flare_linked,60,0.1,0.07,0.1169,0.1283,0.0822,0.0916
flare_linked,60,0.1,0.001,0.0,0.0,0.0,0.0
flare_linked,60,0.1,0.005,0.0,0.0,0.0,0.0
flare_linked,60,0.1,0.0001,0.0,0.0,0.0,0.0
flare_linked,60,1.0,1.0,0.1822,0.1003,0.2377,0.1295
flare_linked,60,1.0,0.1,0.3369,0.1754,0.3338,0.1744
flare_linked,60,1.0,0.01,0.0904,0.1336,0.0666,0.1014
flare_linked,60,1.0,0.07,0.2608,0.1468,0.2526,0.1408
flare_linked,60,1.0,0.001,0.0151,0.1112,0.0081,0.0684
flare_linked,60,1.0,0.005,0.0936,0.1584,0.0634,0.1024
flare_linked,60,1.0,0.0001,0.0,0.0,0.0,0.0
flare_linked,60,10.0,1.0,0.1913,0.1045,0.2501,0.1318
flare_linked,60,10.0,0.1,0.5937,0.1377,0.5914,0.1272
flare_linked,60,10.0,0.01,0.4351,0.1209,0.402,0.1005
flare_linked,60,10.0,0.07,0.6584,0.0928,0.6597,0.0832
flare_linked,60,10.0,0.001,0.1083,0.125,0.0727,0.0841
flare_linked,60,10.0,0.005,0.2085,0.175,0.1712,0.1439
flare_linked,60,10.0,0.0001,0.0243,0.1077,0.0124,0.0656
flare_linked,60,100.0,1.0,0.1913,0.1045,0.2501,0.1318
flare_linked,60,100.0,0.1,0.5878,0.1005,0.6052,0.0859
flare_linked,60,100.0,0.01,0.7476,0.1096,0.7158,0.0975
flare_linked,60,100.0,0.07,0.6345,0.1085,0.6405,0.0806
flare_linked,60,100.0,0.001,0.3555,0.1445,0.2962,0.1212
flare_linked,60,100.0,0.005,0.6091,0.1328,0.5831,0.128
flare_linked,60,100.0,0.0001,0.1051,0.1534,0.0693,0.1013
flare_linked,60,1000.0,1.0,0.1913,0.1045,0.2501,0.1318
flare_linked,60,1000.0,0.1,0.5878,0.1005,0.6052,0.0859
flare_linked,60,1000.0,0.01,0.8165,0.099,0.818,0.0802
flare_linked,60,1000.0,0.07,0.6314,0.1035,0.6445,0.081
flare_linked,60,1000.0,0.001,0.5516,0.1521,0.517,0.139
flare_linked,60,1000.0,0.005,0.7102,0.1232,0.6899,0.1171
flare_linked,60,1000.0,0.0001,0.2715,0.1405,0.2163,0.1096
flare_linked,60,10000.0,1.0,0.1913,0.1045,0.2501,0.1318
flare_linked,60,10000.0,0.1,0.5878,0.1005,0.6052,0.0859
flare_linked,60,10000.0,0.01,0.806,0.0728,0.8086,0.0683
flare_linked,60,10000.0,0.07,0.6314,0.1035,0.6445,0.081
flare_linked,60,10000.0,0.001,0.704,0.1763,0.6671,0.148
flare_linked,60,10000.0,0.005,0.7922,0.1097,0.7843,0.0995
flare_linked,60,10000.0,0.0001,0.58,0.1733,0.4971,0.1447
flare_linked,60,100000.0,1.0,0.1913,0.1045,0.2501,0.1318
flare_linked,60,100000.0,0.1,0.5878,0.1005,0.6052,0.0859
flare_linked,60,100000.0,0.01,0.787,0.0851,0.7938,0.0712
flare_linked,60,100000.0,0.07,0.6314,0.1035,0.6445,0.081
flare_linked,60,100000.0,0.001,0.7285,0.1199,0.7182,0.1009
flare_linked,60,100000.0,0.005,0.7267,0.1089,0.7262,0.0904
flare_linked,60,100000.0,0.0001,0.6202,0.1547,0.5728,0.1421
flare_linked,60,1000000.0,1.0,0.1913,0.1045,0.2501,0.1318
flare_linked,60,1000000.0,0.1,0.5878,0.1005,0.6052,0.0859
flare_linked,60,1000000.0,0.01,0.787,0.0851,0.7938,0.0712
flare_linked,60,1000000.0,0.07,0.6314,0.1035,0.6445,0.081
flare_linked,60,1000000.0,0.001,0.7425,0.1172,0.7264,0.0893
flare_linked,60,1000000.0,0.005,0.7267,0.1089,0.7262,0.0904
flare_linked,60,1000000.0,0.0001,0.6768,0.152,0.6402,0.1245
flare_linked,60,10000000.0,1.0,0.1913,0.1045,0.2501,0.1318
flare_linked,60,10000000.0,0.1,0.5878,0.1005,0.6052,0.0859
flare_linked,60,10000000.0,0.01,0.787,0.0851,0.7938,0.0712
flare_linked,60,10000000.0,0.07,0.6314,0.1035,0.6445,0.081
flare_linked,60,10000000.0,0.001,0.7236,0.1238,0.7206,0.0968
flare_linked,60,10000000.0,0.005,0.7267,0.1089,0.7262,0.0904
flare_linked,60,10000000.0,0.0001,0.7231,0.1577,0.6892,0.1595
only_cme,60,0.001,1.0,0.0,0.0,0.0,0.0
only_cme,60,0.001,0.1,0.0,0.0,0.0,0.0
only_cme,60,0.001,0.01,0.0,0.0,0.0,0.0
only_cme,60,0.001,0.07,0.0,0.0,0.0,0.0
only_cme,60,0.001,0.001,0.0,0.0,0.0,0.0
only_cme,60,0.001,0.005,0.0,0.0,0.0,0.0
only_cme,60,0.001,0.0001,0.0,0.0,0.0,0.0
only_cme,60,0.01,1.0,0.0,0.0,0.0,0.0
only_cme,60,0.01,0.1,0.0,0.0,0.0,0.0
only_cme,60,0.01,0.01,0.0,0.0,0.0,0.0
only_cme,60,0.01,0.07,0.0,0.0,0.0,0.0
only_cme,60,0.01,0.001,0.0,0.0,0.0,0.0
only_cme,60,0.01,0.005,0.0,0.0,0.0,0.0
only_cme,60,0.01,0.0001,0.0,0.0,0.0,0.0
only_cme,60,0.1,1.0,0.0111,0.0333,0.0165,0.0495
only_cme,60,0.1,0.1,0.2303,0.1704,0.1703,0.1597
only_cme,60,0.1,0.01,0.0,0.0,0.0,0.0
only_cme,60,0.1,0.07,0.1324,0.1589,0.0868,0.1125
only_cme,60,0.1,0.001,0.0,0.0,0.0,0.0
only_cme,60,0.1,0.005,0.0,0.0,0.0,0.0
only_cme,60,0.1,0.0001,0.0,0.0,0.0,0.0
only_cme,60,1.0,1.0,0.2322,0.1477,0.2913,0.1677
only_cme,60,1.0,0.1,0.546,0.116,0.4975,0.1162
only_cme,60,1.0,0.01,0.1759,0.1365,0.1161,0.0971
only_cme,60,1.0,0.07,0.5594,0.1506,0.4949,0.1404
only_cme,60,1.0,0.001,-0.023,0.0826,-0.0217,0.096
only_cme,60,1.0,0.005,0.041,0.1513,0.0343,0.1316
only_cme,60,1.0,0.0001,0.0,0.0,0.0,0.0
only_cme,60,10.0,1.0,0.23,0.1421,0.2928,0.1695
only_cme,60,10.0,0.1,0.7028,0.0859,0.6863,0.0842
only_cme,60,10.0,0.01,0.5607,0.1318,0.4792,0.1375
only_cme,60,10.0,0.07,0.7191,0.0961,0.6845,0.0965
only_cme,60,10.0,0.001,0.1206,0.0878,0.0977,0.0757
only_cme,60,10.0,0.005,0.4429,0.1707,0.3458,0.1454
only_cme,60,10.0,0.0001,-0.0112,0.0741,-0.0119,0.091
only_cme,60,100.0,1.0,0.23,0.1421,0.2928,0.1695
only_cme,60,100.0,0.1,0.732,0.1173,0.7637,0.1033
only_cme,60,100.0,0.01,0.7908,0.101,0.7567,0.0977
only_cme,60,100.0,0.07,0.7842,0.1256,0.8024,0.1148
only_cme,60,100.0,0.001,0.4956,0.1391,0.3984,0.1332
only_cme,60,100.0,0.005,0.7274,0.1152,0.6602,0.1157
only_cme,60,100.0,0.0001,0.0643,0.103,0.0559,0.0882
only_cme,60,1000.0,1.0,0.23,0.1421,0.2928,0.1695
only_cme,60,1000.0,0.1,0.722,0.1063,0.7564,0.0933
only_cme,60,1000.0,0.01,0.8352,0.0817,0.8411,0.0684
only_cme,60,1000.0,0.07,0.7872,0.1273,0.8082,0.1166
only_cme,60,1000.0,0.001,0.7027,0.1098,0.6237,0.1083
only_cme,60,1000.0,0.005,0.8096,0.0855,0.7894,0.0705
only_cme,60,1000.0,0.0001,0.4416,0.1239,0.3632,0.1293
only_cme,60,10000.0,1.0,0.23,0.1421,0.2928,0.1695
only_cme,60,10000.0,0.1,0.722,0.1063,0.7564,0.0933
only_cme,60,10000.0,0.01,0.7601,0.1062,0.7932,0.0914
only_cme,60,10000.0,0.07,0.7872,0.1273,0.8082,0.1166
only_cme,60,10000.0,0.001,0.7787,0.0914,0.7381,0.0941
only_cme,60,10000.0,0.005,0.8059,0.0629,0.8361,0.0556
only_cme,60,10000.0,0.0001,0.5713,0.0991,0.501,0.1251
only_cme,60,100000.0,1.0,0.23,0.1421,0.2928,0.1695
only_cme,60,100000.0,0.1,0.722,0.1063,0.7564,0.0933
only_cme,60,100000.0,0.01,0.7601,0.1062,0.7932,0.0914
only_cme,60,100000.0,0.07,0.7872,0.1273,0.8082,0.1166
only_cme,60,100000.0,0.001,0.8103,0.0659,0.8065,0.0711
only_cme,60,100000.0,0.005,0.7472,0.0767,0.7791,0.0544
only_cme,60,100000.0,0.0001,0.7392,0.0799,0.6755,0.102
only_cme,60,1000000.0,1.0,0.23,0.1421,0.2928,0.1695
only_cme,60,1000000.0,0.1,0.722,0.1063,0.7564,0.0933
only_cme,60,1000000.0,0.01,0.7601,0.1062,0.7932,0.0914
only_cme,60,1000000.0,0.07,0.7872,0.1273,0.8082,0.1166
only_cme,60,1000000.0,0.001,0.7751,0.0706,0.7877,0.0651
only_cme,60,1000000.0,0.005,0.7472,0.0767,0.7791,0.0544
only_cme,60,1000000.0,0.0001,0.7622,0.1073,0.7047,0.0832
only_cme,60,10000000.0,1.0,0.23,0.1421,0.2928,0.1695
only_cme,60,10000000.0,0.1,0.722,0.1063,0.7564,0.0933
only_cme,60,10000000.0,0.01,0.7601,0.1062,0.7932,0.0914
only_cme,60,10000000.0,0.07,0.7872,0.1273,0.8082,0.1166
only_cme,60,10000000.0,0.001,0.7522,0.1037,0.7651,0.0868
only_cme,60,10000000.0,0.005,0.7472,0.0767,0.7791,0.0544
only_cme,60,10000000.0,0.0001,0.7806,0.0769,0.7406,0.0657
only_flares,72,0.001,1.0,0.0,0.0,0.0,0.0
only_flares,72,0.001,0.1,0.0,0.0,0.0,0.0
only_flares,72,0.001,0.01,0.0,0.0,0.0,0.0
only_flares,72,0.001,0.07,0.0,0.0,0.0,0.0
only_flares,72,0.001,0.001,0.0,0.0,0.0,0.0
only_flares,72,0.001,0.005,0.0,0.0,0.0,0.0
only_flares,72,0.001,0.0001,0.0,0.0,0.0,0.0
only_flares,72,0.01,1.0,0.0,0.0,0.0,0.0
only_flares,72,0.01,0.1,0.0,0.0,0.0,0.0
only_flares,72,0.01,0.01,0.0,0.0,0.0,0.0
only_flares,72,0.01,0.07,0.0,0.0,0.0,0.0
only_flares,72,0.01,0.001,0.0,0.0,0.0,0.0
only_flares,72,0.01,0.005,0.0,0.0,0.0,0.0
only_flares,72,0.01,0.0001,0.0,0.0,0.0,0.0
only_flares,72,0.1,1.0,0.0157,0.023,0.016,0.0236
only_flares,72,0.1,0.1,0.1845,0.1436,0.1805,0.141
only_flares,72,0.1,0.01,0.0114,0.0341,0.0117,0.035
only_flares,72,0.1,0.07,0.0813,0.1282,0.0804,0.1265
only_flares,72,0.1,0.001,0.0,0.0,0.0,0.0
only_flares,72,0.1,0.005,0.0,0.0,0.0,0.0
only_flares,72,0.1,0.0001,0.0,0.0,0.0,0.0
only_flares,72,1.0,1.0,0.4585,0.1116,0.4546,0.1108
only_flares,72,1.0,0.1,0.4328,0.1141,0.434,0.1147
only_flares,72,1.0,0.01,0.0049,0.0938,0.0053,0.0941
only_flares,72,1.0,0.07,0.3866,0.1111,0.387,0.1115
only_flares,72,1.0,0.001,-0.0332,0.0886,-0.0324,0.0861
only_flares,72,1.0,0.005,-0.0414,0.0893,-0.0404,0.0872
only_flares,72,1.0,0.0001,-0.0014,0.0043,-0.0014,0.0042
only_flares,72,10.0,1.0,0.4837,0.0758,0.4813,0.0764
only_flares,72,10.0,0.1,0.7175,0.0897,0.7178,0.089
only_flares,72,10.0,0.01,0.4751,0.119,0.4766,0.1192
only_flares,72,10.0,0.07,0.7702,0.0694,0.7705,0.0696
only_flares,72,10.0,0.001,0.007,0.0963,0.0076,0.0949
only_flares,72,10.0,0.005,0.3814,0.1179,0.3837,0.1182
only_flares,72,10.0,0.0001,-0.0358,0.0886,-0.0351,0.086
only_flares,72,100.0,1.0,0.4837,0.0758,0.4813,0.0764
only_flares,72,100.0,0.1,0.7264,0.0987,0.7275,0.1008
only_flares,72,100.0,0.01,0.755,0.0849,0.7556,0.0854
only_flares,72,100.0,0.07,0.8077,0.097,0.8086,0.0974
only_flares,72,100.0,0.001,0.4019,0.1066,0.4039,0.1073
only_flares,72,100.0,0.005,0.663,0.0977,0.6644,0.0982
only_flares,72,100.0,0.0001,0.0093,0.1068,0.0097,0.1054
