Method,Time,C,Gamma,TSS Mean,TSS Std,HSS Mean,HSS Std
only_flares,12,0.001,1.0,0.0,0.0,0.0,0.0
only_flares,12,0.001,0.1,0.0,0.0,0.0,0.0
only_flares,12,0.001,0.01,0.0,0.0,0.0,0.0
only_flares,12,0.001,0.07,0.0,0.0,0.0,0.0
only_flares,12,0.001,0.001,0.0,0.0,0.0,0.0
only_flares,12,0.001,0.005,0.0,0.0,0.0,0.0
only_flares,12,0.001,0.0001,0.0,0.0,0.0,0.0
only_flares,12,0.01,1.0,0.0,0.0,0.0,0.0
only_flares,12,0.01,0.1,0.0,0.0,0.0,0.0
only_flares,12,0.01,0.01,0.0,0.0,0.0,0.0
only_flares,12,0.01,0.07,0.0,0.0,0.0,0.0
only_flares,12,0.01,0.001,0.0,0.0,0.0,0.0
only_flares,12,0.01,0.005,0.0,0.0,0.0,0.0
only_flares,12,0.01,0.0001,0.0,0.0,0.0,0.0
only_flares,12,0.1,1.0,0.0,0.0,0.0,0.0
only_flares,12,0.1,0.1,0.292,0.1383,0.2937,0.1383
only_flares,12,0.1,0.01,0.294,0.1374,0.2951,0.1367
only_flares,12,0.1,0.07,0.3021,0.1397,0.3035,0.139
only_flares,12,0.1,0.001,0.0042,0.0125,0.0039,0.0117
only_flares,12,0.1,0.005,0.2959,0.1458,0.2955,0.1455
only_flares,12,0.1,0.0001,0.0,0.0,0.0,0.0
only_flares,12,1.0,1.0,0.2661,0.145,0.2642,0.144
only_flares,12,1.0,0.1,0.3274,0.1106,0.3271,0.1106
only_flares,12,1.0,0.01,0.3122,0.1471,0.3135,0.147
only_flares,12,1.0,0.07,0.3707,0.1212,0.3706,0.1205
only_flares,12,1.0,0.001,0.2954,0.134,0.2962,0.1334
only_flares,12,1.0,0.005,0.3104,0.149,0.3123,0.149
only_flares,12,1.0,0.0001,0.0333,0.0403,0.0318,0.0381
only_flares,12,10.0,1.0,0.1899,0.1342,0.1891,0.1334
only_flares,12,10.0,0.1,0.2678,0.1929,0.2679,0.1944
only_flares,12,10.0,0.01,0.4038,0.1355,0.4031,0.1346
only_flares,12,10.0,0.07,0.3134,0.1478,0.3131,0.148
only_flares,12,10.0,0.001,0.3142,0.1394,0.3164,0.1396
only_flares,12,10.0,0.005,0.3972,0.1353,0.3973,0.135
only_flares,12,10.0,0.0001,0.2911,0.1341,0.2918,0.1334
only_flares,12,100.0,1.0,0.1792,0.1112,0.1786,0.1105
only_flares,12,100.0,0.1,0.1723,0.1716,0.1719,0.1715
only_flares,12,100.0,0.01,0.3805,0.117,0.3804,0.1167
only_flares,12,100.0,0.07,0.2028,0.1756,0.2023,0.1747
only_flares,12,100.0,0.001,0.3841,0.1253,0.3842,0.1252
only_flares,12,100.0,0.005,0.3795,0.1352,0.3797,0.1348
only_flares,12,100.0,0.0001,0.3194,0.1288,0.3211,0.1283
only_flares,12,1000.0,1.0,0.1837,0.1378,0.1838,0.1375
only_flares,12,1000.0,0.1,0.1649,0.1433,0.1646,0.1435
only_flares,12,1000.0,0.01,0.3151,0.1576,0.3145,0.1581
only_flares,12,1000.0,0.07,0.2016,0.137,0.2016,0.1369
only_flares,12,1000.0,0.001,0.3474,0.1403,0.346,0.1388
only_flares,12,1000.0,0.005,0.3771,0.1314,0.377,0.1319
only_flares,12,1000.0,0.0001,0.3797,0.1457,0.3798,0.1458
only_flares,12,10000.0,1.0,0.1837,0.1378,0.1838,0.1375
only_flares,12,10000.0,0.1,0.1849,0.1502,0.1845,0.1501
only_flares,12,10000.0,0.01,0.2034,0.1443,0.2031,0.144
only_flares,12,10000.0,0.07,0.1941,0.145,0.1937,0.1448
only_flares,12,10000.0,0.001,0.3889,0.1453,0.389,0.1452
only_flares,12,10000.0,0.005,0.262,0.1574,0.2616,0.1569
only_flares,12,10000.0,0.0001,0.3427,0.1383,0.3415,0.1377
only_flares,12,100000.0,1.0,0.1837,0.1378,0.1838,0.1375
only_flares,12,100000.0,0.1,0.1808,0.1185,0.1803,0.1181
only_flares,12,100000.0,0.01,0.199,0.1721,0.1996,0.1722
only_flares,12,100000.0,0.07,0.1859,0.1254,0.1854,0.1251
only_flares,12,100000.0,0.001,0.3788,0.1393,0.3793,0.1397
only_flares,12,100000.0,0.005,0.1821,0.1366,0.1817,0.1361
only_flares,12,100000.0,0.0001,0.3433,0.1351,0.342,0.1342
only_flares,12,1000000.0,1.0,0.1837,0.1378,0.1838,0.1375
only_flares,12,1000000.0,0.1,0.1808,0.1185,0.1803,0.1181
only_flares,12,1000000.0,0.01,0.1741,0.1432,0.1744,0.1437
only_flares,12,1000000.0,0.07,0.1859,0.1254,0.1854,0.1251
only_flares,12,1000000.0,0.001,0.2671,0.187,0.2667,0.1862
only_flares,12,1000000.0,0.005,0.1925,0.178,0.1932,0.1789
only_flares,12,1000000.0,0.0001,0.3611,0.1644,0.3613,0.1638
only_flares,12,10000000.0,1.0,0.1837,0.1378,0.1838,0.1375
only_flares,12,10000000.0,0.1,0.1808,0.1185,0.1803,0.1181
only_flares,12,10000000.0,0.01,0.2396,0.1364,0.2396,0.1361
only_flares,12,10000000.0,0.07,0.1859,0.1254,0.1854,0.1251
only_flares,12,10000000.0,0.001,0.2096,0.1775,0.2098,0.1777
only_flares,12,10000000.0,0.005,0.2116,0.1575,0.2122,0.1587
only_flares,12,10000000.0,0.0001,0.317,0.1226,0.3157,0.1227
flare_linked,12,0.001,1.0,0.0,0.0,0.0,0.0
flare_linked,12,0.001,0.1,0.0,0.0,0.0,0.0
flare_linked,12,0.001,0.01,0.0,0.0,0.0,0.0
flare_linked,12,0.001,0.07,0.0,0.0,0.0,0.0
flare_linked,12,0.001,0.001,0.0,0.0,0.0,0.0
flare_linked,12,0.001,0.005,0.0,0.0,0.0,0.0
flare_linked,12,0.001,0.0001,0.0,0.0,0.0,0.0
flare_linked,12,0.01,1.0,0.0,0.0,0.0,0.0
flare_linked,12,0.01,0.1,0.0,0.0,0.0,0.0
flare_linked,12,0.01,0.01,0.0,0.0,0.0,0.0
flare_linked,12,0.01,0.07,0.0,0.0,0.0,0.0
flare_linked,12,0.01,0.001,0.0,0.0,0.0,0.0
flare_linked,12,0.01,0.005,0.0,0.0,0.0,0.0
flare_linked,12,0.01,0.0001,0.0,0.0,0.0,0.0
flare_linked,12,0.1,1.0,0.0,0.0,0.0,0.0
flare_linked,12,0.1,0.1,0.2123,0.1199,0.181,0.1174
flare_linked,12,0.1,0.01,0.1233,0.077,0.1071,0.0752
flare_linked,12,0.1,0.07,0.234,0.1336,0.1935,0.1228
flare_linked,12,0.1,0.001,0.0,0.0,0.0,0.0
flare_linked,12,0.1,0.005,0.0,0.0,0.0,0.0
flare_linked,12,0.1,0.0001,0.0,0.0,0.0,0.0
flare_linked,12,1.0,1.0,0.1135,0.1396,0.1287,0.1626
flare_linked,12,1.0,0.1,0.1789,0.0808,0.1481,0.0751
flare_linked,12,1.0,0.01,0.232,0.1303,0.18,0.1027
flare_linked,12,1.0,0.07,0.164,0.0944,0.1353,0.0824
flare_linked,12,1.0,0.001,0.0934,0.1003,0.0599,0.0643
flare_linked,12,1.0,0.005,0.2425,0.1011,0.1786,0.0802
flare_linked,12,1.0,0.0001,0.0,0.0,0.0,0.0
flare_linked,12,10.0,1.0,0.1072,0.1156,0.1238,0.138
flare_linked,12,10.0,0.1,0.1973,0.1637,0.1746,0.139
flare_linked,12,10.0,0.01,0.1688,0.1635,0.1279,0.118
flare_linked,12,10.0,0.07,0.205,0.1389,0.1748,0.1213
flare_linked,12,10.0,0.001,0.1927,0.1286,0.1522,0.1043
flare_linked,12,10.0,0.005,0.2171,0.1579,0.1689,0.1207
flare_linked,12,10.0,0.0001,0.0902,0.1018,0.061,0.0734
flare_linked,12,100.0,1.0,0.086,0.1159,0.1,0.14
flare_linked,12,100.0,0.1,0.1621,0.1315,0.1479,0.1258
flare_linked,12,100.0,0.01,0.1703,0.1088,0.1386,0.0814
flare_linked,12,100.0,0.07,0.1233,0.1281,0.113,0.1179
flare_linked,12,100.0,0.001,0.2264,0.1217,0.1715,0.0862
flare_linked,12,100.0,0.005,0.1803,0.1237,0.1458,0.0945
flare_linked,12,100.0,0.0001,0.205,0.1429,0.1592,0.1152
flare_linked,12,1000.0,1.0,0.086,0.1159,0.1,0.14
flare_linked,12,1000.0,0.1,0.1346,0.1313,0.1266,0.1231
flare_linked,12,1000.0,0.01,0.148,0.1096,0.1222,0.0892
flare_linked,12,1000.0,0.07,0.1046,0.1029,0.0985,0.1028
flare_linked,12,1000.0,0.001,0.1844,0.1082,0.1453,0.0854
flare_linked,12,1000.0,0.005,0.1973,0.1076,0.1608,0.0831
flare_linked,12,1000.0,0.0001,0.2385,0.1167,0.1811,0.0893
flare_linked,12,10000.0,1.0,0.086,0.1159,0.1,0.14
flare_linked,12,10000.0,0.1,0.1163,0.1191,0.1107,0.1125
flare_linked,12,10000.0,0.01,0.1441,0.0982,0.127,0.0858
flare_linked,12,10000.0,0.07,0.0897,0.0947,0.0817,0.0848
flare_linked,12,10000.0,0.001,0.1979,0.1014,0.1588,0.0775
flare_linked,12,10000.0,0.005,0.137,0.1087,0.1139,0.0925
flare_linked,12,10000.0,0.0001,0.2193,0.1544,0.1708,0.1138
flare_linked,12,100000.0,1.0,0.086,0.1159,0.1,0.14
flare_linked,12,100000.0,0.1,0.1163,0.1191,0.1107,0.1125
flare_linked,12,100000.0,0.01,0.1212,0.1579,0.1066,0.1401
flare_linked,12,100000.0,0.07,0.0897,0.0947,0.0817,0.0848
flare_linked,12,100000.0,0.001,0.2064,0.1263,0.1672,0.0945
flare_linked,12,100000.0,0.005,0.1464,0.1107,0.1336,0.1012
flare_linked,12,100000.0,0.0001,0.1862,0.117,0.1483,0.0911
flare_linked,12,1000000.0,1.0,0.086,0.1159,0.1,0.14
flare_linked,12,1000000.0,0.1,0.1163,0.1191,0.1107,0.1125
flare_linked,12,1000000.0,0.01,0.1423,0.1509,0.1331,0.1417
flare_linked,12,1000000.0,0.07,0.0897,0.0947,0.0817,0.0848
flare_linked,12,1000000.0,0.001,0.1752,0.1447,0.1485,0.1245
flare_linked,12,1000000.0,0.005,0.1337,0.1632,0.1231,0.1441
flare_linked,12,1000000.0,0.0001,0.1961,0.1086,0.1586,0.0915
flare_linked,12,10000000.0,1.0,0.086,0.1159,0.1,0.14
flare_linked,12,10000000.0,0.1,0.1163,0.1191,0.1107,0.1125
flare_linked,12,10000000.0,0.01,0.1423,0.1509,0.1331,0.1417
flare_linked,12,10000000.0,0.07,0.0897,0.0947,0.0817,0.0848
flare_linked,12,10000000.0,0.001,0.0822,0.126,0.0754,0.1151
flare_linked,12,10000000.0,0.005,0.1486,0.1802,0.1328,0.158
flare_linked,12,10000000.0,0.0001,0.1659,0.1022,0.1275,0.0755
only_cme,12,0.001,1.0,0.0,0.0,0.0,0.0
only_cme,12,0.001,0.1,0.0,0.0,0.0,0.0
only_cme,12,0.001,0.01,0.0,0.0,0.0,0.0
only_cme,12,0.001,0.07,0.0,0.0,0.0,0.0
only_cme,12,0.001,0.001,0.0,0.0,0.0,0.0
only_cme,12,0.001,0.005,0.0,0.0,0.0,0.0
only_cme,12,0.001,0.0001,0.0,0.0,0.0,0.0
only_cme,12,0.01,1.0,0.0,0.0,0.0,0.0
only_cme,12,0.01,0.1,0.0,0.0,0.0,0.0
only_cme,12,0.01,0.01,0.0,0.0,0.0,0.0
only_cme,12,0.01,0.07,0.0,0.0,0.0,0.0
only_cme,12,0.01,0.001,0.0,0.0,0.0,0.0
only_cme,12,0.01,0.005,0.0,0.0,0.0,0.0
only_cme,12,0.01,0.0001,0.0,0.0,0.0,0.0
only_cme,12,0.1,1.0,0.0,0.0,0.0,0.0
only_cme,12,0.1,0.1,0.4273,0.1469,0.3739,0.1005
only_cme,12,0.1,0.01,0.4657,0.1423,0.3898,0.1103
only_cme,12,0.1,0.07,0.4215,0.1427,0.3663,0.0942
only_cme,12,0.1,0.001,0.1783,0.1204,0.1531,0.1657
only_cme,12,0.1,0.005,0.4526,0.1379,0.3651,0.1067
only_cme,12,0.1,0.0001,0.0,0.0,0.0,0.0
only_cme,12,1.0,1.0,0.2018,0.1192,0.227,0.1357
only_cme,12,1.0,0.1,0.4229,0.1745,0.3773,0.1452
only_cme,12,1.0,0.01,0.4773,0.1493,0.4151,0.1166
only_cme,12,1.0,0.07,0.4558,0.1663,0.4061,0.1437
only_cme,12,1.0,0.001,0.4643,0.1294,0.3799,0.1009
only_cme,12,1.0,0.005,0.4761,0.1557,0.4054,0.1271
only_cme,12,1.0,0.0001,0.207,0.1394,0.11,0.0891
only_cme,12,10.0,1.0,0.1148,0.1052,0.1369,0.1322
only_cme,12,10.0,0.1,0.3603,0.1317,0.3146,0.1094
only_cme,12,10.0,0.01,0.4886,0.1657,0.4315,0.138
only_cme,12,10.0,0.07,0.3584,0.1407,0.3147,0.1217
only_cme,12,10.0,0.001,0.4822,0.1352,0.4081,0.1055
only_cme,12,10.0,0.005,0.4801,0.1626,0.4202,0.1333
only_cme,12,10.0,0.0001,0.4643,0.1294,0.3799,0.1009
only_cme,12,100.0,1.0,0.109,0.0999,0.1272,0.1222
only_cme,12,100.0,0.1,0.2041,0.156,0.1922,0.1429
only_cme,12,100.0,0.01,0.394,0.1668,0.3395,0.1308
only_cme,12,100.0,0.07,0.2524,0.1395,0.2273,0.1145
only_cme,12,100.0,0.001,0.4719,0.1484,0.4062,0.1197
only_cme,12,100.0,0.005,0.4284,0.1693,0.3723,0.1344
only_cme,12,100.0,0.0001,0.4693,0.1334,0.3972,0.1028
only_cme,12,1000.0,1.0,0.106,0.0993,0.1229,0.121
only_cme,12,1000.0,0.1,0.1979,0.0866,0.1937,0.0813
only_cme,12,1000.0,0.01,0.3084,0.1726,0.2576,0.1339
only_cme,12,1000.0,0.07,0.2162,0.0958,0.2053,0.0825
only_cme,12,1000.0,0.001,0.436,0.1612,0.3752,0.1321
only_cme,12,1000.0,0.005,0.3399,0.155,0.2897,0.1223
only_cme,12,1000.0,0.0001,0.446,0.1535,0.3752,0.1237
only_cme,12,10000.0,1.0,0.106,0.0993,0.1229,0.121
only_cme,12,10000.0,0.1,0.1497,0.0945,0.1398,0.0878
only_cme,12,10000.0,0.01,0.2257,0.101,0.1998,0.0852
only_cme,12,10000.0,0.07,0.1855,0.0697,0.1755,0.0649
only_cme,12,10000.0,0.001,0.356,0.1743,0.3038,0.1455
only_cme,12,10000.0,0.005,0.2789,0.1259,0.2329,0.0943
only_cme,12,10000.0,0.0001,0.4317,0.1849,0.3669,0.1519
only_cme,12,100000.0,1.0,0.106,0.0993,0.1229,0.121
only_cme,12,100000.0,0.1,0.1439,0.0753,0.1326,0.0673
only_cme,12,100000.0,0.01,0.1373,0.1061,0.1295,0.0994
only_cme,12,100000.0,0.07,0.1703,0.0732,0.1615,0.0704
only_cme,12,100000.0,0.001,0.3075,0.1763,0.2492,0.13
only_cme,12,100000.0,0.005,0.2384,0.1338,0.2122,0.1096
only_cme,12,100000.0,0.0001,0.3673,0.1796,0.3093,0.1471
only_cme,12,1000000.0,1.0,0.106,0.0993,0.1229,0.121
only_cme,12,1000000.0,0.1,0.1439,0.0753,0.1326,0.0673
only_cme,12,1000000.0,0.01,0.1406,0.0818,0.1287,0.0685
only_cme,12,1000000.0,0.07,0.1703,0.0732,0.1615,0.0704
only_cme,12,1000000.0,0.001,0.2573,0.1364,0.2141,0.1043
only_cme,12,1000000.0,0.005,0.1176,0.0807,0.1109,0.0755
only_cme,12,1000000.0,0.0001,0.388,0.1797,0.3283,0.1449
only_cme,12,10000000.0,1.0,0.106,0.0993,0.1229,0.121
only_cme,12,10000000.0,0.1,0.1439,0.0753,0.1326,0.0673
only_cme,12,10000000.0,0.01,0.1542,0.0913,0.1383,0.0713
only_cme,12,10000000.0,0.07,0.1703,0.0732,0.1615,0.0704
only_cme,12,10000000.0,0.001,0.215,0.1285,0.1843,0.1019
only_cme,12,10000000.0,0.005,0.1256,0.0623,0.1151,0.0519
only_cme,12,10000000.0,0.0001,0.3661,0.1629,0.3014,0.1208
only_flares,24,0.001,1.0,0.0,0.0,0.0,0.0
only_flares,24,0.001,0.1,0.0,0.0,0.0,0.0
only_flares,24,0.001,0.01,0.0,0.0,0.0,0.0
only_flares,24,0.001,0.07,0.0,0.0,0.0,0.0
only_flares,24,0.001,0.001,0.0,0.0,0.0,0.0
only_flares,24,0.001,0.005,0.0,0.0,0.0,0.0
only_flares,24,0.001,0.0001,0.0,0.0,0.0,0.0
only_flares,24,0.01,1.0,0.0,0.0,0.0,0.0
only_flares,24,0.01,0.1,0.0,0.0,0.0,0.0
only_flares,24,0.01,0.01,0.0,0.0,0.0,0.0
only_flares,24,0.01,0.07,0.0,0.0,0.0,0.0
only_flares,24,0.01,0.001,0.0,0.0,0.0,0.0
only_flares,24,0.01,0.005,0.0,0.0,0.0,0.0
only_flares,24,0.01,0.0001,0.0,0.0,0.0,0.0
only_flares,24,0.1,1.0,-0.004,0.012,-0.0043,0.013
only_flares,24,0.1,0.1,0.2461,0.099,0.2442,0.0989
only_flares,24,0.1,0.01,0.265,0.1048,0.2623,0.1041
only_flares,24,0.1,0.07,0.2708,0.0939,0.2691,0.0935
only_flares,24,0.1,0.001,0.0,0.0,0.0,0.0
only_flares,24,0.1,0.005,0.2805,0.1351,0.2745,0.1329
only_flares,24,0.1,0.0001,0.0,0.0,0.0,0.0
only_flares,24,1.0,1.0,0.1926,0.1003,0.1898,0.0986
only_flares,24,1.0,0.1,0.2315,0.1491,0.2284,0.1485
only_flares,24,1.0,0.01,0.2792,0.1071,0.2772,0.1053
only_flares,24,1.0,0.07,0.2357,0.1204,0.232,0.1182
only_flares,24,1.0,0.001,0.29,0.0899,0.2875,0.0889
only_flares,24,1.0,0.005,0.2729,0.1005,0.2714,0.0983
only_flares,24,1.0,0.0001,0.0048,0.0143,0.0052,0.0155
only_flares,24,10.0,1.0,0.1516,0.1185,0.1498,0.1166
only_flares,24,10.0,0.1,0.2665,0.1415,0.2641,0.1395
only_flares,24,10.0,0.01,0.3172,0.1306,0.3146,0.1289
only_flares,24,10.0,0.07,0.2692,0.1445,0.2675,0.1416
only_flares,24,10.0,0.001,0.2818,0.0905,0.2816,0.0891
only_flares,24,10.0,0.005,0.2925,0.0966,0.2906,0.0952
only_flares,24,10.0,0.0001,0.286,0.0907,0.2834,0.0894
only_flares,24,100.0,1.0,0.149,0.1125,0.1491,0.1135
only_flares,24,100.0,0.1,0.2006,0.1467,0.2002,0.147
only_flares,24,100.0,0.01,0.2894,0.1462,0.2871,0.1438
only_flares,24,100.0,0.07,0.2716,0.1062,0.2706,0.1062
only_flares,24,100.0,0.001,0.3137,0.0863,0.3108,0.086
only_flares,24,100.0,0.005,0.2748,0.1276,0.2737,0.1284
only_flares,24,100.0,0.0001,0.2833,0.1037,0.2828,0.1028
only_flares,24,1000.0,1.0,0.149,0.1125,0.1491,0.1135
only_flares,24,1000.0,0.1,0.1784,0.1556,0.1785,0.1555
only_flares,24,1000.0,0.01,0.3019,0.1303,0.3013,0.1298
only_flares,24,1000.0,0.07,0.1495,0.1499,0.1499,0.1507
only_flares,24,1000.0,0.001,0.3123,0.1255,0.3092,0.1231
only_flares,24,1000.0,0.005,0.3354,0.1405,0.3356,0.141
only_flares,24,1000.0,0.0001,0.3201,0.1057,0.3178,0.1043
only_flares,24,10000.0,1.0,0.149,0.1125,0.1491,0.1135
only_flares,24,10000.0,0.1,0.1608,0.1751,0.1607,0.1759
only_flares,24,10000.0,0.01,0.3059,0.1293,0.3071,0.1298
only_flares,24,10000.0,0.07,0.1857,0.1853,0.1862,0.1872
only_flares,24,10000.0,0.001,0.3344,0.1604,0.3317,0.1576
only_flares,24,10000.0,0.005,0.3002,0.1267,0.2999,0.1263
only_flares,24,10000.0,0.0001,0.3231,0.1006,0.3185,0.0996
only_flares,24,100000.0,1.0,0.149,0.1125,0.1491,0.1135
only_flares,24,100000.0,0.1,0.1608,0.1751,0.1607,0.1759
only_flares,24,100000.0,0.01,0.251,0.1002,0.2507,0.0997
only_flares,24,100000.0,0.07,0.1857,0.1853,0.1862,0.1872
only_flares,24,100000.0,0.001,0.3112,0.0884,0.3106,0.0884
only_flares,24,100000.0,0.005,0.27,0.09,0.2711,0.0905
only_flares,24,100000.0,0.0001,0.3363,0.1074,0.3325,0.104
only_flares,24,1000000.0,1.0,0.149,0.1125,0.1491,0.1135
only_flares,24,1000000.0,0.1,0.1608,0.1751,0.1607,0.1759
only_flares,24,1000000.0,0.01,0.194,0.1069,0.1939,0.1074
only_flares,24,1000000.0,0.07,0.1857,0.1853,0.1862,0.1872
only_flares,24,1000000.0,0.001,0.277,0.0935,0.2754,0.0909
only_flares,24,1000000.0,0.005,0.2267,0.0885,0.2258,0.0874
only_flares,24,1000000.0,0.0001,0.3304,0.1426,0.3292,0.1411
only_flares,24,10000000.0,1.0,0.149,0.1125,0.1491,0.1135
only_flares,24,10000000.0,0.1,0.1608,0.1751,0.1607,0.1759
only_flares,24,10000000.0,0.01,0.1988,0.1272,0.1988,0.128
only_flares,24,10000000.0,0.07,0.1857,0.1853,0.1862,0.1872
only_flares,24,10000000.0,0.001,0.2485,0.1405,0.2483,0.1407
only_flares,24,10000000.0,0.005,0.1965,0.1132,0.196,0.1134
only_flares,24,10000000.0,0.0001,0.2829,0.1211,0.2814,0.1203
flare_linked,24,0.001,1.0,0.0,0.0,0.0,0.0
flare_linked,24,0.001,0.1,0.0,0.0,0.0,0.0
flare_linked,24,0.001,0.01,0.0,0.0,0.0,0.0
flare_linked,24,0.001,0.07,0.0,0.0,0.0,0.0
flare_linked,24,0.001,0.001,0.0,0.0,0.0,0.0
flare_linked,24,0.001,0.005,0.0,0.0,0.0,0.0
flare_linked,24,0.001,0.0001,0.0,0.0,0.0,0.0
flare_linked,24,0.01,1.0,0.0,0.0,0.0,0.0
flare_linked,24,0.01,0.1,0.0,0.0,0.0,0.0
flare_linked,24,0.01,0.01,0.0,0.0,0.0,0.0
flare_linked,24,0.01,0.07,0.0,0.0,0.0,0.0
flare_linked,24,0.01,0.001,0.0,0.0,0.0,0.0
flare_linked,24,0.01,0.005,0.0,0.0,0.0,0.0
flare_linked,24,0.01,0.0001,0.0,0.0,0.0,0.0
flare_linked,24,0.1,1.0,0.0,0.0,0.0,0.0
flare_linked,24,0.1,0.1,0.1964,0.1821,0.1429,0.1337
flare_linked,24,0.1,0.01,0.0997,0.1343,0.0588,0.0897
flare_linked,24,0.1,0.07,0.1841,0.1498,0.1214,0.1002
flare_linked,24,0.1,0.001,0.0,0.0,0.0,0.0
flare_linked,24,0.1,0.005,0.0,0.0,0.0,0.0
flare_linked,24,0.1,0.0001,0.0,0.0,0.0,0.0
flare_linked,24,1.0,1.0,0.0695,0.121,0.0717,0.1382
flare_linked,24,1.0,0.1,0.1969,0.1288,0.1608,0.121
flare_linked,24,1.0,0.01,0.1686,0.1307,0.1114,0.085
flare_linked,24,1.0,0.07,0.166,0.1427,0.1315,0.1201
flare_linked,24,1.0,0.001,0.0797,0.102,0.0484,0.0642
flare_linked,24,1.0,0.005,0.1531,0.1194,0.0967,0.0756
flare_linked,24,1.0,0.0001,0.0,0.0,0.0,0.0
flare_linked,24,10.0,1.0,0.0375,0.1039,0.0363,0.1156
flare_linked,24,10.0,0.1,0.2002,0.1936,0.1798,0.1825
flare_linked,24,10.0,0.01,0.2182,0.1485,0.1718,0.1234
flare_linked,24,10.0,0.07,0.2503,0.169,0.2152,0.1542
flare_linked,24,10.0,0.001,0.1785,0.1155,0.1247,0.0695
flare_linked,24,10.0,0.005,0.2315,0.1436,0.1786,0.1198
flare_linked,24,10.0,0.0001,0.1538,0.1069,0.0959,0.0628
flare_linked,24,100.0,1.0,0.0466,0.1044,0.0475,0.1172
flare_linked,24,100.0,0.1,0.1491,0.1311,0.1414,0.1214
flare_linked,24,100.0,0.01,0.142,0.1659,0.116,0.1387
flare_linked,24,100.0,0.07,0.1577,0.1569,0.1503,0.1469
flare_linked,24,100.0,0.001,0.2439,0.1412,0.1855,0.1122
flare_linked,24,100.0,0.005,0.202,0.1138,0.1654,0.1002
flare_linked,24,100.0,0.0001,0.1883,0.1021,0.1396,0.0692
flare_linked,24,1000.0,1.0,0.0466,0.1044,0.0475,0.1172
flare_linked,24,1000.0,0.1,0.1397,0.137,0.1297,0.1262
flare_linked,24,1000.0,0.01,0.1651,0.1753,0.1425,0.1575
flare_linked,24,1000.0,0.07,0.134,0.119,0.1246,0.11
flare_linked,24,1000.0,0.001,0.2404,0.1403,0.1918,0.1231
flare_linked,24,1000.0,0.005,0.1785,0.1886,0.1428,0.1535
flare_linked,24,1000.0,0.0001,0.2261,0.1306,0.1681,0.0972
flare_linked,24,10000.0,1.0,0.0466,0.1044,0.0475,0.1172
flare_linked,24,10000.0,0.1,0.1306,0.1261,0.1204,0.112
flare_linked,24,10000.0,0.01,0.1935,0.1807,0.1698,0.1627
flare_linked,24,10000.0,0.07,0.1545,0.1483,0.1431,0.1326
flare_linked,24,10000.0,0.001,0.1509,0.1846,0.1227,0.1554
flare_linked,24,10000.0,0.005,0.1671,0.1788,0.1394,0.1481
flare_linked,24,10000.0,0.0001,0.2448,0.1378,0.1949,0.1194
flare_linked,24,100000.0,1.0,0.0466,0.1044,0.0475,0.1172
flare_linked,24,100000.0,0.1,0.1306,0.1261,0.1204,0.112
flare_linked,24,100000.0,0.01,0.2269,0.1416,0.2108,0.1316
flare_linked,24,100000.0,0.07,0.1545,0.1483,0.1431,0.1326
flare_linked,24,100000.0,0.001,0.19,0.181,0.1527,0.1502
flare_linked,24,100000.0,0.005,0.1772,0.1709,0.1598,0.1637
flare_linked,24,100000.0,0.0001,0.2399,0.1051,0.1892,0.0956
flare_linked,24,1000000.0,1.0,0.0466,0.1044,0.0475,0.1172
flare_linked,24,1000000.0,0.1,0.1306,0.1261,0.1204,0.112
flare_linked,24,1000000.0,0.01,0.1573,0.14,0.1443,0.1292
flare_linked,24,1000000.0,0.07,0.1545,0.1483,0.1431,0.1326
flare_linked,24,1000000.0,0.001,0.1294,0.1613,0.1065,0.1362
flare_linked,24,1000000.0,0.005,0.2326,0.141,0.2154,0.1327
flare_linked,24,1000000.0,0.0001,0.1984,0.1993,0.166,0.1699
flare_linked,24,10000000.0,1.0,0.0466,0.1044,0.0475,0.1172
flare_linked,24,10000000.0,0.1,0.1306,0.1261,0.1204,0.112
flare_linked,24,10000000.0,0.01,0.1573,0.14,0.1443,0.1292
flare_linked,24,10000000.0,0.07,0.1545,0.1483,0.1431,0.1326
flare_linked,24,10000000.0,0.001,0.1399,0.2134,0.1159,0.1845
flare_linked,24,10000000.0,0.005,0.1842,0.1182,0.1755,0.1177
flare_linked,24,10000000.0,0.0001,0.2135,0.2091,0.1694,0.1605
only_cme,24,0.001,1.0,0.0,0.0,0.0,0.0
only_cme,24,0.001,0.1,0.0,0.0,0.0,0.0
only_cme,24,0.001,0.01,0.0,0.0,0.0,0.0
only_cme,24,0.001,0.07,0.0,0.0,0.0,0.0
only_cme,24,0.001,0.001,0.0,0.0,0.0,0.0
only_cme,24,0.001,0.005,0.0,0.0,0.0,0.0
only_cme,24,0.001,0.0001,0.0,0.0,0.0,0.0
only_cme,24,0.01,1.0,-0.0028,0.0083,-0.0032,0.0095
only_cme,24,0.01,0.1,0.0,0.0,0.0,0.0
only_cme,24,0.01,0.01,0.0306,0.0917,0.0216,0.0647
only_cme,24,0.01,0.07,0.0472,0.1417,0.0405,0.1214
only_cme,24,0.01,0.001,0.0139,0.0417,0.0083,0.025
only_cme,24,0.01,0.005,0.025,0.075,0.0167,0.05
only_cme,24,0.01,0.0001,0.0139,0.0417,0.0083,0.025
only_cme,24,0.1,1.0,0.0225,0.0245,0.0101,0.0111
