Method,Time,C,Gamma,TSS Mean,TSS Std,HSS Mean,HSS Std
only_cme,60,100000.0,0.1,0.6809,0.0682,0.7058,0.0689
only_cme,60,100000.0,0.01,0.7782,0.0626,0.7845,0.0603
only_cme,60,100000.0,0.07,0.6999,0.0583,0.7168,0.0617
only_cme,60,100000.0,0.001,0.7536,0.0539,0.6654,0.0461
only_cme,60,100000.0,0.005,0.7924,0.0644,0.7802,0.0673
only_flares,72,0.001,1.0,0.0,0.0,0.0,0.0
only_flares,72,0.001,0.1,0.0,0.0,0.0,0.0
only_flares,72,0.001,0.01,0.0,0.0,0.0,0.0
only_flares,72,0.001,0.07,0.0,0.0,0.0,0.0
only_flares,72,0.001,0.001,0.0,0.0,0.0,0.0
only_flares,72,0.001,0.005,0.0,0.0,0.0,0.0
only_flares,72,0.01,1.0,0.0,0.0,0.0,0.0
only_flares,72,0.01,0.1,0.0,0.0,0.0,0.0
only_flares,72,0.01,0.01,0.0,0.0,0.0,0.0
only_flares,72,0.01,0.07,0.0,0.0,0.0,0.0
only_flares,72,0.01,0.001,0.0,0.0,0.0,0.0
only_flares,72,0.01,0.005,0.0,0.0,0.0,0.0
only_flares,72,0.1,1.0,0.2769,0.131,0.276,0.1329
only_flares,72,0.1,0.1,0.1907,0.061,0.1907,0.0611
only_flares,72,0.1,0.01,0.0248,0.0683,0.0248,0.0681
only_flares,72,0.1,0.07,0.1468,0.0552,0.1466,0.0551
only_flares,72,0.1,0.001,0.0,0.0,0.0,0.0
only_flares,72,0.1,0.005,-0.0122,0.0239,-0.0123,0.0238
only_flares,72,1.0,1.0,0.5632,0.0817,0.561,0.0823
only_flares,72,1.0,0.1,0.5502,0.0713,0.5496,0.0714
only_flares,72,1.0,0.01,0.272,0.0758,0.2711,0.0756
only_flares,72,1.0,0.07,0.5056,0.0658,0.5049,0.0658
only_flares,72,1.0,0.001,0.011,0.0372,0.0113,0.038
only_flares,72,1.0,0.005,0.1319,0.0646,0.1317,0.0647
only_flares,72,10.0,1.0,0.5916,0.0769,0.5904,0.0773
only_flares,72,10.0,0.1,0.7684,0.0319,0.7685,0.0321
only_flares,72,10.0,0.01,0.4998,0.0946,0.4988,0.0947
only_flares,72,10.0,0.07,0.7463,0.0266,0.7466,0.0269
only_flares,72,10.0,0.001,0.2235,0.0709,0.224,0.0711
only_flares,72,10.0,0.005,0.4308,0.0904,0.4301,0.0907
only_flares,72,100.0,1.0,0.5916,0.0769,0.5904,0.0773
only_flares,72,100.0,0.1,0.7857,0.0371,0.786,0.0375
only_flares,72,100.0,0.01,0.6674,0.0635,0.6664,0.0635
only_flares,72,100.0,0.07,0.8063,0.0302,0.8067,0.0305
only_flares,72,100.0,0.001,0.419,0.0899,0.4186,0.0898
only_flares,72,100.0,0.005,0.6018,0.08,0.601,0.0801
only_flares,72,1000.0,1.0,0.5916,0.0769,0.5904,0.0773
only_flares,72,1000.0,0.1,0.7335,0.0326,0.7344,0.0329
only_flares,72,1000.0,0.01,0.7731,0.0506,0.7729,0.0504
only_flares,72,1000.0,0.07,0.7658,0.0399,0.7662,0.0393
only_flares,72,1000.0,0.001,0.556,0.0881,0.5558,0.0884
only_flares,72,1000.0,0.005,0.7039,0.0535,0.7032,0.0533
only_flares,72,10000.0,1.0,0.5916,0.0769,0.5904,0.0773
only_flares,72,10000.0,0.1,0.7303,0.0397,0.731,0.0391
only_flares,72,10000.0,0.01,0.8082,0.0423,0.8087,0.0419
only_flares,72,10000.0,0.07,0.7443,0.0487,0.7452,0.0484
only_flares,72,10000.0,0.001,0.6427,0.0771,0.6414,0.077
only_flares,72,10000.0,0.005,0.7857,0.0536,0.7859,0.0535
only_flares,72,100000.0,1.0,0.5916,0.0769,0.5904,0.0773
only_flares,72,100000.0,0.1,0.7303,0.0397,0.731,0.0391
only_flares,72,100000.0,0.01,0.7881,0.0361,0.789,0.0361
only_flares,72,100000.0,0.07,0.7443,0.0487,0.7452,0.0484
only_flares,72,100000.0,0.001,0.7282,0.0646,0.7273,0.0644
only_flares,72,100000.0,0.005,0.7959,0.0581,0.7966,0.0577
flare_linked,72,0.001,1.0,0.0,0.0,0.0,0.0
flare_linked,72,0.001,0.1,0.0,0.0,0.0,0.0
flare_linked,72,0.001,0.01,0.0,0.0,0.0,0.0
flare_linked,72,0.001,0.07,0.0,0.0,0.0,0.0
flare_linked,72,0.001,0.001,0.0,0.0,0.0,0.0
flare_linked,72,0.001,0.005,0.0,0.0,0.0,0.0
flare_linked,72,0.01,1.0,0.0,0.0,0.0,0.0
flare_linked,72,0.01,0.1,0.0,0.0,0.0,0.0
flare_linked,72,0.01,0.01,0.0,0.0,0.0,0.0
flare_linked,72,0.01,0.07,0.0,0.0,0.0,0.0
flare_linked,72,0.01,0.001,0.0,0.0,0.0,0.0
flare_linked,72,0.01,0.005,0.0,0.0,0.0,0.0
flare_linked,72,0.1,1.0,0.2961,0.0805,0.2903,0.075
flare_linked,72,0.1,0.1,0.0378,0.0626,0.0296,0.0507
flare_linked,72,0.1,0.01,-0.016,0.0365,-0.0159,0.0353
flare_linked,72,0.1,0.07,0.0077,0.0685,0.005,0.0523
flare_linked,72,0.1,0.001,0.0,0.0,0.0,0.0
flare_linked,72,0.1,0.005,-0.0008,0.0023,-0.0011,0.0032
flare_linked,72,1.0,1.0,0.3472,0.0461,0.3703,0.0458
flare_linked,72,1.0,0.1,0.3283,0.0898,0.2927,0.079
flare_linked,72,1.0,0.01,0.018,0.067,0.0134,0.05
flare_linked,72,1.0,0.07,0.2779,0.086,0.2436,0.0767
flare_linked,72,1.0,0.001,-0.0109,0.0554,-0.0097,0.0435
flare_linked,72,1.0,0.005,-0.0047,0.0423,-0.0032,0.0302
flare_linked,72,10.0,1.0,0.3523,0.0492,0.3904,0.0526
flare_linked,72,10.0,0.1,0.6133,0.0471,0.5878,0.0458
flare_linked,72,10.0,0.01,0.3751,0.0639,0.3241,0.0534
flare_linked,72,10.0,0.07,0.6025,0.062,0.5725,0.0512
flare_linked,72,10.0,0.001,0.0511,0.0946,0.0403,0.0734
flare_linked,72,10.0,0.005,0.2379,0.1034,0.1973,0.0873
flare_linked,72,100.0,1.0,0.3523,0.0492,0.3904,0.0526
flare_linked,72,100.0,0.1,0.6479,0.0639,0.647,0.0685
flare_linked,72,100.0,0.01,0.5763,0.0655,0.5282,0.0552
flare_linked,72,100.0,0.07,0.685,0.0568,0.6752,0.0537
flare_linked,72,100.0,0.001,0.2311,0.0936,0.1949,0.0828
flare_linked,72,100.0,0.005,0.4867,0.0703,0.4311,0.0543
flare_linked,72,1000.0,1.0,0.3523,0.0492,0.3904,0.0526
flare_linked,72,1000.0,0.1,0.6104,0.0622,0.6181,0.0599
flare_linked,72,1000.0,0.01,0.7022,0.0414,0.6743,0.0308
flare_linked,72,1000.0,0.07,0.6625,0.0598,0.6656,0.0588
flare_linked,72,1000.0,0.001,0.4372,0.0646,0.3893,0.0559
flare_linked,72,1000.0,0.005,0.6176,0.0513,0.5779,0.0414
flare_linked,72,10000.0,1.0,0.3523,0.0492,0.3904,0.0526
flare_linked,72,10000.0,0.1,0.6055,0.0619,0.6149,0.0631
flare_linked,72,10000.0,0.01,0.7512,0.0483,0.7293,0.0447
flare_linked,72,10000.0,0.07,0.6458,0.0731,0.6482,0.0723
flare_linked,72,10000.0,0.001,0.5523,0.0572,0.5007,0.0447
flare_linked,72,10000.0,0.005,0.7304,0.0298,0.7104,0.0175
flare_linked,72,100000.0,1.0,0.3523,0.0492,0.3904,0.0526
flare_linked,72,100000.0,0.1,0.6055,0.0619,0.6149,0.0631
flare_linked,72,100000.0,0.01,0.7249,0.0506,0.7178,0.0531
flare_linked,72,100000.0,0.07,0.6458,0.0731,0.6482,0.0723
flare_linked,72,100000.0,0.001,0.6575,0.0519,0.62,0.0429
flare_linked,72,100000.0,0.005,0.7378,0.0429,0.723,0.043
only_cme,72,0.001,1.0,0.0,0.0,0.0,0.0
only_cme,72,0.001,0.1,0.0,0.0,0.0,0.0
only_cme,72,0.001,0.01,0.0,0.0,0.0,0.0
only_cme,72,0.001,0.07,0.0,0.0,0.0,0.0
only_cme,72,0.001,0.001,0.0,0.0,0.0,0.0
only_cme,72,0.001,0.005,0.0,0.0,0.0,0.0
only_cme,72,0.01,1.0,0.0,0.0,0.0,0.0
only_cme,72,0.01,0.1,0.0,0.0,0.0,0.0
only_cme,72,0.01,0.01,0.0,0.0,0.0,0.0
only_cme,72,0.01,0.07,0.0,0.0,0.0,0.0
only_cme,72,0.01,0.001,0.0,0.0,0.0,0.0
only_cme,72,0.01,0.005,0.0,0.0,0.0,0.0
only_cme,72,0.1,1.0,0.2835,0.1368,0.2207,0.0713
only_cme,72,0.1,0.1,0.2619,0.0864,0.1944,0.0654
only_cme,72,0.1,0.01,0.041,0.103,0.0254,0.0668
only_cme,72,0.1,0.07,0.2291,0.0705,0.1649,0.0533
only_cme,72,0.1,0.001,0.0,0.0,0.0,0.0
only_cme,72,0.1,0.005,0.0401,0.0672,0.0224,0.0385
only_cme,72,1.0,1.0,0.3604,0.0946,0.4211,0.1058
only_cme,72,1.0,0.1,0.5191,0.0523,0.4196,0.0413
only_cme,72,1.0,0.01,0.2548,0.1042,0.1777,0.0743
only_cme,72,1.0,0.07,0.4835,0.055,0.3776,0.0429
only_cme,72,1.0,0.001,0.0049,0.063,0.0031,0.0644
only_cme,72,1.0,0.005,0.1555,0.1014,0.1177,0.0781
only_cme,72,10.0,1.0,0.3343,0.0847,0.413,0.0991
only_cme,72,10.0,0.1,0.7212,0.0668,0.698,0.0636
only_cme,72,10.0,0.01,0.5236,0.074,0.385,0.0601
only_cme,72,10.0,0.07,0.7296,0.0852,0.697,0.0791
only_cme,72,10.0,0.001,0.1494,0.0857,0.1268,0.0769
only_cme,72,10.0,0.005,0.4401,0.0739,0.313,0.0554
only_cme,72,100.0,1.0,0.3343,0.0847,0.413,0.0991
only_cme,72,100.0,0.1,0.7307,0.0621,0.7483,0.0471
only_cme,72,100.0,0.01,0.7619,0.0573,0.6799,0.0572
only_cme,72,100.0,0.07,0.8054,0.0524,0.8102,0.0541
only_cme,72,100.0,0.001,0.4503,0.0666,0.3179,0.0506
only_cme,72,100.0,0.005,0.6412,0.062,0.5244,0.0534
only_cme,72,1000.0,1.0,0.3343,0.0847,0.413,0.0991
only_cme,72,1000.0,0.1,0.7465,0.0709,0.7668,0.0513
only_cme,72,1000.0,0.01,0.8292,0.0658,0.8035,0.0709
only_cme,72,1000.0,0.07,0.7682,0.0681,0.7864,0.0615
only_cme,72,1000.0,0.001,0.5712,0.0579,0.4495,0.0508
only_cme,72,1000.0,0.005,0.7838,0.0626,0.7361,0.0649
only_cme,72,10000.0,1.0,0.3343,0.0847,0.413,0.0991
only_cme,72,10000.0,0.1,0.7459,0.0697,0.7653,0.0491
only_cme,72,10000.0,0.01,0.8419,0.0542,0.8234,0.0642
only_cme,72,10000.0,0.07,0.7729,0.0596,0.7927,0.0466
only_cme,72,10000.0,0.001,0.7088,0.0266,0.6194,0.0311
only_cme,72,10000.0,0.005,0.8368,0.0611,0.8123,0.0709
only_cme,72,100000.0,1.0,0.3343,0.0847,0.413,0.0991
only_cme,72,100000.0,0.1,0.7459,0.0697,0.7653,0.0491
only_cme,72,100000.0,0.01,0.8088,0.0445,0.8089,0.0425
only_cme,72,100000.0,0.07,0.7729,0.0596,0.7927,0.0466
only_cme,72,100000.0,0.001,0.8006,0.0722,0.7554,0.0762
only_cme,72,100000.0,0.005,0.8387,0.0619,0.8282,0.051
only_flares,84,0.001,1.0,0.0,0.0,0.0,0.0
only_flares,84,0.001,0.1,0.0,0.0,0.0,0.0
only_flares,84,0.001,0.01,0.0,0.0,0.0,0.0
only_flares,84,0.001,0.07,0.0,0.0,0.0,0.0
only_flares,84,0.001,0.001,0.0,0.0,0.0,0.0
only_flares,84,0.001,0.005,0.0,0.0,0.0,0.0
only_flares,84,0.01,1.0,0.0,0.0,0.0,0.0
only_flares,84,0.01,0.1,0.0,0.0,0.0,0.0
only_flares,84,0.01,0.01,0.0,0.0,0.0,0.0
only_flares,84,0.01,0.07,0.0,0.0,0.0,0.0
only_flares,84,0.01,0.001,0.0,0.0,0.0,0.0
only_flares,84,0.01,0.005,0.0,0.0,0.0,0.0
only_flares,84,0.1,1.0,0.258,0.0898,0.2522,0.0886
only_flares,84,0.1,0.1,0.2475,0.0574,0.2475,0.0574
only_flares,84,0.1,0.01,0.0735,0.054,0.0726,0.0531
only_flares,84,0.1,0.07,0.2073,0.0567,0.2071,0.0569
only_flares,84,0.1,0.001,0.0,0.0,0.0,0.0
only_flares,84,0.1,0.005,0.0122,0.0532,0.0118,0.0524
only_flares,84,1.0,1.0,0.5744,0.0584,0.5723,0.0585
only_flares,84,1.0,0.1,0.6409,0.0559,0.6431,0.0556
only_flares,84,1.0,0.01,0.2869,0.0551,0.2879,0.0557
only_flares,84,1.0,0.07,0.6023,0.0372,0.6048,0.0369
only_flares,84,1.0,0.001,0.0376,0.0288,0.0384,0.0293
only_flares,84,1.0,0.005,0.1632,0.0782,0.1644,0.0788
only_flares,84,10.0,1.0,0.6357,0.0481,0.6347,0.0483
only_flares,84,10.0,0.1,0.8498,0.0439,0.8503,0.0434
only_flares,84,10.0,0.01,0.6258,0.0753,0.6259,0.0752
only_flares,84,10.0,0.07,0.852,0.0351,0.8526,0.0346
only_flares,84,10.0,0.001,0.2195,0.0492,0.221,0.05
only_flares,84,10.0,0.005,0.5083,0.0661,0.5085,0.0662
only_flares,84,100.0,1.0,0.6357,0.0481,0.6347,0.0483
only_flares,84,100.0,0.1,0.8475,0.0374,0.848,0.0371
only_flares,84,100.0,0.01,0.8113,0.0363,0.8122,0.0361
only_flares,84,100.0,0.07,0.8891,0.041,0.8895,0.0403
only_flares,84,100.0,0.001,0.4768,0.0657,0.4766,0.0658
only_flares,84,100.0,0.005,0.712,0.0598,0.7122,0.0597
only_flares,84,1000.0,1.0,0.6357,0.0481,0.6347,0.0483
only_flares,84,1000.0,0.1,0.8381,0.0516,0.8388,0.0513
only_flares,84,1000.0,0.01,0.8808,0.0203,0.8814,0.0206
only_flares,84,1000.0,0.07,0.8418,0.0514,0.8422,0.051
only_flares,84,1000.0,0.001,0.6403,0.083,0.6407,0.083
only_flares,84,1000.0,0.005,0.821,0.037,0.8215,0.0369
only_flares,84,10000.0,1.0,0.6357,0.0481,0.6347,0.0483
only_flares,84,10000.0,0.1,0.8381,0.0516,0.8388,0.0513
only_flares,84,10000.0,0.01,0.874,0.0333,0.8745,0.0328
only_flares,84,10000.0,0.07,0.8383,0.0439,0.8388,0.0437
only_flares,84,10000.0,0.001,0.7636,0.0468,0.764,0.0466
only_flares,84,10000.0,0.005,0.8915,0.0248,0.8918,0.0248
only_flares,84,100000.0,1.0,0.6357,0.0481,0.6347,0.0483
only_flares,84,100000.0,0.1,0.8381,0.0516,0.8388,0.0513
only_flares,84,100000.0,0.01,0.8603,0.0552,0.8607,0.0551
only_flares,84,100000.0,0.07,0.8383,0.0439,0.8388,0.0437
only_flares,84,100000.0,0.001,0.838,0.0282,0.8388,0.0282
only_flares,84,100000.0,0.005,0.8656,0.0409,0.8664,0.0404
flare_linked,84,0.001,1.0,0.0,0.0,0.0,0.0
flare_linked,84,0.001,0.1,0.0,0.0,0.0,0.0
flare_linked,84,0.001,0.01,0.0,0.0,0.0,0.0
flare_linked,84,0.001,0.07,0.0,0.0,0.0,0.0
flare_linked,84,0.001,0.001,0.0,0.0,0.0,0.0
flare_linked,84,0.001,0.005,0.0,0.0,0.0,0.0
flare_linked,84,0.01,1.0,0.0,0.0,0.0,0.0
flare_linked,84,0.01,0.1,0.0,0.0,0.0,0.0
flare_linked,84,0.01,0.01,0.0,0.0,0.0,0.0
flare_linked,84,0.01,0.07,0.0,0.0,0.0,0.0
flare_linked,84,0.01,0.001,0.0,0.0,0.0,0.0
flare_linked,84,0.01,0.005,0.0,0.0,0.0,0.0
flare_linked,84,0.1,1.0,0.1888,0.0631,0.1546,0.0876
flare_linked,84,0.1,0.1,0.0669,0.0705,0.0633,0.0671
flare_linked,84,0.1,0.01,-0.0078,0.0526,-0.0047,0.0369
flare_linked,84,0.1,0.07,0.0386,0.0558,0.0354,0.0518
flare_linked,84,0.1,0.001,0.0,0.0,0.0,0.0
flare_linked,84,0.1,0.005,-0.0024,0.0072,-0.0014,0.0042
flare_linked,84,1.0,1.0,0.3413,0.0607,0.3658,0.054
flare_linked,84,1.0,0.1,0.3823,0.0458,0.3582,0.0456
flare_linked,84,1.0,0.01,0.1692,0.1044,0.1447,0.0908
flare_linked,84,1.0,0.07,0.3884,0.0573,0.3612,0.0505
flare_linked,84,1.0,0.001,-0.018,0.0645,-0.0197,0.063
flare_linked,84,1.0,0.005,0.0799,0.0874,0.0691,0.0767
flare_linked,84,10.0,1.0,0.3626,0.0715,0.404,0.0664
flare_linked,84,10.0,0.1,0.6576,0.0479,0.6275,0.0411
flare_linked,84,10.0,0.01,0.457,0.0368,0.4039,0.0288
flare_linked,84,10.0,0.07,0.6951,0.0533,0.655,0.0492
flare_linked,84,10.0,0.001,0.1263,0.0629,0.1053,0.0533
flare_linked,84,10.0,0.005,0.3535,0.0586,0.3054,0.0497
flare_linked,84,100.0,1.0,0.3626,0.0715,0.404,0.0664
flare_linked,84,100.0,0.1,0.6817,0.0511,0.6832,0.0484
flare_linked,84,100.0,0.01,0.6593,0.0532,0.6069,0.0426
flare_linked,84,100.0,0.07,0.7441,0.0416,0.7299,0.041
flare_linked,84,100.0,0.001,0.3251,0.0342,0.2792,0.0276
flare_linked,84,100.0,0.005,0.5396,0.0792,0.4836,0.0699
flare_linked,84,1000.0,1.0,0.3626,0.0715,0.404,0.0664
flare_linked,84,1000.0,0.1,0.6728,0.0608,0.682,0.0562
flare_linked,84,1000.0,0.01,0.7645,0.0555,0.7278,0.0437
flare_linked,84,1000.0,0.07,0.7022,0.0551,0.704,0.0512
flare_linked,84,1000.0,0.001,0.5105,0.0707,0.4597,0.0624
flare_linked,84,1000.0,0.005,0.7043,0.0583,0.6582,0.0468
flare_linked,84,10000.0,1.0,0.3626,0.0715,0.404,0.0664
flare_linked,84,10000.0,0.1,0.6739,0.0574,0.6825,0.0546
flare_linked,84,10000.0,0.01,0.7968,0.0419,0.7766,0.0371
flare_linked,84,10000.0,0.07,0.6809,0.0499,0.6847,0.0446
flare_linked,84,10000.0,0.001,0.6287,0.072,0.5865,0.0718
flare_linked,84,10000.0,0.005,0.7826,0.05,0.7504,0.0409
flare_linked,84,100000.0,1.0,0.3626,0.0715,0.404,0.0664
flare_linked,84,100000.0,0.1,0.6739,0.0574,0.6825,0.0546
flare_linked,84,100000.0,0.01,0.7671,0.0693,0.7627,0.0586
flare_linked,84,100000.0,0.07,0.6809,0.0499,0.6847,0.0446
flare_linked,84,100000.0,0.001,0.7108,0.0396,0.6702,0.0316
flare_linked,84,100000.0,0.005,0.8045,0.0338,0.7899,0.0291
only_cme,84,0.001,1.0,0.0,0.0,0.0,0.0
only_cme,84,0.001,0.1,0.0,0.0,0.0,0.0
only_cme,84,0.001,0.01,0.0,0.0,0.0,0.0
only_cme,84,0.001,0.07,0.0,0.0,0.0,0.0
only_cme,84,0.001,0.001,0.0,0.0,0.0,0.0
only_cme,84,0.001,0.005,0.0,0.0,0.0,0.0
only_cme,84,0.01,1.0,0.0,0.0,0.0,0.0
only_cme,84,0.01,0.1,0.0,0.0,0.0,0.0
only_cme,84,0.01,0.01,0.0,0.0,0.0,0.0
only_cme,84,0.01,0.07,0.0,0.0,0.0,0.0
only_cme,84,0.01,0.001,0.0,0.0,0.0,0.0
only_cme,84,0.01,0.005,0.0,0.0,0.0,0.0
only_cme,84,0.1,1.0,0.0834,0.0819,0.1117,0.1028
only_cme,84,0.1,0.1,0.2044,0.0903,0.1638,0.0735
only_cme,84,0.1,0.01,0.0078,0.0515,0.007,0.0424
only_cme,84,0.1,0.07,0.1819,0.0874,0.1445,0.0709
only_cme,84,0.1,0.001,0.0,0.0,0.0,0.0
only_cme,84,0.1,0.005,0.0018,0.026,0.0003,0.0331
only_cme,84,1.0,1.0,0.2715,0.0465,0.3286,0.06
only_cme,84,1.0,0.1,0.5135,0.0947,0.4253,0.0746
only_cme,84,1.0,0.01,0.2151,0.0663,0.1559,0.0494
only_cme,84,1.0,0.07,0.4839,0.0878,0.4027,0.0691
only_cme,84,1.0,0.001,-0.0077,0.0458,-0.0078,0.0452
only_cme,84,1.0,0.005,0.1221,0.0401,0.0971,0.0347
only_cme,84,10.0,1.0,0.2534,0.0708,0.3199,0.0838
only_cme,84,10.0,0.1,0.6352,0.0899,0.5945,0.0728
only_cme,84,10.0,0.01,0.4543,0.0767,0.357,0.06
only_cme,84,10.0,0.07,0.6584,0.0848,0.6042,0.0661
only_cme,84,10.0,0.001,0.1488,0.0897,0.1241,0.0764
only_cme,84,10.0,0.005,0.3846,0.0935,0.2856,0.0656
only_cme,84,100.0,1.0,0.2534,0.0708,0.3199,0.0838
only_cme,84,100.0,0.1,0.6605,0.0875,0.6743,0.0864
only_cme,84,100.0,0.01,0.6415,0.067,0.5641,0.0488
only_cme,84,100.0,0.07,0.6862,0.0863,0.6796,0.0771
only_cme,84,100.0,0.001,0.3785,0.0743,0.2839,0.0517
only_cme,84,100.0,0.005,0.5575,0.0792,0.452,0.0738
only_cme,84,1000.0,1.0,0.2534,0.0708,0.3199,0.0838
only_cme,84,1000.0,0.1,0.6377,0.0548,0.6556,0.0673
only_cme,84,1000.0,0.01,0.7682,0.0818,0.7124,0.059
only_cme,84,1000.0,0.07,0.6627,0.0746,0.6802,0.0841
only_cme,84,1000.0,0.001,0.4938,0.091,0.3869,0.0758
only_cme,84,1000.0,0.005,0.6826,0.0771,0.6012,0.0609
only_cme,84,10000.0,1.0,0.2534,0.0708,0.3199,0.0838
only_cme,84,10000.0,0.1,0.6377,0.0549,0.6556,0.0673
only_cme,84,10000.0,0.01,0.7436,0.0872,0.7383,0.0743
only_cme,84,10000.0,0.07,0.6443,0.0476,0.6585,0.0655
only_cme,84,10000.0,0.001,0.6104,0.0841,0.5129,0.0686
only_cme,84,10000.0,0.005,0.776,0.0631,0.7294,0.056
only_cme,84,100000.0,1.0,0.2534,0.0708,0.3199,0.0838
only_cme,84,100000.0,0.1,0.6377,0.0549,0.6556,0.0673
only_cme,84,100000.0,0.01,0.7207,0.1136,0.7198,0.1096
only_cme,84,100000.0,0.07,0.6443,0.0476,0.6585,0.0655
only_cme,84,100000.0,0.001,0.6778,0.0865,0.6113,0.0745
only_cme,84,100000.0,0.005,0.7505,0.0766,0.7331,0.071
only_flares,96,0.001,1.0,0.0,0.0,0.0,0.0
only_flares,96,0.001,0.1,0.0,0.0,0.0,0.0
only_flares,96,0.001,0.01,0.0,0.0,0.0,0.0
only_flares,96,0.001,0.07,0.0,0.0,0.0,0.0
only_flares,96,0.001,0.001,0.0,0.0,0.0,0.0
only_flares,96,0.001,0.005,0.0,0.0,0.0,0.0
only_flares,96,0.01,1.0,0.0,0.0,0.0,0.0
only_flares,96,0.01,0.1,0.0,0.0,0.0,0.0
only_flares,96,0.01,0.01,0.0,0.0,0.0,0.0
only_flares,96,0.01,0.07,0.0,0.0,0.0,0.0
only_flares,96,0.01,0.001,0.0,0.0,0.0,0.0
only_flares,96,0.01,0.005,0.0,0.0,0.0,0.0
only_flares,96,0.1,1.0,0.3174,0.126,0.3163,0.1272
only_flares,96,0.1,0.1,0.182,0.0724,0.1823,0.0726
only_flares,96,0.1,0.01,-0.012,0.027,-0.0122,0.0272
only_flares,96,0.1,0.07,0.148,0.075,0.1483,0.0752
only_flares,96,0.1,0.001,0.0,0.0,0.0,0.0
only_flares,96,0.1,0.005,0.0,0.0,0.0,0.0
only_flares,96,1.0,1.0,0.5512,0.0609,0.55,0.0607
only_flares,96,1.0,0.1,0.5341,0.0603,0.5344,0.0602
only_flares,96,1.0,0.01,0.2553,0.0733,0.2555,0.0732
only_flares,96,1.0,0.07,0.4952,0.067,0.4956,0.067
only_flares,96,1.0,0.001,-0.0144,0.0397,-0.0145,0.04
only_flares,96,1.0,0.005,0.1052,0.0486,0.1055,0.0486
only_flares,96,10.0,1.0,0.5899,0.0547,0.5893,0.0544
only_flares,96,10.0,0.1,0.768,0.059,0.7683,0.0586
only_flares,96,10.0,0.01,0.5704,0.0682,0.5699,0.0683
only_flares,96,10.0,0.07,0.7652,0.0575,0.7658,0.0572
only_flares,96,10.0,0.001,0.1382,0.0869,0.1385,0.087
only_flares,96,10.0,0.005,0.4731,0.0703,0.4731,0.0703
only_flares,96,100.0,1.0,0.5899,0.0547,0.5893,0.0544
only_flares,96,100.0,0.1,0.8189,0.0401,0.8191,0.04
only_flares,96,100.0,0.01,0.7132,0.0746,0.7131,0.0744
only_flares,96,100.0,0.07,0.827,0.0507,0.8274,0.0504
only_flares,96,100.0,0.001,0.4759,0.0779,0.4757,0.0778
only_flares,96,100.0,0.005,0.6535,0.0812,0.653,0.081
only_flares,96,1000.0,1.0,0.5899,0.0547,0.5893,0.0544
only_flares,96,1000.0,0.1,0.8053,0.0458,0.8057,0.0458
only_flares,96,1000.0,0.01,0.804,0.041,0.8045,0.0408
only_flares,96,1000.0,0.07,0.815,0.0549,0.8154,0.0547
only_flares,96,1000.0,0.001,0.614,0.0707,0.6134,0.0706
only_flares,96,1000.0,0.005,0.7391,0.0706,0.7394,0.0704
only_flares,96,10000.0,1.0,0.5899,0.0547,0.5893,0.0544
only_flares,96,10000.0,0.1,0.8053,0.0458,0.8057,0.0458
only_flares,96,10000.0,0.01,0.8356,0.0383,0.8359,0.0382
only_flares,96,10000.0,0.07,0.8138,0.0416,0.8142,0.0413
only_flares,96,10000.0,0.001,0.689,0.0771,0.6889,0.077
only_flares,96,10000.0,0.005,0.817,0.0443,0.8177,0.0441
only_flares,96,100000.0,1.0,0.5899,0.0547,0.5893,0.0544
only_flares,96,100000.0,0.1,0.8053,0.0458,0.8057,0.0458
only_flares,96,100000.0,0.01,0.8415,0.0479,0.8419,0.0477
only_flares,96,100000.0,0.07,0.8138,0.0416,0.8142,0.0413
only_flares,96,100000.0,0.001,0.7606,0.0558,0.7611,0.0556
only_flares,96,100000.0,0.005,0.8453,0.0332,0.8456,0.0332
flare_linked,96,0.001,1.0,0.0,0.0,0.0,0.0
flare_linked,96,0.001,0.1,0.0,0.0,0.0,0.0
flare_linked,96,0.001,0.01,0.0,0.0,0.0,0.0
flare_linked,96,0.001,0.07,0.0,0.0,0.0,0.0
flare_linked,96,0.001,0.001,0.0,0.0,0.0,0.0
flare_linked,96,0.001,0.005,0.0,0.0,0.0,0.0
flare_linked,96,0.01,1.0,0.0,0.0,0.0,0.0
flare_linked,96,0.01,0.1,0.0,0.0,0.0,0.0
flare_linked,96,0.01,0.01,0.0,0.0,0.0,0.0
flare_linked,96,0.01,0.07,0.0,0.0,0.0,0.0
flare_linked,96,0.01,0.001,0.0,0.0,0.0,0.0
flare_linked,96,0.01,0.005,0.0,0.0,0.0,0.0
flare_linked,96,0.1,1.0,0.1263,0.0506,0.154,0.0598
flare_linked,96,0.1,0.1,0.0572,0.0703,0.0501,0.0599
flare_linked,96,0.1,0.01,-0.005,0.0226,-0.007,0.0194
flare_linked,96,0.1,0.07,0.0497,0.054,0.0403,0.0438
flare_linked,96,0.1,0.001,0.0,0.0,0.0,0.0
flare_linked,96,0.1,0.005,0.0,0.0,0.0,0.0
flare_linked,96,1.0,1.0,0.3557,0.0532,0.3838,0.0498
flare_linked,96,1.0,0.1,0.3036,0.076,0.2786,0.0705
flare_linked,96,1.0,0.01,0.0884,0.0625,0.0662,0.0464
flare_linked,96,1.0,0.07,0.2787,0.0672,0.2561,0.0613
flare_linked,96,1.0,0.001,-0.0634,0.0565,-0.0563,0.0463
