,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21
109,1807,11515,M2.0,2012.07.02_11:56_TAI,3.348244e+22,97.03,-0.00990202,11363.65,51.02,3058.894,67.071,-0.02431172,56.297,103.819,-0.08041385,68390070000000.0,26434350000000.0,8.708815e+23,48.304,1716.662964,4.858,571.406
110,1807,11515,M2.3,2012.07.03_16:37_TAI,3.890291e+22,103.802,-0.0089691,13192.73,50.583,4272.81,72.015,-0.01953502,56.912,110.559,-0.08370759,83121530000000.0,30734960000000.0,1.102603e+24,48.157,1878.231567,5.116,564.425
111,1807,11515,M5.3,2012.07.03_21:55_TAI,4.108252e+22,101.356,-0.00737931,12146.0,51.104,4306.735,69.057,-0.01680748,56.672,107.122,-0.10185965,85636970000000.0,22203700000000.0,1.107015e+24,48.363,1883.018311,4.994,506.42
112,1807,11515,M2.3,2012.07.04_00:24_TAI,4.144466e+22,106.967,-0.00826046,12505.02,50.199,4525.17,72.796,-0.01728173,56.183,114.026,-0.12472215,87794200000000.0,17946450000000.0,1.086793e+24,47.562,1881.599854,5.02,540.556
113,1807,11515,M1.3,2012.07.04_02:40_TAI,4.167307e+22,106.278,-0.00787013,12723.08,49.708,4606.371,72.861,-0.0163909,56.097,113.653,-0.11132183,88238210000000.0,19256900000000.0,1.10637e+24,47.318,1879.303955,5.037,515.312
114,1806,11513,M1.8,2012.07.04_04:39_TAI,2.215166e+22,107.62,-0.01036758,9946.506,36.995,1624.087,61.265,-0.02375357,49.116,108.971,0.3075214,35040190000000.0,15572020000000.0,4.677846e+23,39.874,1564.449219,4.047,367.137
115,1807,11515,M4.6,2012.07.04_10:09_TAI,4.184709e+22,107.321,-0.00775326,13173.99,49.034,4747.457,72.601,-0.01600587,55.037,116.849,-0.10203066,89499190000000.0,13920030000000.0,1.13447e+24,47.043,1963.915894,5.156,502.745
116,1807,11515,M1.2,2012.07.04_11:55_TAI,4.259127e+22,104.449,-0.00945421,12788.24,48.76,4796.851,71.448,-0.02066484,55.134,113.018,-0.14381938,92048820000000.0,21903020000000.0,1.159928e+24,47.288,1971.27832,5.151,645.675
117,1807,11515,M2.4,2012.07.04_13:10_TAI,4.343955e+22,105.926,-0.00917977,12897.88,47.804,4928.137,72.508,-0.01997023,54.513,115.53,-0.12866941,92784510000000.0,21660410000000.0,1.179106e+24,46.66,2009.301025,5.181,631.899
118,1807,11515,M2.2,2012.07.04_14:42_TAI,4.380816e+22,106.341,-0.00863505,13309.27,47.978,5089.545,73.497,-0.01835329,54.383,116.937,-0.09337652,93652170000000.0,21747140000000.0,1.210511e+24,46.477,2048.683105,5.193,591.337
119,1807,11515,M4.7,2012.07.04_15:36_TAI,4.455367e+22,107.552,-0.01078836,13360.67,47.702,5178.473,73.662,-0.02209803,54.02,119.279,-0.11826533,93469070000000.0,23885890000000.0,1.205835e+24,46.196,2057.694824,5.204,733.134
120,1807,11515,M1.8,2012.07.04_22:48_TAI,4.857642e+22,109.148,-0.00684937,14242.88,45.39,5898.691,73.103,-0.01295253,52.441,123.297,-0.14237846,99109730000000.0,24348360000000.0,1.327202e+24,44.832,2072.147705,5.197,480.586
121,1807,11515,M6.1,2012.07.04_23:44_TAI,4.861456e+22,110.999,-0.00551066,14385.15,45.547,6007.64,74.051,-0.01012217,52.369,125.898,-0.13528194,100883800000000.0,16348030000000.0,1.318337e+24,44.944,2065.029541,5.208,380.274
122,1807,11515,M1.2,2012.07.05_01:18_TAI,4.90972e+22,110.732,-0.00860055,14227.94,45.25,6014.858,73.273,-0.01581728,51.999,125.708,-0.15720709,101489200000000.0,19121270000000.0,1.317836e+24,44.639,2056.655762,5.175,599.828
123,1807,11515,M1.6,2012.07.05_08:14_TAI,5.192536e+22,109.61,-0.01081868,13455.03,41.256,5809.293,69.65,-0.02043482,50.135,123.462,-0.09332125,98876250000000.0,23357830000000.0,1.324656e+24,42.87,2159.442871,5.205,801.967
124,1807,11515,M1.6,2012.07.05_09:45_TAI,5.068073e+22,111.555,-0.01343584,13964.47,41.217,5792.164,71.882,-0.02411419,49.975,125.132,-0.11716355,96805580000000.0,23201440000000.0,1.294675e+24,42.74,2155.580811,5.195,937.929
125,1807,11515,M2.9,2012.07.05_13:40_TAI,5.255163e+22,110.324,-0.01463567,13422.19,38.981,6006.415,70.241,-0.02722453,48.807,123.354,-0.12662914,99343390000000.0,35151470000000.0,1.307056e+24,41.578,2223.464355,5.193,1073.16
126,1807,11515,M1.0,2012.07.05_14:51_TAI,5.350885e+22,110.087,-0.01377565,13611.33,38.219,6118.878,69.973,-0.02533027,48.494,123.383,-0.14233518,100922500000000.0,35345910000000.0,1.337423e+24,41.171,2231.97998,5.204,1019.164
127,1807,11515,M1.5,2012.07.05_20:23_TAI,5.93113e+22,108.142,-0.01588301,13256.24,35.181,6750.665,67.199,-0.02931051,46.435,122.053,-0.0176078,108870800000000.0,39328460000000.0,1.437139e+24,39.795,2215.652344,5.24,1296.53
128,1807,11515,M1.8,2012.07.05_22:29_TAI,5.86786e+22,109.426,-0.02012111,14359.35,35.482,6778.303,68.983,-0.03364165,46.417,123.24,-0.19695182,104516400000000.0,49787800000000.0,1.456556e+24,39.653,2205.603271,5.18,1536.83
129,1807,11515,M1.3,2012.07.06_06:55_TAI,6.524454e+22,100.149,-0.01696691,13409.96,34.223,6748.178,61.674,-0.03094746,45.82,114.388,0.00386908,109596700000000.0,55370310000000.0,1.585146e+24,39.283,2362.930664,5.246,1510.191
130,1807,11515,M1.2,2012.07.06_15:15_TAI,6.683233e+22,98.228,-0.0212134,13506.87,34.0,6651.842,60.912,-0.0356337,45.343,113.113,-0.19656193,103575000000000.0,62468970000000.0,1.540043e+24,38.722,2517.042725,5.174,1821.234
131,1834,11520,M1.0,2012.07.06_20:28_TAI,9.202321e+22,70.155,0.00612435,9072.933,27.771,4921.782,36.666,0.01244452,40.476,85.116,0.1291476,81420810000000.0,38916300000000.0,1.48342e+24,34.834,3171.179199,4.586,753.956
132,1807,11515,M2.6,2012.07.06_23:03_TAI,7.336883e+22,97.645,-0.01623591,13118.77,30.675,7015.689,59.69,-0.0260667,43.163,113.086,-0.1583522,106954400000000.0,46748340000000.0,1.570761e+24,37.13,2541.760254,5.046,1463.764
133,1807,11515,M1.3,2012.07.07_17:46_TAI,8.11923e+22,81.367,-0.01262006,11338.49,27.593,6334.906,48.228,-0.0222762,40.848,96.42,-0.08369665,94985060000000.0,43991940000000.0,1.541068e+24,35.022,2569.530762,4.947,1291.474
134,1807,11515,M1.1,2012.07.07_21:53_TAI,8.040493e+22,81.462,-0.01188318,11599.94,26.983,6241.948,48.046,-0.01987954,40.27,97.604,-0.06399122,90029510000000.0,33242600000000.0,1.509451e+24,34.706,2583.272949,4.865,1164.302
135,1807,11515,M1.4,2012.07.08_00:10_TAI,8.31066e+22,77.893,-0.00980589,10710.56,27.212,6292.372,45.916,-0.01839291,40.819,94.484,-0.08411255,96538500000000.0,31318360000000.0,1.557525e+24,34.955,2556.08252,4.766,1073.716
136,1807,11515,M6.9,2012.07.08_04:32_TAI,7.974975e+22,78.73,-0.004212,11301.64,27.914,5960.305,45.24,-0.00767472,40.536,96.866,-0.09897059,88968150000000.0,13199380000000.0,1.535173e+24,34.844,2567.580566,4.765,430.816
137,1834,11520,M1.1,2012.07.09_11:07_TAI,1.09606e+23,94.561,0.01194655,11688.89,38.329,8820.455,55.329,0.02522465,48.162,102.894,0.12003312,171170100000000.0,87777850000000.0,2.544387e+24,41.842,4587.434082,5.247,1958.052
138,1834,11520,M1.7,2012.07.09_17:14_TAI,1.086874e+23,94.516,0.01190948,11683.23,39.555,8721.604,55.551,0.02601282,48.822,102.271,0.20959145,171474400000000.0,95138870000000.0,2.57875e+24,42.421,4729.290527,5.258,1979.297
139,1834,11520,M2.0,2012.07.09_18:27_TAI,1.060996e+23,95.538,0.01230073,12137.08,40.319,8660.93,56.427,0.02583379,49.098,103.396,0.23927353,165091300000000.0,93993920000000.0,2.554554e+24,42.668,4754.266113,5.279,1949.42
140,1834,11521,M1.0,2012.07.13_16:58_TAI,9.262632e+22,96.688,0.00805793,12649.19,42.143,6928.125,55.934,0.01641202,49.922,101.931,0.09620649,139660400000000.0,58630600000000.0,2.355495e+24,43.25,4368.350586,5.148,1129.859
141,1879,11532,M2.7,2012.07.27_05:26_TAI,8.12035e+22,81.254,-0.00091677,5847.363,17.559,4078.25,38.678,-0.0020828,34.733,86.152,-0.04324419,73548610000000.0,5685131000000.0,8.604549e+23,28.718,2338.526855,4.365,101.578
142,1879,11532,M2.3,2012.07.28_18:22_TAI,7.826201e+22,93.795,-0.00238074,6268.291,20.882,4498.689,45.619,-0.00610412,37.981,96.658,0.05231367,91325880000000.0,8517504000000.0,9.763473e+23,31.42,3023.708984,4.684,279.215
143,1879,11536,M1.1,2012.07.30_03:48_TAI,7.230032e+22,102.328,-0.00296078,8072.104,26.694,4901.275,52.151,-0.00727128,41.344,105.007,0.03900877,99767220000000.0,16298260000000.0,1.173713e+24,35.055,3440.303711,4.729,324.155
144,1907,11540,M1.0,2012.08.11_00:20_TAI,4.335354e+22,103.448,-0.0018836,3329.091,11.461,2494.048,42.472,-0.00569133,31.94,104.725,-0.0901578,51241220000000.0,3280811000000.0,2.978107e+23,25.682,1494.029419,4.163,126.874
145,1993,11560,M1.6,2012.09.05_16:13_TAI,2.028834e+22,98.179,-0.01097032,4784.29,19.821,1276.943,47.779,-0.02747087,37.39,102.831,-0.25748268,24929120000000.0,14524250000000.0,1.879058e+23,30.746,589.74408,4.214,324.425
146,2040,11583,M1.3,2012.09.29_16:33_TAI,4.137513e+22,90.994,-0.00367102,4829.742,15.763,2336.943,41.157,-0.0090731,34.009,95.345,-0.30968788,42818630000000.0,9615191000000.0,3.776501e+23,28.594,1190.541626,4.407,216.131
147,2191,11613,M2.0,2012.11.12_11:28_TAI,1.427301e+22,94.101,0.01362745,7286.97,21.856,992.139,44.794,0.0291061,36.378,101.334,0.31696144,16728660000000.0,8529627000000.0,1.879161e+23,29.42,404.548553,4.087,264.604
148,2191,11613,M6.0,2012.11.12_14:04_TAI,1.554052e+22,95.242,0.01476977,6783.273,19.61,1085.809,44.009,0.03200909,35.213,99.737,0.23271367,18051090000000.0,11192070000000.0,1.901421e+23,28.38,439.039307,4.256,311.731
149,2191,11613,M2.5,2012.11.12_17:50_TAI,1.823575e+22,94.759,0.01986759,6285.909,19.838,1406.597,44.949,0.04894546,36.326,101.792,0.19025338,23823270000000.0,20077040000000.0,2.261797e+23,29.004,488.517944,4.317,538.273
150,2191,11613,M2.8,2012.11.13_08:54_TAI,2.00618e+22,100.519,0.02605504,6526.503,20.392,1575.039,46.48,0.06460392,36.032,105.917,0.03318009,27779620000000.0,29049260000000.0,2.543907e+23,29.884,618.868835,4.362,764.715
151,2191,11613,M1.1,2012.11.13_16:04_TAI,2.275709e+22,98.6,0.01870987,5523.738,19.963,1654.349,44.701,0.05316687,36.52,101.773,0.19457294,31931650000000.0,29162310000000.0,2.638822e+23,30.42,668.059509,4.21,673.031
152,2220,11618,M1.6,2012.11.20_07:28_TAI,1.616012e+22,118.089,-0.01305122,6932.86,34.907,2054.578,76.976,-0.03778832,50.673,120.587,0.14313437,38841410000000.0,11042630000000.0,2.596967e+23,39.975,891.664062,4.62,368.123
153,2220,11618,M1.4,2012.11.20_18:56_TAI,1.59709e+22,124.55,-0.01776893,9127.534,37.856,2190.069,82.874,-0.03883509,52.19,131.611,0.14421524,37392600000000.0,15274170000000.0,2.933104e+23,41.357,940.439392,4.664,429.955
154,2227,11620,M1.0,2012.11.27_09:26_TAI,2.522502e+22,110.086,0.0009429,10144.22,40.253,2263.348,68.915,0.0019202,50.222,118.47,-0.14785932,43138910000000.0,5459166000000.0,4.943947e+23,42.185,1052.057373,4.81,34.601
155,2227,11620,M2.2,2012.11.28_09:36_TAI,3.055346e+22,99.677,0.00364106,8945.237,33.288,2339.642,58.076,0.0072603,45.507,107.827,-0.08424195,41838080000000.0,9282557000000.0,4.995162e+23,38.39,1109.454956,4.791,153.099
156,2372,11654,M1.2,2013.01.10_21:11_TAI,5.627853e+22,88.202,-0.0019341,13164.17,41.955,4431.288,54.699,-0.00344695,48.564,100.113,-0.08569328,81611840000000.0,20100180000000.0,1.340303e+24,42.451,1883.841553,5.177,148.274
157,2372,11654,M1.0,2013.01.11_03:07_TAI,5.955999e+22,87.505,-0.00336931,13024.67,42.679,4703.373,54.844,-0.00635187,49.489,98.943,-0.03228408,90435440000000.0,27087310000000.0,1.473525e+24,43.516,1970.944336,5.213,287.018
158,2362,11652,M1.0,2013.01.12_12:50_TAI,2.096497e+22,118.886,-0.01107501,4978.348,22.27,1823.232,62.202,-0.03535512,41.034,119.039,0.27538189,38806590000000.0,12408440000000.0,2.308261e+23,32.723,1545.452881,4.334,386.662
159,2362,11652,M1.7,2013.01.12_20:38_TAI,2.27031e+22,117.901,-0.00897301,4515.545,21.778,1888.449,56.637,-0.03015542,39.421,119.524,0.29527491,40788100000000.0,8152412000000.0,2.324016e+23,32.502,1469.558228,4.256,347.731
160,2491,11675,M1.9,2013.02.17_03:50_TAI,4.772543e+21,138.965,0.01327533,7747.396,28.611,626.951,90.745,0.02649042,48.472,148.213,-0.23943606,10561260000000.0,3200159000000.0,6.972777e+22,37.179,187.250214,4.161,89.967
161,2519,11686,M1.2,2013.03.04_19:54_TAI,7.618261e+21,110.237,0.0024092,5813.055,26.921,628.174,63.021,0.00542632,44.732,115.505,0.55379355,12287840000000.0,5008355000000.0,8.668783e+22,36.094,277.2341,3.587,27.053
162,2636,11718,M3.3,2013.04.12_08:38_TAI,2.6315e+22,93.206,-0.00162118,9527.079,36.581,1931.992,55.213,-0.00347485,45.827,102.1,0.09521049,36756850000000.0,1870098000000.0,4.698715e+23,40.406,1001.655701,4.658,60.204
163,2673,11726,M1.0,2013.04.21_22:29_TAI,2.796169e+22,108.18,0.02394736,15043.48,50.893,3392.63,77.519,0.04268418,56.643,117.502,0.1049366,58810920000000.0,26593980000000.0,8.29583e+23,47.805,1070.855713,4.881,994.366
164,2693,11731,M1.1,2013.05.01_17:10_TAI,2.37509e+22,117.058,0.00940132,7113.366,35.006,2731.555,71.372,0.026651,49.49,123.769,0.23879129,54800670000000.0,19069360000000.0,3.805575e+23,39.605,1851.857178,4.758,378.723
165,2693,11731,M1.3,2013.05.03_04:55_TAI,2.816692e+22,120.755,0.00340675,4388.131,20.11,2219.535,60.112,0.01050891,39.121,122.879,-0.01343616,47136940000000.0,8872294000000.0,2.633333e+23,32.141,1563.505737,4.438,153.941
166,2748,11748,M1.3,2013.05.16_09:53_TAI,2.523853e+22,95.234,-0.01338126,6001.645,24.028,1881.49,50.427,-0.0346004,39.778,99.377,-0.18016927,37059300000000.0,23736160000000.0,3.047104e+23,33.282,808.952942,4.488,511.525
167,2748,11748,M3.2,2013.05.16_20:57_TAI,2.240039e+22,104.993,-0.01779235,6138.305,22.367,1738.798,54.05,-0.04490716,38.722,109.407,-0.01991956,33139380000000.0,27549370000000.0,2.694135e+23,32.675,812.596741,4.473,587.984
168,2809,11760,M1.0,2013.05.31_08:00_TAI,6.766173e+21,103.129,-0.0071959,2222.496,4.913,413.34,39.544,-0.02845861,28.265,106.082,-0.29603493,8918097000000.0,4923648000000.0,3.346199e+22,24.105,187.304504,3.593,81.58
169,2790,11762,M1.3,2013.06.04_20:57_TAI,3.227974e+22,101.04,0.01449736,7904.258,24.811,2495.077,50.288,0.0313664,39.387,108.563,-0.17085305,44514200000000.0,27562320000000.0,4.773604e+23,33.482,1043.071411,4.538,659.224
170,3048,11817,M1.5,2013.08.11_22:41_TAI,1.664233e+22,111.072,-0.01766239,7014.445,29.842,1621.771,64.134,-0.04223258,45.23,117.534,0.23904666,29385340000000.0,18257320000000.0,2.375824e+23,37.223,672.203308,4.412,450.409
171,3056,11818,M3.3,2013.08.17_06:24_TAI,1.496145e+22,94.849,0.03643962,14731.79,48.951,1622.295,60.332,0.06939032,54.02,102.101,0.14373729,26808510000000.0,25405340000000.0,4.448374e+23,46.524,772.613647,4.559,828.528
172,3056,11818,M1.4,2013.08.17_07:33_TAI,1.47524e+22,95.281,0.03925568,15280.99,48.558,1625.18,60.117,0.06998851,53.434,104.536,0.14882182,26338870000000.0,28276300000000.0,4.343082e+23,45.832,779.022949,4.527,840.111
173,3263,11865,M1.7,2013.10.12_12:43_TAI,1.758452e+22,112.592,0.02112283,8904.34,30.086,1680.407,63.231,0.05051862,44.743,118.537,0.09650126,31454750000000.0,25429090000000.0,3.127097e+23,37.158,908.609497,4.544,558.509
174,3263,11865,M1.8,2013.10.14_20:38_TAI,1.596092e+22,123.758,0.02140293,6615.357,24.253,1618.09,64.034,0.05837423,42.303,126.103,0.25869918,27976940000000.0,16775830000000.0,2.259715e+23,33.382,897.378052,4.274,550.483
175,3263,11865,M1.3,2013.10.15_11:36_TAI,1.598336e+22,123.134,0.01874132,6622.195,26.3,1640.348,63.309,0.05133661,42.709,127.474,0.24388491,30541460000000.0,16931390000000.0,2.259852e+23,34.491,919.775757,4.382,481.577
176,3291,11875,M1.0,2013.10.21_12:22_TAI,2.308751e+22,110.926,-0.01204182,7554.126,33.141,2356.336,66.364,-0.0336576,47.617,114.954,0.08057196,47481200000000.0,17253400000000.0,3.817258e+23,39.361,1419.850098,4.611,458.179
177,3291,11875,M1.0,2013.10.22_03:20_TAI,2.642946e+22,108.135,-0.00807088,8795.969,40.955,2934.62,68.79,-0.02248776,52.279,114.248,0.36234778,60276430000000.0,8993617000000.0,5.407337e+23,42.969,1591.139526,4.848,373.585
178,3291,11875,M2.7,2013.10.23_08:53_TAI,3.41078e+22,102.49,-0.00481928,14728.33,51.638,4015.882,71.969,-0.01023357,57.804,111.598,0.29125357,72207150000000.0,22829870000000.0,1.086257e+24,48.573,1989.956787,4.89,267.634
179,3291,11875,M1.4,2013.10.23_11:43_TAI,3.400427e+22,106.081,-0.00392048,16152.32,51.163,4176.291,74.261,-0.00764474,56.929,115.225,0.33174741,75383050000000.0,17809530000000.0,1.120921e+24,47.856,2054.68042,4.944,204.857
180,3291,11875,M3.1,2013.10.23_12:08_TAI,3.395433e+22,106.031,-0.00371267,16068.24,51.498,4144.563,73.946,-0.00727406,57.253,114.784,0.48145643,75020390000000.0,16812480000000.0,1.122363e+24,48.18,2049.421875,4.965,195.268
181,3291,11875,M2.5,2013.10.23_22:09_TAI,3.399639e+22,101.633,-0.00613011,14354.91,53.199,3630.395,71.342,-0.01297179,58.625,106.842,0.22430921,70552660000000.0,18025890000000.0,1.06455e+24,48.94,2017.417969,4.95,342.299
182,3291,11875,M3.5,2013.10.23_22:33_TAI,3.398772e+22,101.78,-0.00742084,14526.24,53.329,3631.224,71.236,-0.01554268,58.653,107.115,0.26594669,69989420000000.0,18788440000000.0,1.069713e+24,49.158,2016.002319,4.954,411.471
183,3311,11882,M1.5,2013.10.25_21:37_TAI,1.945027e+22,89.21,-0.01191306,13854.61,35.603,2440.974,56.782,-0.02143528,44.819,111.325,-0.15698239,34755970000000.0,4952550000000.0,4.759223e+23,39.099,528.944153,4.512,308.143
184,3311,11882,M1.8,2013.10.25_23:17_TAI,2.041199e+22,87.868,-0.01564616,13680.11,35.068,2379.407,54.697,-0.02777734,45.331,108.702,-0.1166665,31959130000000.0,15935070000000.0,4.962169e+23,38.826,544.345825,4.538,427.344
185,3311,11882,M1.0,2013.10.26_07:53_TAI,1.870607e+22,87.891,-0.02358954,10886.49,35.844,1828.524,54.844,-0.04427021,47.022,103.237,-0.11420985,28909650000000.0,21150800000000.0,3.73906e+23,40.11,552.36969,4.632,610.073
186,3291,11875,M3.5,2013.10.27_00:48_TAI,5.208042e+22,91.927,-0.01054591,10337.02,31.436,3645.558,50.476,-0.02169213,43.077,99.923,0.14236808,71238890000000.0,35859840000000.0,1.02503e+24,37.431,1924.517822,4.572,787.41
187,3295,11877,M1.4,2013.10.27_23:53_TAI,3.619596e+22,99.287,0.00966162,8247.544,29.204,2311.539,49.308,0.02238975,42.536,102.106,0.09600623,48513450000000.0,22220040000000.0,6.009529e+23,37.015,1574.191772,4.431,530.094
188,3291,11875,M2.8,2013.10.28_02:05_TAI,6.49275e+22,73.816,-0.00856635,10513.39,28.003,3637.781,39.96,-0.01812395,40.91,83.149,0.05775903,69596900000000.0,41688100000000.0,1.288059e+24,35.832,1942.544678,4.268,790.237
189,3311,11882,M2.7,2013.10.28_03:01_TAI,2.086651e+22,90.464,-0.01667421,14151.31,53.909,2316.558,64.099,-0.03253202,55.476,102.418,0.0041346,41278520000000.0,16320110000000.0,5.907007e+23,48.889,783.104919,4.722,524.087
190,3311,11882,M4.4,2013.10.28_03:15_TAI,2.066821e+22,90.164,-0.01628366,14198.46,53.84,2280.064,64.048,-0.03144309,55.658,102.829,-0.04216063,40338150000000.0,16129800000000.0,5.838254e+23,48.909,777.813416,4.688,504.159
191,3291,11875,M1.5,2013.10.28_08:57_TAI,6.354886e+22,71.496,-0.01244999,11389.1,29.414,3432.888,38.055,-0.02446153,41.613,82.058,0.01597014,59764540000000.0,53308610000000.0,1.297956e+24,35.609,2001.695312,4.52,1068.346
192,3321,11884,M6.3,2013.11.01_07:53_TAI,3.060243e+22,96.306,0.00548948,9904.365,45.435,2709.197,58.889,0.01437141,52.886,98.197,0.14415479,55255640000000.0,13531490000000.0,6.929756e+23,44.548,1734.726074,4.56,289.202
193,3321,11884,M1.6,2013.11.02_10:21_TAI,2.546657e+22,104.319,0.00887811,9454.356,41.788,2187.338,62.131,0.02266322,51.388,106.175,0.30639312,46843250000000.0,16874110000000.0,5.441433e+23,42.703,1591.503906,4.463,384.75
194,3321,11884,M5.0,2013.11.02_17:22_TAI,2.448997e+22,107.357,0.00906671,9905.681,40.504,2048.167,63.119,0.02064607,50.668,109.137,0.06327888,41207750000000.0,15668780000000.0,5.056984e+23,41.657,1546.179932,4.27,348.515
195,3341,11890,M2.5,2013.11.04_20:18_TAI,6.812365e+22,84.747,0.01179918,11418.89,32.891,5109.451,49.464,0.02227459,43.56,95.06,-0.12326556,87296830000000.0,35769400000000.0,1.376463e+24,38.147,2310.526855,5.036,1070.964
196,3341,11890,X3.3,2013.11.05_10:12_TAI,6.261956e+22,90.432,0.01450903,11625.76,35.002,5338.963,53.716,0.02924642,45.059,98.704,-0.23258528,92522230000000.0,44987790000000.0,1.343332e+24,39.587,2495.5,4.993,1262.344
197,3341,11890,M3.8,2013.11.06_01:46_TAI,6.03102e+22,97.532,0.01074447,12339.08,37.403,5407.469,57.876,0.02117697,46.685,106.675,-0.02386012,94461160000000.0,16090250000000.0,1.38518e+24,40.691,2472.610107,5.044,908.208
198,3341,11890,M2.3,2013.11.06_15:40_TAI,5.282262e+22,96.672,0.00950071,11384.66,42.139,4754.785,58.771,0.02179018,49.878,102.559,-0.00452604,92830230000000.0,19030900000000.0,1.244125e+24,43.376,2411.215332,4.949,781.766
199,3341,11890,M2.4,2013.11.07_02:25_TAI,5.012922e+22,99.126,0.00615576,11827.7,44.918,4469.927,61.873,0.01358695,51.396,104.977,0.04735232,86386300000000.0,7960198000000.0,1.214755e+24,44.414,2397.383545,4.911,476.049
200,3344,11891,M2.3,2013.11.07_21:28_TAI,7.354149e+21,115.705,0.0310364,9464.844,40.31,891.162,78.317,0.06708985,50.569,124.198,0.16743992,14816830000000.0,12226380000000.0,1.377014e+23,41.12,334.457428,4.135,340.004
201,3366,11897,M1.4,2013.11.13_03:20_TAI,6.800626e+22,94.599,0.01063088,7325.079,25.159,4205.372,49.526,0.0234771,40.134,101.809,-0.06945262,80763980000000.0,44585580000000.0,9.037824e+23,34.504,2325.502686,4.813,987.63
202,3376,11899,M1.0,2013.11.14_14:29_TAI,4.75888e+22,73.802,-0.00344325,13879.09,31.247,2985.752,39.665,-0.00677817,42.86,78.377,-0.0338047,53640370000000.0,11225830000000.0,1.244402e+24,37.97,1295.758057,4.474,232.457
203,3364,11900,M1.2,2013.11.15_16:53_TAI,2.124208e+22,118.605,0.00264617,10822.97,40.214,2168.694,70.949,0.00530699,50.649,123.787,0.06776046,38589360000000.0,4175143000000.0,4.494558e+23,41.466,1078.886597,4.532,82.746
204,3364,11900,M1.6,2013.11.15_19:49_TAI,2.289123e+22,114.676,0.00302054,10145.34,38.567,2237.18,69.06,0.00669932,49.882,118.584,0.05143031,40399950000000.0,3625972000000.0,4.777014e+23,40.87,1069.658936,4.625,107.093
205,3364,11900,M1.0,2013.11.16_17:10_TAI,3.460742e+22,115.912,0.00415025,9947.533,34.512,3381.679,66.078,0.00832795,46.69,124.349,-0.00739162,59883680000000.0,9475982000000.0,6.463367e+23,39.043,1416.452637,4.939,203.038
206,3376,11904,M1.0,2013.11.23_00:57_TAI,5.843134e+22,84.807,-0.00510219,12931.96,25.544,3500.467,41.994,-0.00925706,39.638,89.779,-0.13581882,65183600000000.0,10277950000000.0,1.372701e+24,34.909,1843.572021,4.281,407.803
207,3437,11909,M1.2,2013.12.06_19:29_TAI,1.584608e+22,104.907,-0.0012075,4628.795,15.565,870.396,44.584,-0.00342744,34.817,104.826,-0.04040652,17903470000000.0,3493421000000.0,1.52175e+23,28.926,598.593811,3.72,29.891
208,3497,11928,M1.9,2013.12.21_20:11_TAI,4.37449e+22,99.43,-0.00201186,8503.596,27.835,3251.237,53.596,-0.00415497,42.082,105.857,-0.04229635,58500480000000.0,5066908000000.0,6.933653e+23,34.802,1490.151855,4.835,123.52
209,3497,11928,M1.1,2013.12.21_20:37_TAI,4.36838e+22,100.732,-0.00212868,8578.585,28.419,3329.916,54.415,-0.00431839,42.176,107.454,-0.05431243,59279370000000.0,3313910000000.0,6.910037e+23,34.897,1486.400513,4.844,129.111
210,3520,11934,M1.6,2013.12.22_02:38_TAI,4.68627e+22,92.646,-0.00107516,7391.963,21.127,2799.127,44.387,-0.00247898,37.254,96.987,0.08908893,55764090000000.0,3540663000000.0,6.60036e+23,32.221,1525.538452,4.242,72.286
211,3497,11928,M3.3,2013.12.22_03:12_TAI,4.41223e+22,101.098,-0.00419637,8612.616,25.582,3402.249,54.503,-0.00808731,40.604,108.117,-0.18167126,57569300000000.0,9796006000000.0,6.695879e+23,33.654,1422.005371,4.797,245.66
212,3497,11928,M1.6,2013.12.22_10:08_TAI,4.435822e+22,95.397,-0.00784186,9282.595,24.466,3507.474,51.807,-0.01501096,39.421,104.274,-0.24337816,55909330000000.0,10883790000000.0,7.106176e+23,32.901,1418.634155,4.851,452.029
213,3497,11928,M1.3,2013.12.22_12:03_TAI,4.290829e+22,96.836,-0.00552346,9539.0,24.516,3371.298,52.496,-0.01055309,39.427,106.291,-0.27375427,54641430000000.0,7734192000000.0,7.031111e+23,32.931,1407.642944,4.87,306.563
214,3497,11928,M1.6,2013.12.22_21:06_TAI,4.490829e+22,94.551,-0.00789428,10173.93,25.356,3816.438,53.316,-0.01423807,39.73,107.14,-0.06974606,56057410000000.0,8437123000000.0,7.671651e+23,33.322,1412.060791,4.798,448.221
215,3535,11936,M3.1,2013.12.28_19:56_TAI,1.407989e+22,129.448,-0.00615359,4837.675,26.479,1518.667,71.954,-0.01737583,45.935,132.888,0.46024522,29917990000000.0,6780636000000.0,1.477411e+23,35.337,1064.960815,4.261,141.502
216,3535,11936,M6.4,2013.12.31_09:58_TAI,3.000006e+22,120.218,-0.00233276,8780.479,37.644,2920.456,73.232,-0.00503055,49.395,125.353,-0.00380227,55750560000000.0,1590528000000.0,5.213106e+23,40.89,1648.857422,4.584,104.288
217,3535,11936,M9.9,2014.01.01_06:52_TAI,3.827999e+22,107.022,-0.00274411,6572.21,31.876,2926.644,58.159,-0.00697897,45.123,110.768,0.07806408,60192220000000.0,2416398000000.0,5.309528e+23,37.785,1637.85083,4.562,166.924
